ID,WIDTH,HEIGHT,GROUP
0,5,8,0
1,3,3,1
2,4,5,1
3,3,3,2
4,5,3,2
5,50,3,2
6,5,4,3
7,7,5,3
8,50,3,3
9,3,5,4
10,4,3,4
11,5,5,4
12,5,3,5
13,5,5,6
14,24,30,7
15,3,4,8
16,5,4,8
17,8,3,8
18,4,3,8
19,4,3,8
20,4,3,8
21,4,21,9
22,5,3,9
23,5,3,9
24,3,3,9
25,4,7,9
26,6,25,10
27,5,5,10
28,7,21,10
29,4,3,11
30,9,4,12
31,14,24,12
32,3,3,12
33,3,5,13
34,4,5,13
35,3,5,14
36,12,6,14
37,3,3,14
38,3,8,14
39,5,21,14
40,3,4,15
41,7,5,16
42,4,14,17
43,4,5,17
44,5,5,18
45,3,5,18
46,16,6,18
47,5,24,18
48,3,19,18
49,3,6,19
50,50,4,19
51,35,13,19
52,4,15,20
53,26,30,21
54,5,5,21
55,5,8,21
56,3,5,21
57,4,12,22
58,5,5,22
59,35,12,23
