ID,WIDTH,HEIGHT,GROUP
0,4,2,0
1,2,3,1
2,2,3,1
3,2,2,1
4,2,2,2
5,6,3,2
6,16,4,2
7,3,12,2
8,3,2,3
9,2,2,4
10,8,3,4
11,2,2,4
12,2,3,4
13,3,2,5
14,2,2,5
15,5,9,5
16,13,3,5
17,2,2,6
18,4,2,7
19,3,3,7
20,2,2,7
21,2,2,8
22,2,2,8
23,2,2,8
24,2,3,8
25,2,3,8
26,3,12,8
27,5,2,8
28,2,3,9
29,6,6,10
30,19,8,10
31,2,3,10
32,19,2,10
33,2,2,11
34,2,2,11
35,13,2,12
36,4,2,13
37,3,2,13
38,2,2,14
39,2,2,14
40,2,2,14
41,2,5,14
42,4,4,14
43,5,13,15
44,2,2,16
45,27,2,16
46,3,10,16
47,14,3,17
48,2,2,18
49,2,2,19
50,3,2,20
51,42,3,21
52,2,2,22
53,3,3,23
54,2,2,23
55,17,6,24
56,2,2,24
57,2,2,25
58,60,25,25
59,2,3,25
60,2,2,25
61,2,2,26
62,31,28,26
63,8,3,26
64,7,2,27
65,5,2,27
66,2,2,27
67,3,2,27
68,34,2,27
69,2,2,28
70,3,3,29
71,2,4,29
72,2,3,30
73,2,2,31
74,3,3,32
75,2,3,32
76,2,2,32
77,2,3,32
78,3,62,33
79,5,12,33
80,16,3,33
81,2,2,33
82,54,33,34
83,2,2,34
84,2,3,34
85,3,2,35
86,5,2,35
87,2,2,36
88,3,5,37
89,2,2,38
90,2,4,39
91,13,33,39
92,3,21,40
93,22,6,40
94,5,28,40
95,12,3,40
96,3,3,40
97,51,3,40
98,2,2,40
99,3,3,40
100,4,3,41
101,16,31,41
102,8,5,42
103,2,2,42
104,20,2,42
105,2,2,42
106,20,2,42
107,3,2,43
108,3,3,44
109,6,2,44
110,5,3,45
111,2,2,45
112,23,2,45
113,2,2,45
114,2,2,46
115,4,2,46
116,2,2,46
117,5,2,46
118,2,2,46
119,14,3,47
120,2,2,48
121,32,2,48
122,2,2,48
123,3,2,48
124,7,2,49
125,2,11,50
126,2,3,51
127,2,2,51
128,2,2,51
129,2,2,52
130,3,3,52
131,2,2,52
132,2,8,53
133,8,3,53
134,3,2,54
135,2,2,54
136,9,2,54
137,2,2,55
138,2,3,55
139,29,2,56
140,4,6,56
141,5,3,57
142,2,2,58
143,2,3,58
144,2,2,58
145,2,2,58
146,2,2,59
147,2,3,59
148,2,3,59
149,25,2,60
150,2,2,60
151,2,3,61
152,2,2,62
153,3,8,62
154,2,6,62
155,2,2,63
156,25,3,63
157,5,3,63
158,3,6,64
159,32,2,64
160,11,3,64
161,3,3,64
162,2,3,65
163,48,3,66
164,2,2,67
165,2,8,68
166,2,7,68
167,3,3,69
168,59,18,69
169,2,7,69
170,3,2,70
171,3,2,71
172,3,11,71
173,5,6,71
174,3,2,72
175,7,5,72
176,29,3,73
177,2,3,73
178,9,4,73
179,17,8,73
180,3,2,73
181,3,3,73
182,3,3,74
183,25,3,74
184,3,2,75
185,3,2,75
186,2,2,75
187,2,2,75
188,2,3,75
189,2,2,76
190,2,5,76
191,18,3,76
192,6,2,77
193,2,2,77
194,6,50,78
195,3,2,78
196,2,3,78
197,2,2,78
198,2,2,78
199,2,2,79
