ID,WIDTH,HEIGHT,GROUP
0,3,4,0
1,3,3,1
2,3,39,1
3,9,4,1
4,47,7,2
5,11,3,2
6,3,3,2
7,28,11,2
8,4,3,2
9,5,5,3
10,3,40,3
11,4,9,3
12,5,3,4
13,28,7,5
14,3,3,5
15,3,6,5
16,4,4,6
17,18,4,6
18,4,9,7
19,4,5,8
20,3,5,9
21,3,20,9
22,3,3,10
23,5,3,10
24,3,3,10
25,3,8,10
26,3,14,10
27,10,5,11
28,3,5,11
29,12,23,12
30,4,3,12
31,10,3,12
32,4,4,13
33,3,3,13
34,4,5,13
35,8,3,13
36,3,3,14
37,3,35,14
38,8,4,14
39,3,3,15
40,4,4,16
41,12,27,16
42,8,7,17
43,4,3,18
44,9,5,18
45,5,5,19
46,5,3,19
47,4,3,20
48,7,3,20
49,16,5,20
50,19,6,21
51,24,4,21
52,10,5,21
53,3,54,21
54,4,5,22
55,6,5,22
56,3,3,23
57,47,4,24
58,4,32,24
59,15,50,24
60,4,3,25
61,3,4,25
62,3,5,25
63,22,4,25
64,3,5,26
65,4,4,26
66,3,13,26
67,6,54,26
68,3,10,26
69,3,3,27
70,19,17,28
71,3,5,29
72,9,5,29
73,3,4,29
74,3,4,30
75,4,3,31
76,4,4,32
77,3,4,32
78,44,35,33
79,4,28,33
80,3,5,33
81,5,3,34
82,4,3,34
83,3,4,34
84,28,5,34
85,4,3,34
86,4,5,34
87,3,4,34
88,3,5,35
89,4,5,35
90,5,3,36
91,3,3,36
92,3,5,37
93,4,5,37
94,7,3,37
95,3,8,37
96,5,3,38
97,4,15,38
98,3,5,38
99,4,3,39
