ITEM_ID;LENGTH_ITEM;WIDTH_ITEM;STACK;SEQUENCE
0;511;1110;0;1
1;511;1110;0;2
2;511;1110;0;3
3;511;1110;0;4
4;511;1110;0;5
5;702;925;0;6
6;802;909;0;7
7;802;909;0;8
8;802;909;0;9
9;802;1109;0;10
10;802;1109;0;11
11;802;1109;0;12
12;802;2009;0;13
13;793;456;0;14
14;593;456;0;15
15;593;456;0;16
16;593;456;0;17
17;808;1090;0;18
18;808;1090;0;19
19;493;965;0;20
20;470;1050;0;21
21;193;453;0;22
22;522;853;0;23
23;522;853;0;24
24;318;1187;0;25
25;478;1238;1;1
26;478;1238;1;2
27;483;1458;1;3
28;483;1458;1;4
29;493;1393;1;5
30;493;1393;1;6
31;493;1393;1;7
32;493;1393;1;8
33;493;1393;1;9
34;493;1393;1;10
35;658;1438;1;11
36;658;1438;1;12
37;766;1047;1;13
38;1435;661;1;14
39;835;910;1;15
40;835;1111;1;16
41;835;1111;1;17
42;511;1110;1;18
43;511;1110;1;19
44;511;1110;1;20
45;728;1897;2;1
46;766;1047;2;2
47;766;1047;2;3
48;766;1047;2;4
49;766;1047;2;5
50;766;1047;2;6
51;766;1047;2;7
52;766;1047;2;8
53;766;1047;2;9
54;766;1047;2;10
55;766;1047;2;11
56;766;1047;2;12
57;766;1047;2;13
58;766;1793;2;14
59;766;1793;2;15
60;766;1963;2;16
61;293;1092;2;17
62;293;1092;2;18
63;478;1218;2;19
64;478;1218;2;20
65;478;1218;2;21
66;766;1047;3;1
67;766;1047;3;2
68;766;1047;3;3
69;766;1047;3;4
70;766;1047;3;5
71;766;1793;3;6
72;766;1963;3;7
73;766;1963;3;8
74;766;1963;3;9
75;766;1963;3;10
76;766;1963;3;11
77;644;1727;3;12
78;644;1727;3;13
79;644;1727;3;14
80;644;1727;3;15
81;644;1897;3;16
82;644;1897;3;17
83;644;1897;3;18
84;644;1897;3;19
85;728;1897;3;20
86;766;1047;4;1
87;766;1047;4;2
88;766;1963;4;3
89;800;1920;4;4
90;800;1920;4;5
91;866;962;4;6
92;644;1897;4;7
93;644;1897;4;8
94;644;1897;4;9
95;644;1897;4;10
96;644;1897;4;11
97;644;1897;4;12
98;644;1897;4;13
99;644;1897;4;14
100;693;1963;4;15
101;693;1963;4;16
102;766;1047;4;17
103;766;1047;4;18
104;766;1047;4;19
105;766;1047;4;20
106;552;1102;5;1
107;760;986;5;2
108;760;986;5;3
109;458;1108;5;4
110;458;1108;5;5
111;493;1063;5;6
112;493;1063;5;7
113;644;1897;5;8
114;644;1897;5;9
115;644;1897;5;10
116;644;1897;5;11
117;727;1077;5;12
118;727;1077;5;13
119;727;1077;5;14
120;727;1077;5;15
121;766;1047;5;16
122;766;1047;5;17
123;766;1047;5;18
124;766;1047;5;19
125;766;1047;5;20
126;716;2045;6;1
127;716;2045;6;2
128;716;2045;6;3
129;716;2045;6;4
130;716;2045;6;5
131;716;2045;6;6
132;716;1875;6;7
133;716;1875;6;8
134;716;2045;6;9
135;716;2045;6;10
136;849;2045;6;11
137;982;919;6;12
138;792;383;6;13
139;1027;490;6;14
140;461;1783;6;15
141;889;490;6;16
142;1227;490;6;17
143;1227;490;6;18
144;1227;490;6;19
145;552;1102;6;20
146;718;757;7;1
147;1250;895;7;2
148;802;1110;7;3
149;702;1487;7;4
150;960;1056;7;5
151;960;1056;7;6
152;960;1056;7;7
153;960;1056;7;8
154;1060;873;7;9
155;1060;973;7;10
156;1060;973;7;11
157;678;877;7;12
158;557;971;7;13
159;557;972;7;14
160;937;972;7;15
161;1000;826;7;16
162;1000;826;7;17
163;1300;920;7;18
164;1300;920;7;19
165;750;245;7;20
166;1300;920;7;21
167;1300;920;7;22
168;750;245;7;23
169;523;1014;8;1
170;523;1014;8;2
171;517;1016;8;3
172;517;1016;8;4
173;664;1340;8;5
174;664;1340;8;6
175;664;1340;8;7
176;664;1340;8;8
177;664;1340;8;9
178;664;1340;8;10
179;594;777;8;11
180;594;777;8;12
181;381;878;8;13
182;381;878;8;14
183;381;878;8;15
184;381;878;8;16
185;568;1727;8;17
186;568;1727;8;18
187;568;1727;8;19
188;568;1727;8;20
189;1059;280;9;1
190;478;1280;9;2
191;478;1280;9;3
192;503;1710;9;4
193;503;1710;9;5
194;234;429;9;6
195;510;2147;9;7
196;510;2147;9;8
197;510;2147;9;9
198;510;2147;9;10
199;384;1922;9;11
200;344;1922;9;12
201;478;1917;9;13
202;478;1917;9;14
203;478;1917;9;15
204;478;1917;9;16
205;523;1014;9;17
206;523;1014;9;18
207;523;1014;9;19
208;523;1014;9;20
209;475;1894;10;1
210;475;1894;10;2
211;425;1899;10;3
212;425;1899;10;4
213;244;2165;10;5
214;244;2165;10;6
215;495;2099;10;7
216;495;2099;10;8
217;495;2099;10;9
218;495;2099;10;10
219;244;2165;10;11
220;244;2165;10;12
221;631;1188;10;13
222;631;1188;10;14
223;493;876;10;15
224;493;876;10;16
225;451;1009;10;17
226;451;1009;10;18
227;644;876;10;19
228;610;1595;10;20
229;451;1009;10;21
230;644;876;10;22
231;610;1595;10;23
232;443;1580;11;1
233;362;543;11;2
234;444;1748;11;3
235;444;1748;11;4
236;444;1748;11;5
237;444;1748;11;6
238;487;893;11;7
239;487;893;11;8
240;487;993;11;9
241;487;993;11;10
242;487;993;11;11
243;487;993;11;12
244;439;1933;11;13
245;439;1933;11;14
246;439;1941;11;15
247;439;1941;11;16
248;543;1197;11;17
249;543;1197;11;18
250;473;1769;11;19
251;473;1769;11;20
252;473;1769;11;21
253;473;1769;11;22
254;888;1064;12;1
255;888;1064;12;2
256;888;1064;12;3
257;888;1064;12;4
258;888;1064;12;5
259;395;792;12;6
260;395;792;12;7
261;864;270;12;8
262;864;270;12;9
263;464;270;12;10
264;604;348;12;11
265;604;614;12;12
266;618;964;12;13
267;466;1164;12;14
268;466;1164;12;15
269;466;1974;12;16
270;466;1974;12;17
271;438;497;12;18
272;438;497;12;19
273;443;1580;12;20
274;433;612;13;1
275;433;1137;13;2
276;433;612;13;3
277;496;1177;13;4
278;496;1177;13;5
279;496;1177;13;6
280;496;1177;13;7
281;496;1771;13;8
282;496;1771;13;9
283;670;1771;13;10
284;522;1771;13;11
285;522;1771;13;12
286;613;992;13;13
287;848;992;13;14
288;648;1019;13;15
289;648;1019;13;16
290;822;1019;13;17
291;888;1064;13;18
292;888;1064;13;19
293;888;1064;13;20
294;629;824;14;1
295;629;824;14;2
296;629;824;14;3
297;629;824;14;4
298;629;824;14;5
299;629;824;14;6
300;629;824;14;7
301;629;824;14;8
302;629;824;14;9
303;629;824;14;10
304;514;1174;14;11
305;514;1174;14;12
306;538;927;14;13
307;538;927;14;14
308;538;927;14;15
309;538;927;14;16
310;538;627;14;17
311;1252;252;14;18
312;538;627;14;19
313;433;1137;14;20
314;538;627;14;21
315;433;1137;14;22
316;632;1036;15;1
317;578;900;15;2
318;548;902;15;3
319;548;902;15;4
320;598;997;15;5
321;598;997;15;6
322;622;1949;15;7
323;401;1873;15;8
324;401;1873;15;9
325;334;465;15;10
326;334;465;15;11
327;334;465;15;12
328;334;465;15;13
329;334;465;15;14
330;334;465;15;15
331;334;465;15;16
332;624;625;15;17
333;714;622;15;18
334;629;824;15;19
335;629;824;15;20
336;334;465;15;21
337;334;465;15;22
338;334;465;15;23
339;334;465;15;24
340;624;625;15;25
341;714;622;15;26
342;629;824;15;27
343;629;824;15;28
