DEFECT_ID;PLATE_ID;X;Y;WIDTH;HEIGHT
0;0;327.0;750.0;3.0;4.0
1;0;2648.0;2356.0;1.0;3.0
2;0;3114.0;3112.0;3.0;3.0
3;1;903.0;1543.0;15.0;9.0
4;1;2567.0;740.0;3.0;4.0
5;1;2905.0;2456.0;1.0;2.0
6;2;1772.0;1024.0;1.0;2.0
7;2;2473.0;796.0;3.0;4.0
8;2;5605.0;2550.0;2.0;1.0
9;3;1874.0;71.0;4.0;5.0
10;3;3156.0;796.0;2.0;3.0
11;3;4119.0;622.0;3.0;4.0
12;4;1763.0;2784.0;2.0;4.0
13;4;3044.0;747.0;3.0;4.0
14;4;4668.0;786.0;3.0;4.0
15;5;769.0;2743.0;4.0;5.0
16;5;2633.0;1141.0;2.0;4.0
17;5;3959.0;1619.0;2.0;3.0
18;6;1228.0;821.0;11.0;5.0
19;6;1205.0;2856.0;2.0;4.0
20;6;1460.0;1792.0;3.0;4.0
21;7;57.0;487.0;1.0;2.0
22;7;2701.0;1842.0;2.0;2.0
23;7;3036.0;2228.0;7.0;4.0
24;8;1641.0;2225.0;10.0;6.0
25;8;2628.0;2631.0;2.0;1.0
26;8;3972.0;577.0;2.0;2.0
27;9;599.0;1305.0;3.0;4.0
28;9;4109.0;728.0;2.0;3.0
29;9;4731.0;538.0;1.0;3.0
30;10;1817.0;140.0;3.0;2.0
31;10;2015.0;151.0;2.0;2.0
32;10;3561.0;2083.0;2.0;3.0
33;10;5115.0;428.0;2.0;4.0
34;11;2044.0;2172.0;6.0;3.0
35;11;2131.0;195.0;1.0;2.0
36;11;4824.0;2175.0;13.0;6.0
37;12;95.0;703.0;3.0;2.0
38;12;3072.0;1255.0;2.0;3.0
39;12;4611.0;3023.0;1.0;2.0
40;13;193.0;790.0;2.0;3.0
41;13;1482.0;2308.0;9.0;6.0
42;13;1606.0;1032.0;2.0;2.0
43;13;1827.0;713.0;2.0;3.0
44;14;1330.0;488.0;2.0;3.0
45;14;1757.0;2516.0;2.0;4.0
46;14;4937.0;956.0;2.0;3.0
47;14;4959.0;1598.0;3.0;3.0
48;15;1214.0;536.0;4.0;5.0
49;15;3944.0;1326.0;1.0;2.0
50;15;5290.0;265.0;1.0;2.0
51;16;878.0;2064.0;2.0;2.0
52;16;4906.0;108.0;1.0;2.0
53;16;5309.0;380.0;2.0;3.0
54;17;103.0;17.0;1.0;2.0
55;17;193.0;3015.0;9.0;6.0
56;17;1519.0;3015.0;4.0;4.0
57;17;5962.0;600.0;2.0;3.0
58;18;248.0;670.0;1.0;1.0
59;18;248.0;661.0;1.0;1.0
60;18;3254.0;799.0;1.0;1.0
61;18;3610.0;60.0;5.0;4.0
62;19;2339.0;2433.0;1.0;1.0
63;19;4778.0;2793.0;1.0;1.0
64;19;1651.0;1905.0;1.0;1.0
65;20;4265.0;514.0;2.0;1.0
66;20;4439.0;1215.0;1.0;1.0
67;20;4155.0;613.0;2.0;1.0
68;20;2051.0;1376.0;10.0;4.0
69;21;99.0;3148.0;2.0;1.0
70;21;2269.0;261.0;1.0;1.0
71;21;248.0;3149.0;1.0;1.0
72;21;1545.0;283.0;7.0;4.0
73;22;3932.0;2503.0;1.0;1.0
74;22;884.0;324.0;3.0;1.0
75;22;3312.0;1729.0;2.0;2.0
76;23;1022.0;2537.0;1.0;1.0
77;23;1019.0;2542.0;1.0;1.0
78;23;2484.0;22.0;2.0;1.0
79;23;3734.0;734.0;3.0;4.0
80;23;5573.0;2613.0;1.0;2.0
81;24;1637.0;296.0;4.0;6.0
82;24;732.0;2332.0;1.0;1.0
83;24;753.0;465.0;1.0;1.0
84;24;1649.0;288.0;3.0;5.0
85;24;4441.0;168.0;8.0;5.0
86;25;2023.0;289.0;3.0;2.0
87;25;1308.0;1068.0;1.0;1.0
88;25;144.0;1672.0;1.0;1.0
89;25;2277.0;2868.0;1.0;1.0
90;25;2019.0;3157.0;2.0;1.0
91;25;2329.0;2381.0;3.0;4.0
92;25;1712.0;3122.0;1.0;2.0
93;26;3498.0;935.0;1.0;1.0
94;26;176.0;1847.0;1.0;1.0
95;26;1729.0;1280.0;1.0;1.0
96;26;3298.0;1097.0;1.0;2.0
97;27;5002.0;1156.0;1.0;1.0
98;27;3501.0;571.0;4.0;5.0
99;27;3675.0;136.0;1.0;2.0
100;27;3780.0;2762.0;2.0;2.0
101;27;5022.0;1706.0;1.0;3.0
102;28;58.0;1622.0;11.0;6.0
103;28;384.0;2994.0;2.0;2.0
104;28;764.0;2993.0;5.0;3.0
105;28;4894.0;1043.0;3.0;4.0
106;29;1706.0;134.0;2.0;2.0
107;29;3485.0;65.0;11.0;5.0
108;29;5739.0;3036.0;4.0;3.0
109;30;321.0;1531.0;2.0;1.0
110;30;619.0;432.0;5.0;4.0
111;30;754.0;521.0;4.0;5.0
112;30;1500.0;1209.0;8.0;5.0
113;30;4137.0;1343.0;6.0;5.0
114;30;4457.0;1629.0;1.0;2.0
115;31;278.0;1512.0;4.0;4.0
116;31;4400.0;1990.0;1.0;1.0
117;31;5382.0;190.0;2.0;2.0
118;32;1345.0;747.0;4.0;5.0
119;32;1392.0;839.0;4.0;4.0
120;32;4542.0;2832.0;3.0;3.0
121;33;2092.0;1169.0;5.0;5.0
122;33;3714.0;671.0;4.0;5.0
123;33;5729.0;718.0;1.0;2.0
124;34;373.0;2057.0;2.0;3.0
125;34;1159.0;2749.0;2.0;3.0
126;34;3459.0;744.0;6.0;5.0
127;34;3915.0;73.0;3.0;5.0
128;34;5150.0;2758.0;3.0;3.0
129;35;129.0;2829.0;3.0;3.0
130;35;684.0;189.0;7.0;5.0
131;35;4699.0;963.0;3.0;4.0
132;35;5543.0;39.0;2.0;4.0
133;36;470.0;902.0;6.0;5.0
134;36;437.0;996.0;2.0;3.0
135;36;4881.0;1013.0;4.0;4.0
136;37;3441.0;2615.0;1.0;1.0
137;37;5671.0;3107.0;1.0;1.0
138;37;720.0;3091.0;4.0;2.0
139;37;2144.0;3054.0;6.0;4.0
140;37;2274.0;1056.0;2.0;5.0
141;37;2397.0;399.0;4.0;4.0
142;37;3439.0;2602.0;1.0;3.0
143;37;5365.0;1408.0;1.0;2.0
144;38;77.0;731.0;1.0;1.0
145;38;4475.0;359.0;1.0;1.0
146;38;60.0;3165.0;6.0;3.0
147;38;1342.0;614.0;2.0;1.0
148;39;2537.0;1473.0;1.0;1.0
149;39;2577.0;2673.0;1.0;1.0
150;39;3957.0;430.0;4.0;4.0
151;40;44.0;1414.0;1.0;1.0
152;40;1656.0;3157.0;3.0;4.0
153;40;1705.0;424.0;3.0;4.0
