ITEM_ID;LENGTH_ITEM;WIDTH_ITEM;STACK;SEQUENCE
0;588;893;0;1
1;588;893;0;2
2;507;1612;0;3
3;507;1612;0;4
4;507;1612;0;5
5;507;1612;0;6
6;507;1612;0;7
7;507;1612;0;8
8;300;1008;0;9
9;300;1008;0;10
10;593;1008;0;11
11;593;1008;0;12
12;593;1008;0;13
13;593;1008;0;14
14;593;1008;0;15
15;593;1008;0;16
16;350;908;0;17
17;350;908;0;18
18;403;718;0;19
19;741;886;0;20
20;741;886;0;21
21;798;838;0;22
22;391;709;1;1
23;481;799;1;2
24;481;799;1;3
25;564;1163;1;4
26;558;2172;1;5
27;558;2172;1;6
28;724;1982;1;7
29;358;743;1;8
30;358;743;1;9
31;353;304;1;10
32;353;304;1;11
33;588;893;1;12
34;588;893;1;13
35;588;893;1;14
36;588;893;1;15
37;545;1572;1;16
38;545;1572;1;17
39;545;1572;1;18
40;545;1572;1;19
41;479;1596;1;20
42;479;1596;1;21
43;570;1641;1;22
44;498;1087;2;1
45;514;695;2;2
46;404;735;2;3
47;590;1896;2;4
48;563;1889;2;5
49;297;1889;2;6
50;594;994;2;7
51;433;714;2;8
52;433;714;2;9
53;623;849;2;10
54;574;934;2;11
55;1598;577;2;12
56;489;1311;2;13
57;489;1311;2;14
58;627;1380;2;15
59;394;394;2;16
60;576;1525;2;17
61;596;625;2;18
62;440;1108;2;19
63;440;1108;2;20
64;450;828;2;21
65;450;828;2;22
66;452;723;3;1
67;452;723;3;2
68;535;1448;3;3
69;535;1448;3;4
70;558;1730;3;5
71;440;1031;3;6
72;440;1031;3;7
73;441;1031;3;8
74;314;593;3;9
75;314;593;3;10
76;314;593;3;11
77;498;1087;3;12
78;498;1087;3;13
79;498;887;3;14
80;498;887;3;15
81;484;780;3;16
82;484;580;3;17
83;498;1087;3;18
84;498;1087;3;19
85;498;1087;3;20
86;498;1087;3;21
87;498;1087;3;22
88;731;1521;4;1
89;731;1521;4;2
90;509;1477;4;3
91;478;1243;4;4
92;478;1243;4;5
93;538;309;4;6
94;538;309;4;7
95;514;645;4;8
96;554;535;4;9
97;284;430;4;10
98;980;1100;4;11
99;574;520;4;12
100;548;1130;4;13
101;548;1130;4;14
102;700;1950;4;15
103;654;1734;4;16
104;452;723;4;17
105;452;723;4;18
106;452;723;4;19
107;452;723;4;20
108;452;723;4;21
109;452;723;4;22
110;470;1074;5;1
111;470;1074;5;2
112;398;738;5;3
113;605;1207;5;4
114;605;1207;5;5
115;605;1207;5;6
116;605;1207;5;7
117;386;820;5;8
118;386;820;5;9
119;391;820;5;10
120;391;820;5;11
121;736;1009;5;12
122;946;1677;5;13
123;946;1677;5;14
124;946;1677;5;15
125;946;1677;5;16
126;461;997;5;17
127;461;997;5;18
128;461;997;5;19
129;461;997;5;20
130;731;1521;5;21
131;731;1521;5;22
132;413;538;6;1
133;1304;358;6;2
134;638;1574;6;3
135;353;1445;6;4
136;353;1445;6;5
137;694;1405;6;6
138;694;1405;6;7
139;684;1405;6;8
140;704;1405;6;9
141;664;1375;6;10
142;543;1329;6;11
143;543;1329;6;12
144;1084;280;6;13
145;1084;280;6;14
146;470;1074;6;15
147;470;1074;6;16
148;470;1074;6;17
149;470;1074;6;18
150;470;1074;6;19
151;470;1074;6;20
152;470;1074;6;21
153;470;1074;6;22
154;350;458;7;1
155;633;1013;7;2
156;498;1285;7;3
157;498;1285;7;4
158;496;1168;7;5
159;496;1168;7;6
160;497;1163;7;7
161;497;1163;7;8
162;348;803;7;9
163;348;803;7;10
164;360;800;7;11
165;360;800;7;12
166;598;1585;7;13
167;598;1585;7;14
168;784;1980;7;15
169;465;1148;7;16
170;465;1148;7;17
171;388;980;7;18
172;388;980;7;19
173;413;548;7;20
174;413;548;7;21
175;413;538;7;22
176;372;755;8;1
177;372;755;8;2
178;372;755;8;3
179;1183;288;8;4
180;706;362;8;5
181;833;2174;8;6
182;726;1016;8;7
183;648;1408;8;8
184;648;1408;8;9
185;645;1403;8;10
186;645;1403;8;11
187;375;1178;8;12
188;375;1178;8;13
189;375;1178;8;14
190;375;1178;8;15
191;420;1173;8;16
192;420;1173;8;17
193;420;1173;8;18
194;420;1173;8;19
195;298;828;8;20
196;298;828;8;21
197;350;458;8;22
198;595;1465;9;1
199;595;1465;9;2
200;595;1465;9;3
201;595;1465;9;4
202;595;1465;9;5
203;595;1465;9;6
204;595;1465;9;7
205;485;1465;9;8
206;485;1465;9;9
207;485;1465;9;10
208;485;1465;9;11
209;485;1465;9;12
210;485;1465;9;13
211;413;1465;9;14
212;413;1465;9;15
213;413;1465;9;16
214;413;1465;9;17
215;448;1105;9;18
216;448;1105;9;19
217;447;755;9;20
218;447;755;9;21
219;372;755;9;22
220;499;888;10;1
221;499;888;10;2
222;499;888;10;3
223;499;888;10;4
224;488;728;10;5
225;464;1493;10;6
226;464;1493;10;7
227;386;1493;10;8
228;386;1493;10;9
229;386;1493;10;10
230;386;1493;10;11
231;673;1123;10;12
232;675;2240;10;13
233;545;2225;10;14
234;545;2225;10;15
235;495;1885;10;16
236;495;1885;10;17
237;413;1547;10;18
238;413;1547;10;19
239;413;1547;10;20
240;413;1547;10;21
241;595;1465;10;22
242;650;1215;11;1
243;650;1215;11;2
244;920;1210;11;3
245;901;1210;11;4
246;901;1210;11;5
247;901;535;11;6
248;901;535;11;7
249;650;530;11;8
250;650;530;11;9
251;838;453;11;10
252;667;1160;11;11
253;667;1160;11;12
254;377;1049;11;13
255;377;1049;11;14
256;377;1049;11;15
257;377;1049;11;16
