ITEM_ID;LENGTH_ITEM;WIDTH_ITEM;STACK;SEQUENCE
0;627;1810;0;1
1;345;1267;0;2
2;592;1267;0;3
3;802;1267;0;4
4;802;1267;0;5
5;802;1267;0;6
6;802;1267;0;7
7;508;1184;0;8
8;798;1184;0;9
9;798;1184;0;10
10;798;1184;0;11
11;667;2185;0;12
12;837;2017;0;13
13;1200;2017;0;14
14;837;2107;0;15
15;837;2107;0;16
16;837;2107;0;17
17;837;2107;0;18
18;837;2107;0;19
19;1200;2107;0;20
20;1200;2107;1;1
21;1054;1219;1;2
22;914;1619;1;3
23;914;1619;1;4
24;940;1619;1;5
25;940;1877;1;6
26;940;1877;1;7
27;963;1877;1;8
28;963;1877;1;9
29;1198;1396;1;10
30;1198;1486;1;11
31;1198;1486;1;12
32;1386;1486;1;13
33;1386;1486;1;14
34;835;398;1;15
35;904;398;1;16
36;904;398;1;17
37;1014;1508;1;18
38;1015;1598;1;19
39;866;1010;1;20
40;866;1010;1;21
41;866;1010;1;22
42;919;2210;1;23
43;724;1369;1;24
44;769;1873;1;25
45;769;1963;1;26
46;906;2087;1;27
47;906;2177;1;28
48;1064;2177;1;29
49;1064;2177;1;30
50;1064;2177;1;31
51;1248;1107;1;32
52;1300;1197;1;33
53;1300;1197;1;34
54;1300;1197;1;35
55;1300;1197;1;36
56;1300;1197;1;37
57;787;1123;1;38
58;1095;1136;1;39
59;1095;1136;1;40
60;1011;1680;1;41
61;1054;1129;1;42
62;1054;1219;1;43
63;894;1822;1;44
64;895;1822;1;45
65;895;1822;1;46
66;895;1822;1;47
67;929;1822;1;48
68;929;1822;1;49
69;1151;1822;1;50
70;1189;1890;1;51
71;1189;1980;1;52
72;1189;1980;1;53
73;919;2330;1;54
74;1151;1962;1;55
75;929;2052;1;56
76;929;2052;1;57
77;929;2052;1;58
78;929;2052;1;59
79;929;2052;1;60
80;929;2052;1;61
81;1151;2052;1;62
82;919;2210;1;63
83;919;2210;1;64
84;1144;1071;1;65
85;1144;1071;1;66
86;1178;1987;1;67
87;978;2077;1;68
88;978;2077;1;69
89;978;2077;1;70
90;1178;2077;1;71
91;1178;2077;1;72
92;823;2085;1;73
93;1368;2175;1;74
94;1338;1965;1;75
95;1338;2055;1;76
96;1406;2055;1;77
97;1406;2055;1;78
98;1025;910;1;79
99;1025;1000;1;80
100;1025;1000;1;81
101;1025;1000;1;82
102;800;1439;1;83
103;800;1439;1;84
104;800;1439;1;85
105;1121;696;1;86
106;1169;606;1;87
107;1169;696;1;88
108;1169;696;1;89
109;1169;696;1;90
110;1169;696;1;91
111;1169;696;1;92
112;1169;696;1;93
113;1169;696;1;94
114;1169;696;1;95
115;1057;2176;1;96
116;1057;2176;1;97
117;1331;2007;1;98
118;1331;2007;1;99
119;1331;2097;1;100
120;1331;2097;1;101
121;1331;2097;1;102
122;1331;2097;1;103
123;1143;1101;1;104
124;1264;1191;1;105
125;1144;1071;1;106
126;1047;910;1;107
127;1226;910;1;108
128;1226;910;1;109
129;1372;1877;1;110
130;1372;1877;1;111
131;1372;1877;1;112
132;1372;1877;1;113
133;1057;696;1;114
134;1057;696;1;115
135;1057;696;1;116
136;1057;696;1;117
137;1057;696;1;118
138;1057;696;1;119
139;1121;606;1;120
140;1121;696;1;121
141;1121;696;1;122
142;1121;696;1;123
143;1121;696;1;124
144;1121;696;1;125
145;1121;696;1;126
146;1121;696;1;127
147;1175;947;1;128
148;1176;871;1;129
149;1176;871;1;130
150;1176;871;1;131
151;1176;947;1;132
152;1176;947;1;133
153;1176;947;1;134
154;1280;1080;1;135
155;1281;1080;1;136
156;1281;1080;1;137
157;1010;1787;1;138
158;1010;1877;1;139
159;1010;1877;1;140
160;1463;1877;1;141
161;1463;1877;1;142
162;1463;1877;1;143
163;1016;897;1;144
164;1085;807;1;145
165;1085;897;1;146
166;1047;910;1;147
167;1047;910;1;148
168;1197;2077;1;149
169;1197;2077;1;150
170;1258;2027;1;151
171;1258;2027;1;152
172;1258;2027;1;153
173;1038;932;1;154
174;1053;918;1;155
175;1053;932;1;156
176;1059;589;1;157
177;1066;932;1;158
178;1066;1008;1;159
179;1104;932;1;160
180;1104;932;1;161
181;1067;860;1;162
182;1067;860;1;163
183;1067;860;1;164
184;1175;781;1;165
185;1175;871;1;166
186;1175;871;1;167
187;1175;947;1;168
188;1175;947;1;169
189;1026;1730;1;170
190;1047;1131;1;171
191;1047;1131;1;172
192;1047;1131;1;173
193;834;1669;1;174
194;834;1669;1;175
195;834;1669;1;176
196;847;1669;1;177
197;847;1669;1;178
198;847;1669;1;179
199;1131;2197;1;180
200;1131;2197;1;181
201;1002;2077;1;182
202;1002;2077;1;183
203;1004;2077;1;184
204;1004;2077;1;185
205;1197;2077;1;186
206;1197;2077;1;187
