DEFECT_ID;PLATE_ID;X;Y;WIDTH;HEIGHT
0;1;2929.0;2961.0;2.0;3.0
1;1;3201.0;56.0;2.0;1.0
2;1;3495.0;2830.0;2.0;3.0
3;1;4998.0;293.0;7.0;5.0
4;3;1907.0;2660.0;1.0;2.0
5;3;2356.0;354.0;10.0;6.0
6;3;2651.0;3025.0;3.0;3.0
7;3;4561.0;2639.0;1.0;3.0
8;3;5355.0;2606.0;4.0;2.0
9;4;1470.0;590.0;2.0;2.0
10;4;3762.0;586.0;2.0;2.0
11;4;4931.0;2031.0;1.0;2.0
12;5;1060.0;2398.0;4.0;4.0
13;6;2735.0;100.0;8.0;5.0
14;6;4441.0;895.0;2.0;3.0
15;6;5209.0;672.0;7.0;5.0
16;7;238.0;2190.0;1.0;1.0
17;7;4187.0;3024.0;2.0;3.0
18;7;4644.0;2824.0;2.0;3.0
19;8;466.0;2161.0;3.0;3.0
20;8;4391.0;3033.0;1.0;2.0
21;9;2517.0;1346.0;1.0;1.0
22;9;827.0;604.0;1.0;1.0
23;9;1623.0;25.0;2.0;1.0
24;9;5859.0;499.0;2.0;2.0
25;10;2817.0;2291.0;2.0;3.0
26;10;3020.0;358.0;4.0;3.0
27;11;868.0;2032.0;3.0;5.0
28;11;3221.0;1025.0;3.0;3.0
29;12;2121.0;736.0;1.0;1.0
30;14;278.0;2438.0;1.0;1.0
31;14;2150.0;452.0;1.0;2.0
32;14;4410.0;443.0;3.0;4.0
33;15;46.0;20.0;3.0;5.0
34;15;4523.0;753.0;5.0;4.0
35;15;5882.0;1320.0;5.0;4.0
36;16;3482.0;1846.0;1.0;1.0
37;16;1865.0;430.0;1.0;1.0
38;16;5320.0;2111.0;1.0;1.0
39;16;5283.0;159.0;1.0;1.0
40;16;3278.0;535.0;1.0;1.0
41;16;908.0;175.0;9.0;5.0
42;16;2014.0;2845.0;1.0;2.0
43;18;3710.0;105.0;13.0;5.0
44;18;4949.0;1226.0;6.0;4.0
45;19;3620.0;1163.0;5.0;5.0
46;19;5245.0;1034.0;5.0;4.0
47;20;2389.0;534.0;2.0;2.0
48;21;5367.0;369.0;2.0;3.0
49;22;1074.0;2783.0;2.0;3.0
50;23;3433.0;988.0;7.0;4.0
51;23;4197.0;1143.0;4.0;5.0
52;24;660.0;2831.0;1.0;1.0
53;24;5105.0;405.0;5.0;4.0
54;25;4460.0;1435.0;4.0;4.0
55;26;2160.0;372.0;1.0;2.0
56;26;5201.0;1647.0;4.0;4.0
57;26;5533.0;2907.0;2.0;3.0
58;27;1921.0;817.0;1.0;3.0
59;27;2748.0;706.0;10.0;5.0
60;28;4311.0;2312.0;1.0;2.0
61;28;5559.0;912.0;3.0;4.0
62;29;1355.0;117.0;11.0;5.0
63;29;4278.0;2265.0;1.0;3.0
64;30;5691.0;843.0;3.0;4.0
65;30;5792.0;465.0;3.0;4.0
66;31;5812.0;748.0;2.0;4.0
67;32;3549.0;1335.0;5.0;5.0
68;33;3304.0;1308.0;9.0;6.0
69;34;2647.0;736.0;5.0;4.0
70;35;1184.0;955.0;6.0;5.0
71;35;2240.0;1148.0;7.0;5.0
72;35;2982.0;1397.0;1.0;2.0
73;37;278.0;1238.0;2.0;2.0
74;37;549.0;38.0;3.0;4.0
75;37;1876.0;818.0;2.0;3.0
76;37;4439.0;659.0;6.0;5.0
77;38;1400.0;481.0;3.0;4.0
78;38;3188.0;568.0;3.0;4.0
79;38;3690.0;1664.0;4.0;5.0
80;39;3709.0;578.0;3.0;4.0
81;40;5444.0;1251.0;1.0;1.0
82;41;3147.0;523.0;3.0;4.0
83;41;5951.0;1466.0;2.0;3.0
84;42;2236.0;2568.0;1.0;1.0
85;42;2536.0;2975.0;2.0;1.0
86;44;26.0;905.0;3.0;3.0
87;45;523.0;3012.0;10.0;6.0
88;45;4929.0;27.0;2.0;3.0
89;45;5021.0;2942.0;2.0;2.0
90;46;4170.0;851.0;3.0;4.0
91;46;4565.0;889.0;4.0;4.0
92;47;43.0;2717.0;2.0;3.0
93;47;1127.0;841.0;3.0;3.0
94;47;4261.0;2053.0;3.0;3.0
95;48;431.0;22.0;1.0;2.0
96;48;1184.0;3170.0;1.0;2.0
97;49;5974.0;10.0;1.0;2.0
98;50;3202.0;611.0;2.0;3.0
99;50;3838.0;2289.0;3.0;4.0
100;50;4028.0;2959.0;1.0;2.0
101;50;4924.0;1388.0;3.0;4.0
102;51;726.0;6.0;1.0;2.0
103;51;1988.0;2886.0;4.0;5.0
104;51;4663.0;949.0;3.0;4.0
105;52;1403.0;2117.0;4.0;4.0
106;52;2102.0;530.0;1.0;2.0
107;52;2302.0;36.0;2.0;2.0
108;52;3315.0;2119.0;4.0;4.0
109;53;345.0;382.0;2.0;2.0
110;53;863.0;2381.0;1.0;2.0
111;53;5917.0;93.0;1.0;2.0
112;55;260.0;93.0;1.0;2.0
113;55;1795.0;2714.0;10.0;6.0
114;55;2258.0;2738.0;3.0;2.0
115;55;4437.0;1306.0;1.0;3.0
116;56;5183.0;2449.0;1.0;2.0
117;57;3621.0;2066.0;2.0;1.0
118;57;2008.0;66.0;1.0;1.0
119;57;227.0;2448.0;1.0;1.0
120;57;622.0;1223.0;1.0;1.0
121;57;211.0;1784.0;8.0;1.0
122;57;881.0;44.0;1.0;2.0
123;57;2943.0;3058.0;2.0;3.0
124;59;691.0;1942.0;2.0;1.0
125;59;5060.0;1684.0;4.0;2.0
126;59;1212.0;2046.0;2.0;1.0
127;59;308.0;20.0;1.0;1.0
128;59;4390.0;451.0;1.0;1.0
129;60;2377.0;3146.0;1.0;2.0
