DEFECT_ID;PLATE_ID;X;Y;WIDTH;HEIGHT
0;0;5897.0;1452.0;1.0;1.0
1;1;124.0;678.0;8.0;3.0
2;1;2791.0;1392.0;3.0;3.0
3;1;3091.0;1370.0;3.0;3.0
4;1;3260.0;1369.0;3.0;3.0
5;1;5434.0;1396.0;3.0;3.0
6;2;516.0;2142.0;2.0;4.0
7;2;736.0;2588.0;2.0;3.0
8;2;1407.0;1398.0;3.0;3.0
9;2;4318.0;1333.0;3.0;3.0
10;3;824.0;1393.0;3.0;3.0
11;3;2333.0;240.0;3.0;2.0
12;3;2638.0;1322.0;3.0;3.0
13;3;3181.0;1377.0;3.0;3.0
14;3;4049.0;1344.0;3.0;3.0
15;4;470.0;1161.0;1.0;2.0
16;4;1757.0;2093.0;1.0;3.0
17;4;1896.0;1810.0;5.0;4.0
18;4;2833.0;1930.0;1.0;1.0
19;4;3416.0;3093.0;1.0;1.0
20;4;3789.0;1641.0;2.0;2.0
21;5;310.0;2386.0;1.0;1.0
22;5;2167.0;2399.0;1.0;1.0
23;5;2456.0;3188.0;2.0;1.0
24;5;3214.0;2856.0;2.0;2.0
25;5;4036.0;3074.0;5.0;4.0
26;5;4183.0;1532.0;2.0;4.0
27;5;5813.0;1810.0;1.0;2.0
28;6;5334.0;3198.0;1.0;1.0
29;7;4384.0;2854.0;2.0;4.0
30;8;2107.0;2860.0;2.0;3.0
31;9;3658.0;3017.0;1.0;1.0
32;10;1170.0;2499.0;1.0;1.0
33;10;2161.0;3179.0;3.0;2.0
34;10;5837.0;3206.0;4.0;2.0
35;11;571.0;282.0;1.0;2.0
36;12;263.0;273.0;4.0;2.0
37;12;350.0;271.0;2.0;1.0
38;14;1231.0;2503.0;1.0;3.0
39;15;1636.0;3078.0;6.0;3.0
40;17;2955.0;4.0;1.0;1.0
41;18;3075.0;26.0;2.0;1.0
42;19;3131.0;780.0;1.0;3.0
43;20;4398.0;1058.0;1.0;2.0
44;22;1959.0;2957.0;6.0;3.0
45;24;2209.0;2228.0;5.0;4.0
46;24;5084.0;54.0;4.0;2.0
47;26;151.0;2358.0;2.0;3.0
48;28;2036.0;857.0;1.0;1.0
49;28;3256.0;797.0;3.0;3.0
50;29;2630.0;3202.0;2.0;1.0
51;29;2690.0;3203.0;1.0;1.0
52;31;5903.0;2048.0;1.0;1.0
53;32;1144.0;2478.0;1.0;1.0
54;33;3754.0;1272.0;1.0;3.0
55;34;1755.0;2831.0;1.0;1.0
56;36;945.0;2689.0;1.0;3.0
57;37;803.0;2658.0;1.0;1.0
58;39;1094.0;2771.0;4.0;4.0
59;41;4766.0;2550.0;1.0;1.0
60;42;677.0;1352.0;3.0;2.0
61;44;4278.0;769.0;2.0;3.0
62;46;1233.0;897.0;2.0;3.0
63;46;2130.0;2716.0;1.0;1.0
64;46;3535.0;2495.0;3.0;4.0
65;47;2699.0;690.0;1.0;1.0
66;49;353.0;3182.0;1.0;1.0
67;49;2248.0;459.0;6.0;4.0
68;49;3944.0;2402.0;1.0;1.0
69;49;4307.0;945.0;1.0;2.0
70;50;5256.0;412.0;1.0;1.0
71;51;2196.0;3199.0;1.0;1.0
72;52;175.0;2647.0;1.0;1.0
73;52;5192.0;1880.0;4.0;2.0
74;54;4814.0;2499.0;2.0;3.0
75;55;5652.0;299.0;1.0;1.0
76;56;1345.0;1186.0;1.0;3.0
77;57;3146.0;3092.0;5.0;3.0
78;58;797.0;2212.0;1.0;1.0
