DEFECT_ID;PLATE_ID;X;Y;WIDTH;HEIGHT
0;1;3274.0;393.0;3.0;3.0
1;1;3333.0;396.0;3.0;2.0
2;1;3995.0;3079.0;16.0;7.0
3;1;4518.0;616.0;7.0;4.0
4;1;5461.0;455.0;2.0;3.0
5;2;576.0;2230.0;1.0;2.0
6;3;711.0;2491.0;1.0;3.0
7;5;3163.0;532.0;3.0;2.0
8;5;4058.0;27.0;2.0;1.0
9;6;2809.0;1089.0;3.0;4.0
10;6;4801.0;3118.0;2.0;2.0
11;7;1958.0;1055.0;2.0;2.0
12;7;2407.0;2343.0;8.0;5.0
13;9;1261.0;2233.0;3.0;4.0
14;9;1623.0;2630.0;1.0;3.0
15;9;4936.0;745.0;1.0;2.0
16;10;4349.0;2765.0;1.0;3.0
17;11;1761.0;2711.0;1.0;1.0
18;11;3268.0;2786.0;2.0;3.0
19;11;3759.0;1287.0;3.0;3.0
20;11;3868.0;229.0;2.0;3.0
21;12;334.0;229.0;5.0;4.0
22;13;925.0;3115.0;3.0;2.0
23;13;1186.0;206.0;4.0;4.0
24;14;3190.0;2587.0;1.0;3.0
25;14;5066.0;3157.0;7.0;15.0
26;15;119.0;1266.0;2.0;4.0
27;15;1282.0;135.0;2.0;2.0
28;15;4295.0;1795.0;8.0;4.0
29;15;4271.0;1795.0;3.0;3.0
30;17;4318.0;1271.0;6.0;5.0
31;17;4595.0;2144.0;14.0;7.0
32;18;561.0;2695.0;3.0;2.0
33;18;2264.0;2851.0;22.0;6.0
34;18;2715.0;968.0;3.0;4.0
35;20;1153.0;1536.0;1.0;3.0
36;20;1248.0;470.0;1.0;2.0
37;20;2804.0;1179.0;1.0;2.0
38;20;5754.0;1773.0;6.0;4.0
39;21;294.0;1171.0;2.0;4.0
40;21;414.0;1800.0;8.0;4.0
41;21;444.0;1800.0;3.0;3.0
42;21;931.0;2424.0;2.0;3.0
43;21;4084.0;872.0;3.0;4.0
44;22;849.0;2941.0;2.0;3.0
45;22;2579.0;691.0;7.0;5.0
46;22;5280.0;1577.0;3.0;3.0
47;22;5706.0;2649.0;3.0;4.0
48;24;4183.0;2920.0;3.0;4.0
49;24;4985.0;1174.0;3.0;5.0
50;25;2670.0;193.0;3.0;2.0
51;25;2723.0;198.0;2.0;2.0
52;25;5822.0;1181.0;4.0;5.0
53;26;844.0;567.0;3.0;5.0
54;27;1932.0;1626.0;6.0;5.0
55;27;3157.0;1797.0;1.0;1.0
56;27;4217.0;412.0;1.0;2.0
57;29;863.0;1615.0;2.0;4.0
58;29;4160.0;1801.0;8.0;4.0
59;30;45.0;387.0;2.0;4.0
60;30;1719.0;213.0;10.0;2.0
61;30;5450.0;1306.0;4.0;4.0
62;32;2440.0;664.0;8.0;5.0
63;34;161.0;1156.0;18.0;8.0
64;34;2806.0;640.0;4.0;5.0
65;34;5836.0;470.0;9.0;5.0
66;35;1127.0;925.0;1.0;3.0
67;35;1792.0;1034.0;4.0;3.0
68;35;2469.0;33.0;1.0;2.0
69;35;2526.0;30.0;1.0;2.0
70;35;2790.0;1034.0;4.0;4.0
71;35;4019.0;1034.0;3.0;3.0
72;35;4179.0;402.0;1.0;2.0
73;36;2490.0;1034.0;7.0;3.0
74;36;2589.0;1034.0;2.0;2.0
75;36;2571.0;1040.0;1.0;2.0
76;36;4862.0;1035.0;1.0;3.0
77;37;5063.0;1034.0;5.0;4.0
78;38;422.0;1036.0;2.0;3.0
79;38;2741.0;1035.0;5.0;3.0
80;38;3248.0;1035.0;9.0;5.0
81;38;5155.0;1087.0;3.0;4.0
82;39;1224.0;1035.0;4.0;3.0
83;39;2579.0;1035.0;13.0;6.0
84;41;259.0;242.0;5.0;2.0
85;43;1285.0;1705.0;1.0;3.0
86;43;3150.0;912.0;3.0;4.0
87;43;5507.0;252.0;3.0;4.0
88;45;1901.0;935.0;4.0;4.0
89;45;3442.0;2717.0;1.0;2.0
90;47;2155.0;564.0;2.0;3.0
91;47;5419.0;220.0;1.0;3.0
