DEFECT_ID;PLATE_ID;X;Y;WIDTH;HEIGHT
0;0;232.0;870.0;1.0;1.0
1;0;642.0;2627.0;1.0;1.0
2;0;435.0;2560.0;2.0;2.0
3;0;435.0;2570.0;2.0;2.0
4;1;947.0;2051.0;1.0;2.0
5;1;2555.0;3097.0;11.0;4.0
6;3;5000.0;3161.0;1.0;1.0
7;3;5926.0;2963.0;1.0;1.0
8;3;43.0;1972.0;1.0;1.0
9;3;5857.0;2712.0;1.0;1.0
10;3;3991.0;744.0;1.0;1.0
11;3;40.0;1755.0;2.0;1.0
12;3;525.0;1521.0;1.0;3.0
13;3;2013.0;2891.0;1.0;2.0
14;4;4360.0;2621.0;1.0;1.0
15;4;1013.0;2874.0;1.0;1.0
16;4;1424.0;1169.0;3.0;4.0
17;4;1862.0;1089.0;6.0;5.0
18;5;5579.0;2553.0;1.0;1.0
19;5;980.0;2969.0;1.0;1.0
20;5;5579.0;2544.0;1.0;1.0
21;5;5878.0;1573.0;1.0;1.0
22;5;5728.0;2063.0;3.0;2.0
23;5;5942.0;904.0;1.0;1.0
24;5;833.0;2989.0;1.0;1.0
25;5;5326.0;735.0;3.0;2.0
26;6;2356.0;1156.0;1.0;1.0
27;6;5778.0;819.0;1.0;1.0
28;6;186.0;2445.0;1.0;1.0
29;6;3297.0;1784.0;2.0;2.0
30;7;1413.0;1238.0;1.0;1.0
31;7;710.0;2063.0;1.0;1.0
32;8;5873.0;2539.0;1.0;1.0
33;8;2670.0;2523.0;1.0;1.0
34;8;3311.0;2729.0;2.0;1.0
35;8;258.0;2453.0;1.0;1.0
36;8;5873.0;2549.0;1.0;1.0
37;8;2319.0;2449.0;1.0;3.0
38;8;3898.0;1732.0;2.0;4.0
39;10;1126.0;1701.0;1.0;1.0
40;10;5490.0;3100.0;2.0;1.0
41;10;224.0;2936.0;1.0;1.0
42;10;27.0;1186.0;1.0;1.0
43;10;5414.0;2924.0;1.0;1.0
44;10;56.0;1354.0;1.0;1.0
45;10;3782.0;2503.0;1.0;1.0
46;11;3146.0;901.0;1.0;1.0
47;11;2816.0;744.0;3.0;2.0
48;11;2784.0;717.0;3.0;3.0
49;11;3787.0;671.0;1.0;2.0
50;11;5840.0;138.0;1.0;3.0
51;13;3945.0;2847.0;2.0;1.0
52;13;3996.0;2826.0;1.0;1.0
53;13;5677.0;1784.0;1.0;1.0
54;13;5865.0;674.0;5.0;4.0
55;14;460.0;755.0;1.0;1.0
56;14;248.0;1944.0;1.0;1.0
57;14;2881.0;2258.0;1.0;1.0
58;14;200.0;2171.0;1.0;1.0
59;14;65.0;2790.0;1.0;1.0
60;14;3887.0;89.0;2.0;2.0
61;14;3847.0;1735.0;8.0;5.0
62;15;3270.0;2733.0;1.0;1.0
63;15;4159.0;2237.0;1.0;1.0
64;15;5762.0;2753.0;1.0;1.0
65;16;95.0;2938.0;1.0;1.0
66;16;5774.0;784.0;1.0;1.0
67;16;2379.0;805.0;1.0;1.0
68;16;952.0;1385.0;1.0;1.0
69;16;558.0;1831.0;1.0;1.0
70;16;1047.0;498.0;5.0;4.0
71;16;4200.0;55.0;1.0;3.0
72;17;4240.0;3090.0;1.0;1.0
73;17;2443.0;2118.0;1.0;1.0
74;17;2123.0;1148.0;2.0;1.0
75;17;5785.0;2418.0;1.0;1.0
76;17;141.0;1204.0;1.0;1.0
77;17;2187.0;1115.0;2.0;1.0
78;17;5131.0;1197.0;1.0;1.0
79;19;2627.0;3175.0;1.0;1.0
80;19;613.0;3034.0;1.0;1.0
81;19;2659.0;3161.0;1.0;1.0
82;19;3377.0;1424.0;1.0;1.0
83;19;2795.0;616.0;3.0;5.0
84;21;5816.0;913.0;1.0;1.0
85;21;1955.0;1533.0;4.0;3.0
86;22;332.0;816.0;1.0;1.0
87;22;5678.0;1764.0;1.0;1.0
88;22;5685.0;2827.0;1.0;1.0
89;22;5536.0;1648.0;1.0;1.0
90;22;1962.0;1924.0;2.0;1.0
91;24;2282.0;2763.0;2.0;1.0
92;25;1240.0;1219.0;1.0;1.0
93;25;5709.0;2676.0;1.0;1.0
94;25;5036.0;316.0;3.0;5.0
95;26;1465.0;3143.0;1.0;1.0
96;26;155.0;2261.0;1.0;1.0
97;26;1758.0;1864.0;1.0;1.0
98;26;4618.0;1687.0;1.0;1.0
99;28;2333.0;1925.0;1.0;1.0
100;28;2370.0;2133.0;1.0;1.0
101;29;561.0;1904.0;1.0;1.0
102;29;108.0;1562.0;1.0;1.0
103;29;5950.0;2972.0;1.0;1.0
104;29;342.0;909.0;2.0;1.0
105;29;3135.0;522.0;2.0;2.0
106;29;3157.0;1816.0;2.0;4.0
107;31;4273.0;789.0;1.0;1.0
108;31;3102.0;2335.0;1.0;1.0
109;31;1942.0;2561.0;1.0;1.0
110;31;194.0;2842.0;1.0;1.0
111;31;2981.0;2357.0;1.0;1.0
112;31;1948.0;2552.0;2.0;4.0
113;31;3651.0;2991.0;1.0;3.0
114;31;2640.0;1325.0;3.0;2.0
115;32;5928.0;2506.0;1.0;1.0
116;32;1915.0;2142.0;1.0;1.0
117;32;2580.0;2505.0;1.0;1.0
118;32;5546.0;2740.0;4.0;3.0
119;32;5850.0;2301.0;1.0;1.0
120;32;5736.0;2675.0;1.0;1.0
121;32;5165.0;3180.0;1.0;1.0
122;33;3785.0;2902.0;1.0;1.0
123;33;4869.0;820.0;3.0;2.0
124;33;4613.0;1760.0;1.0;1.0
125;33;3605.0;1889.0;1.0;1.0
126;33;3958.0;2926.0;1.0;1.0
127;33;3546.0;756.0;1.0;1.0
128;33;660.0;2383.0;1.0;3.0
129;34;4772.0;399.0;8.0;5.0
130;34;4757.0;416.0;3.0;3.0
131;35;3078.0;2680.0;1.0;1.0
132;35;2498.0;83.0;9.0;7.0
133;35;3023.0;1264.0;3.0;4.0
134;36;5327.0;2657.0;1.0;1.0
135;36;4750.0;2679.0;1.0;1.0
136;36;4516.0;2280.0;1.0;1.0
137;36;3946.0;2082.0;1.0;1.0
