ITEM_ID;LENGTH_ITEM;WIDTH_ITEM;STACK;SEQUENCE
0;752;1730;0;1
1;499;588;1;1
2;1034;2193;1;2
3;1034;2193;1;3
4;1277;1938;1;4
5;1277;1938;1;5
6;822;853;1;6
7;752;2083;1;7
8;663;1644;1;8
9;552;1390;1;9
10;552;1496;1;10
11;320;800;1;11
12;952;2783;1;12
13;499;588;2;1
14;1317;537;2;2
15;718;1275;2;3
16;718;1275;2;4
17;558;1045;2;5
18;718;1275;2;6
19;526;862;2;7
20;790;1019;2;8
21;252;1019;2;9
22;954;865;2;10
23;416;865;2;11
24;790;1189;2;12
25;222;1189;2;13
26;634;1032;3;1
27;752;367;3;2
28;614;1928;3;3
29;799;1978;3;4
30;682;1209;3;5
31;397;1194;3;6
32;397;1194;3;7
33;397;1194;3;8
34;397;1194;3;9
35;714;1615;3;10
36;554;1004;3;11
37;454;709;3;12
38;344;689;3;13
39;639;1892;4;1
40;340;2076;4;2
41;456;792;4;3
42;1640;1726;4;4
43;456;672;4;5
44;940;426;4;6
45;639;1892;5;1
46;340;1472;5;2
47;610;430;5;3
48;610;430;5;4
49;549;1507;5;5
50;549;1507;5;6
51;610;430;5;7
52;610;430;5;8
53;549;1507;5;9
54;549;1507;5;10
55;1080;277;5;11
56;778;1864;5;12
57;812;1760;5;13
58;639;1892;6;1
59;756;1566;6;2
60;746;1494;6;3
61;510;1791;6;4
62;474;976;6;5
63;474;976;6;6
64;472;1376;6;7
65;472;1376;6;8
66;499;1695;6;9
67;499;1695;6;10
68;340;1472;6;11
69;649;1470;6;12
70;649;1470;6;13
71;639;1892;7;1
72;752;1112;7;2
73;740;430;7;3
74;1078;296;8;1
75;687;612;8;2
76;419;1338;8;3
77;419;1338;8;4
78;428;1343;8;5
79;429;1343;8;6
80;586;588;8;7
81;771;931;8;8
82;936;1278;8;9
83;716;992;8;10
84;616;892;8;11
85;616;892;8;12
