ITEM_ID;LENGTH_ITEM;WIDTH_ITEM;STACK;SEQUENCE
0;633;1411;0;1
1;608;2061;1;1
2;762;1395;2;1
3;674;2030;3;1
4;737;1457;4;1
5;737;504;5;1
6;589;1195;6;1
7;179;2011;7;1
8;179;1702;8;1
9;820;1866;9;1
10;633;1411;10;1
11;180;1205;11;1
12;702;1127;12;1
13;291;1157;13;1
14;292;1157;14;1
15;292;1157;15;1
16;123;1858;16;1
17;890;135;17;1
18;713;1396;18;1
19;889;1218;19;1
20;889;850;20;1
21;557;851;21;1
22;628;1454;22;1
23;931;1214;23;1
24;808;1214;24;1
25;808;1214;25;1
26;808;1214;26;1
27;808;1214;27;1
28;808;1214;28;1
29;1015;1185;29;1
30;620;2043;30;1
31;433;834;31;1
32;1322;2014;32;1
33;952;2041;33;1
34;1138;1201;34;1
35;931;1214;35;1
36;931;1214;36;1
37;931;1214;37;1
38;931;1214;38;1
39;931;1214;39;1
40;931;1214;40;1
41;674;1184;41;1
42;695;2050;42;1
43;695;2050;43;1
44;695;2050;44;1
45;695;2050;45;1
46;695;2050;46;1
47;695;2050;47;1
48;695;2050;48;1
49;695;2050;49;1
50;776;1826;50;1
51;868;1845;51;1
52;868;1869;52;1
53;868;1869;53;1
54;690;1100;54;1
55;674;1184;55;1
56;795;2268;56;1
57;795;2268;57;1
58;795;2268;58;1
59;795;2268;59;1
60;795;2268;60;1
61;795;2268;61;1
62;795;2268;62;1
63;795;2268;63;1
64;874;1903;64;1
65;577;1734;65;1
66;577;1718;66;1
67;577;1718;67;1
