ITEM_ID;LENGTH_ITEM;WIDTH_ITEM;STACK;SEQUENCE
0;640;1729;0;1
1;638;1729;0;2
2;638;1729;0;3
3;638;1729;0;4
4;638;1729;0;5
5;638;1729;0;6
6;638;1729;0;7
7;640;1729;0;8
8;640;1729;0;9
9;640;1729;0;10
10;640;1729;0;11
11;640;1729;0;12
12;640;1729;0;13
13;640;1729;0;14
14;638;1729;0;15
15;638;1729;0;16
16;638;1729;0;17
17;638;1729;0;18
18;998;2177;0;19
19;998;2177;0;20
20;998;2177;0;21
21;998;2177;0;22
22;718;1670;0;23
23;718;1670;0;24
24;718;1670;0;25
25;718;1670;0;26
26;718;1670;0;27
27;718;1670;0;28
28;638;1729;1;1
29;638;1729;1;2
30;640;1729;1;3
31;640;1729;1;4
32;640;1729;1;5
33;638;1729;1;6
34;638;1729;1;7
35;638;1729;1;8
36;638;1729;1;9
37;638;1729;1;10
38;638;1729;1;11
39;640;1729;1;12
40;640;1729;1;13
41;640;1729;1;14
42;640;1729;1;15
43;640;1729;1;16
44;640;1729;1;17
45;640;1729;1;18
46;638;1729;1;19
47;638;1729;1;20
48;638;1729;1;21
49;638;1729;1;22
50;638;1729;1;23
51;640;1729;1;24
52;638;1729;1;25
53;638;1729;1;26
54;638;1729;1;27
55;638;1729;1;28
56;788;2094;2;1
57;788;2094;2;2
58;788;2094;2;3
59;788;2094;2;4
60;788;2094;2;5
61;818;2094;2;6
62;818;2094;2;7
63;788;2094;2;8
64;788;2094;2;9
65;788;2094;2;10
66;788;2094;2;11
67;788;2094;2;12
68;788;2094;2;13
69;788;2094;2;14
70;788;2094;2;15
71;788;2094;2;16
72;788;2094;2;17
73;788;2094;2;18
74;788;2094;2;19
75;718;1670;2;20
76;718;1670;2;21
77;718;2094;2;22
78;638;1729;2;23
79;638;1729;2;24
80;638;1729;2;25
81;638;1729;2;26
82;638;1729;2;27
83;640;1729;2;28
84;1108;1092;3;1
85;1120;1090;3;2
86;833;2036;3;3
87;833;2036;3;4
88;833;2036;3;5
89;833;2036;3;6
90;908;2008;3;7
91;908;2008;3;8
92;908;2008;3;9
93;908;2008;3;10
94;908;2019;3;11
95;908;2019;3;12
96;908;1058;3;13
97;908;1058;3;14
98;908;1058;3;15
99;908;1058;3;16
100;908;1058;3;17
101;908;1058;3;18
102;908;1058;3;19
103;920;1090;3;20
104;1108;1092;3;21
105;1108;1092;3;22
106;1108;1092;3;23
107;1108;1092;3;24
108;1108;1092;3;25
109;788;2094;3;26
110;788;2094;3;27
111;788;2094;3;28
112;454;945;4;1
113;454;945;4;2
114;454;945;4;3
115;520;930;4;4
116;520;930;4;5
117;590;950;4;6
118;513;709;4;7
119;513;709;4;8
120;520;730;4;9
121;454;945;4;10
122;970;580;4;11
123;513;2105;4;12
124;513;2105;4;13
125;1108;1092;4;14
126;1108;1092;4;15
127;1108;1092;4;16
128;833;2036;4;17
129;833;2036;4;18
130;908;2008;4;19
131;908;2008;4;20
132;1108;1092;4;21
133;908;2008;4;22
134;908;2008;4;23
135;908;2008;4;24
136;908;2008;4;25
137;908;2019;4;26
138;908;2019;4;27
139;1108;1092;4;28
140;380;1374;5;1
141;380;1374;5;2
142;608;989;5;3
143;608;989;5;4
144;608;989;5;5
145;770;1130;5;6
146;770;1130;5;7
147;708;1249;5;8
148;708;1249;5;9
149;793;1275;5;10
150;697;1284;5;11
151;708;1249;5;12
152;508;1983;5;13
153;508;1983;5;14
154;687;1479;5;15
155;708;1249;5;16
156;677;1524;5;17
157;777;1524;5;18
158;1115;1475;5;19
159;1115;1475;5;20
160;1115;1475;5;21
161;620;930;5;22
162;698;914;5;23
163;706;1215;5;24
164;706;1215;5;25
165;707;1215;5;26
166;707;1215;5;27
167;497;534;5;28
168;380;1374;6;1
169;393;1509;6;2
170;393;1509;6;3
171;445;1519;6;4
172;445;1519;6;5
173;447;1824;6;6
174;442;1739;6;7
175;447;1824;6;8
176;442;1739;6;9
177;469;1824;6;10
178;469;1824;6;11
179;469;1824;6;12
180;469;1824;6;13
181;608;1764;6;14
182;608;1764;6;15
183;608;1764;6;16
184;608;1764;6;17
185;880;1510;6;18
186;880;1510;6;19
187;558;419;6;20
188;568;409;6;21
189;708;719;6;22
190;708;1269;6;23
191;380;1374;6;24
192;380;1374;6;25
193;380;1374;6;26
194;380;1374;6;27
195;380;1374;6;28
196;471;1360;7;1
197;471;1360;7;2
198;471;1360;7;3
199;471;1360;7;4
200;471;860;7;5
201;605;1165;7;6
202;471;1360;7;7
203;505;2130;7;8
204;505;2130;7;9
205;505;2130;7;10
206;505;2130;7;11
207;229;1120;7;12
208;679;1120;7;13
209;1708;533;7;14
210;330;560;7;15
211;330;560;7;16
212;330;560;7;17
213;420;860;7;18
214;605;1165;7;19
215;1088;309;7;20
216;1088;309;7;21
217;1088;309;7;22
218;1088;309;7;23
219;728;1019;7;24
220;898;909;7;25
221;890;990;7;26
222;890;990;7;27
223;715;1439;7;28
224;1070;1215;8;1
225;1070;1215;8;2
226;1090;1230;8;3
227;813;2019;8;4
228;813;2019;8;5
229;462;1694;8;6
230;462;1694;8;7
231;462;1694;8;8
232;462;1694;8;9
233;579;1578;8;10
234;577;1578;8;11
235;703;1170;8;12
236;703;1170;8;13
237;703;1170;8;14
238;556;1675;8;15
239;579;1578;8;16
240;556;1675;8;17
241;556;1675;8;18
242;471;1360;8;19
243;605;1165;8;20
244;471;1360;8;21
245;471;1360;8;22
246;605;1165;8;23
247;471;1360;8;24
248;471;1360;8;25
249;471;860;8;26
250;471;1360;8;27
251;471;1360;8;28
252;513;1200;9;1
253;594;1699;9;2
254;594;1699;9;3
255;641;1963;9;4
256;641;1963;9;5
257;765;2037;9;6
258;413;769;9;7
259;413;769;9;8
260;355;874;9;9
261;355;874;9;10
262;908;369;9;11
263;508;619;9;12
264;593;564;9;13
265;513;819;9;14
266;803;789;9;15
267;1095;880;9;16
268;513;819;9;17
269;513;819;9;18
270;513;1119;9;19
271;513;1119;9;20
272;513;1119;9;21
273;513;819;9;22
274;506;1000;9;23
275;506;1000;9;24
276;550;954;9;25
277;550;954;9;26
278;703;1170;9;27
279;1070;1215;9;28
280;858;1110;10;1
281;858;1110;10;2
282;858;1739;10;3
283;858;1739;10;4
284;858;1779;10;5
285;798;2025;10;6
286;838;1944;10;7
287;838;1944;10;8
288;803;789;10;9
289;663;1070;10;10
290;663;1070;10;11
291;550;1259;10;12
292;550;1259;10;13
293;550;1259;10;14
294;550;1259;10;15
295;513;1119;10;16
296;500;1259;10;17
297;500;1259;10;18
298;550;1259;10;19
299;550;1259;10;20
300;476;1748;10;21
301;476;1748;10;22
302;1108;519;10;23
