ITEM_ID;LENGTH_ITEM;WIDTH_ITEM;STACK;SEQUENCE
0;1088;1344;0;1
1;1178;2088;0;2
2;706;2058;0;3
3;778;1453;0;4
4;778;1453;0;5
5;778;1453;0;6
6;561;1346;0;7
7;561;1346;0;8
8;321;1533;0;9
9;321;1533;0;10
10;321;1533;0;11
11;321;1533;0;12
12;321;1533;0;13
13;321;1533;0;14
14;748;1433;0;15
15;604;1801;0;16
16;604;1741;0;17
17;348;793;0;18
18;484;758;0;19
19;484;758;0;20
20;754;1058;0;21
21;508;1238;0;22
22;508;1238;0;23
23;508;1238;0;24
24;508;1238;0;25
25;458;1238;0;26
26;431;1333;0;27
27;431;1333;0;28
28;431;1333;0;29
29;431;1333;0;30
30;384;1108;1;1
31;384;1108;1;2
32;385;1108;1;3
33;450;1103;1;4
34;450;1103;1;5
35;450;1103;1;6
36;450;1103;1;7
37;450;1103;1;8
38;450;1103;1;9
39;450;1103;1;10
40;450;1103;1;11
41;384;1103;1;12
42;384;1103;1;13
43;385;1103;1;14
44;846;1138;1;15
45;846;1138;1;16
46;846;1138;1;17
47;742;600;1;18
48;846;1228;1;19
49;846;1228;1;20
50;846;1228;1;21
51;846;1228;1;22
52;646;928;1;23
53;655;2003;1;24
54;846;1952;1;25
55;846;1138;1;26
56;846;1138;1;27
57;546;838;1;28
58;546;838;1;29
59;1088;1344;1;30
60;433;743;2;1
61;593;743;2;2
62;598;980;2;3
63;598;980;2;4
64;598;780;2;5
65;598;780;2;6
66;586;1939;2;7
67;684;780;2;8
68;684;780;2;9
69;484;740;2;10
70;942;830;2;11
71;484;580;2;12
72;484;580;2;13
73;484;540;2;14
74;598;1080;2;15
75;598;1080;2;16
76;598;1080;2;17
77;598;1080;2;18
78;598;1080;2;19
79;598;1080;2;20
80;498;840;2;21
81;498;840;2;22
82;484;580;2;23
83;484;580;2;24
84;498;1040;2;25
85;498;1040;2;26
86;498;1040;2;27
87;498;1040;2;28
88;498;1040;2;29
89;498;1040;2;30
90;696;2039;3;1
91;450;2039;3;2
92;450;2039;3;3
93;368;1455;3;4
94;368;1455;3;5
95;358;1455;3;6
96;358;1455;3;7
97;348;1145;3;8
98;348;1145;3;9
99;394;605;3;10
100;329;500;3;11
101;363;1365;3;12
102;363;1365;3;13
103;368;1145;3;14
104;368;1145;3;15
105;408;1035;3;16
106;408;1035;3;17
107;408;1035;3;18
108;408;1035;3;19
109;408;1035;3;20
110;408;1035;3;21
111;690;1536;3;22
112;470;1058;3;23
113;470;1058;3;24
114;420;958;3;25
115;420;958;3;26
116;470;958;3;27
117;470;958;3;28
118;470;958;3;29
119;470;958;3;30
120;477;1413;4;1
121;398;363;4;2
122;955;1112;4;3
123;1093;390;4;4
124;498;930;4;5
125;498;930;4;6
126;498;630;4;7
127;498;630;4;8
128;479;625;4;9
129;479;625;4;10
130;479;625;4;11
131;479;625;4;12
132;431;1642;4;13
133;431;1642;4;14
134;331;1642;4;15
135;331;1642;4;16
136;379;1075;4;17
137;379;1075;4;18
138;379;975;4;19
139;379;975;4;20
140;446;575;4;21
141;353;803;4;22
142;353;803;4;23
143;353;803;4;24
144;353;803;4;25
145;353;803;4;26
146;353;803;4;27
147;353;803;4;28
148;353;803;4;29
149;706;2039;4;30
150;410;1688;5;1
151;408;1553;5;2
152;408;1553;5;3
153;498;2027;5;4
154;498;2027;5;5
155;398;930;5;6
156;398;930;5;7
157;440;918;5;8
158;440;918;5;9
159;704;505;5;10
160;598;600;5;11
161;598;600;5;12
162;401;1515;5;13
163;401;1515;5;14
164;403;1515;5;15
165;403;1515;5;16
166;386;1495;5;17
167;386;1495;5;18
168;598;1496;5;19
169;670;975;5;20
170;670;975;5;21
171;761;1065;5;22
172;431;1437;5;23
173;431;1437;5;24
174;1040;347;5;25
175;666;1256;5;26
176;666;1256;5;27
177;667;1253;5;28
