ITEM_ID;LENGTH_ITEM;WIDTH_ITEM;STACK;SEQUENCE
0;608;308;0;1
1;590;215;0;2
2;471;2083;0;3
3;471;2083;0;4
4;548;878;0;5
5;722;1476;0;6
6;426;903;0;7
7;426;903;0;8
8;426;903;0;9
9;426;903;0;10
10;348;923;0;11
11;348;923;0;12
12;356;1213;0;13
13;356;1213;0;14
14;356;1213;0;15
15;356;1213;0;16
16;436;993;0;17
17;436;993;0;18
18;496;1293;0;19
19;496;1293;0;20
20;496;1293;0;21
21;496;1293;0;22
22;488;443;0;23
23;589;1814;0;24
24;589;1814;0;25
25;589;1814;0;26
26;589;1814;0;27
27;589;1814;0;28
28;589;1814;0;29
29;589;1814;0;30
30;589;1814;0;31
31;481;761;1;1
32;481;761;1;2
33;356;1868;1;3
34;356;1868;1;4
35;361;1768;1;5
36;361;1768;1;6
37;381;1133;1;7
38;381;1133;1;8
39;361;1418;1;9
40;361;1418;1;10
41;351;1238;1;11
42;351;1238;1;12
43;663;303;1;13
44;258;768;1;14
45;258;768;1;15
46;258;768;1;16
47;258;768;1;17
48;268;708;1;18
49;696;2018;1;19
50;696;2018;1;20
51;746;1066;1;21
52;1686;566;1;22
53;213;613;1;23
54;271;1468;1;24
55;271;1468;1;25
56;356;1868;1;26
57;356;1868;1;27
58;408;733;1;28
59;950;500;1;29
60;573;1173;1;30
61;1260;525;1;31
62;315;1879;2;1
63;315;1879;2;2
64;468;1835;2;3
65;468;1835;2;4
66;602;1824;2;5
67;632;1644;2;6
68;622;1231;2;7
69;568;948;2;8
70;692;1291;2;9
71;456;931;2;10
72;456;931;2;11
73;456;931;2;12
74;381;1513;2;13
75;381;1513;2;14
76;386;1493;2;15
77;386;1493;2;16
78;464;238;2;17
79;464;238;2;18
80;333;408;2;19
81;381;1133;2;20
82;381;1133;2;21
83;381;1133;2;22
84;381;1133;2;23
85;321;1193;2;24
86;321;1193;2;25
87;306;1076;2;26
88;306;988;2;27
89;271;793;2;28
90;271;793;2;29
91;481;761;2;30
92;481;761;2;31
93;295;999;3;1
94;295;999;3;2
95;295;999;3;3
96;295;999;3;4
97;569;1958;3;5
98;569;1958;3;6
99;781;1213;3;7
100;781;1213;3;8
101;566;1738;3;9
102;566;1738;3;10
103;566;1738;3;11
104;566;1738;3;12
105;456;1742;3;13
106;456;1742;3;14
107;456;1742;3;15
108;529;1213;3;16
109;529;1213;3;17
110;529;1213;3;18
111;529;1213;3;19
112;529;1213;3;20
113;529;1213;3;21
114;783;1205;3;22
115;383;908;3;23
116;783;1205;3;24
117;783;1205;3;25
118;783;1205;3;26
119;783;1205;3;27
120;583;908;3;28
121;583;908;3;29
122;583;908;3;30
123;668;1774;3;31
124;493;1633;4;1
125;493;1633;4;2
126;493;1633;4;3
127;493;1633;4;4
128;411;1029;4;5
129;411;941;4;6
130;411;941;4;7
131;411;1029;4;8
132;411;941;4;9
133;411;941;4;10
134;476;941;4;11
135;476;941;4;12
136;476;941;4;13
137;552;1739;4;14
138;552;1739;4;15
139;552;1729;4;16
140;552;1729;4;17
141;901;286;4;18
142;901;286;4;19
143;901;286;4;20
144;901;286;4;21
145;901;286;4;22
146;886;271;4;23
147;268;1031;4;24
148;268;1031;4;25
149;445;1399;4;26
150;445;1399;4;27
151;445;1399;4;28
152;445;1399;4;29
153;445;1399;4;30
154;445;1399;4;31
155;459;1058;5;1
156;459;1058;5;2
157;359;953;5;3
158;359;953;5;4
159;359;803;5;5
160;359;803;5;6
161;359;803;5;7
162;359;803;5;8
163;413;758;5;9
164;413;558;5;10
165;213;558;5;11
166;653;973;5;12
167;653;973;5;13
168;474;2090;5;14
169;474;2090;5;15
170;633;2080;5;16
171;374;1173;5;17
172;374;1173;5;18
173;374;1173;5;19
174;374;1173;5;20
175;374;1173;5;21
176;374;1173;5;22
177;369;1158;5;23
178;369;1158;5;24
179;369;1158;5;25
180;369;1158;5;26
181;501;745;5;27
182;501;983;5;28
183;428;763;5;29
184;493;1633;5;30
185;493;1633;5;31
186;773;1113;6;1
187;718;1574;6;2
188;593;738;6;3
189;485;941;6;4
190;980;941;6;5
191;391;1932;6;6
192;391;1932;6;7
193;439;528;6;8
194;439;528;6;9
195;574;2065;6;10
196;574;2065;6;11
197;425;1946;6;12
198;425;1946;6;13
199;425;1936;6;14
200;425;1936;6;15
201;425;1931;6;16
202;425;1931;6;17
203;425;1931;6;18
204;425;1931;6;19
205;325;1936;6;20
206;325;1936;6;21
207;505;1091;6;22
208;505;1091;6;23
209;459;1980;6;24
210;459;1980;6;25
211;459;1980;6;26
212;459;1980;6;27
213;487;773;6;28
214;487;773;6;29
215;487;773;6;30
216;487;773;6;31
217;472;1071;7;1
218;470;1071;7;2
219;470;1071;7;3
220;470;1071;7;4
221;641;1071;7;5
222;676;996;7;6
223;679;1256;7;7
224;858;1349;7;8
225;679;230;7;9
226;670;1006;7;10
227;670;1006;7;11
228;670;1006;7;12
229;514;1509;7;13
230;574;1763;7;14
231;574;1763;7;15
232;574;1763;7;16
233;574;1763;7;17
234;574;1763;7;18
235;574;1763;7;19
236;498;563;7;20
237;498;563;7;21
238;498;563;7;22
239;496;651;7;23
240;703;1038;7;24
241;351;1403;7;25
242;351;1403;7;26
243;306;1358;7;27
244;306;1358;7;28
245;444;1113;7;29
246;444;1113;7;30
247;773;1113;7;31
248;551;1318;8;1
249;551;1318;8;2
250;551;1318;8;3
251;551;1318;8;4
252;324;1318;8;5
253;324;1318;8;6
254;544;1834;8;7
255;544;1834;8;8
256;544;1834;8;9
257;783;1548;8;10
258;446;958;8;11
259;446;958;8;12
260;446;958;8;13
261;556;1158;8;14
262;556;1158;8;15
263;556;1158;8;16
264;556;1158;8;17
265;408;628;8;18
266;501;2088;8;19
267;501;2088;8;20
268;476;2118;8;21
269;476;2118;8;22
270;480;1071;8;23
271;480;1071;8;24
272;493;1758;8;25
273;493;1758;8;26
274;493;1991;8;27
275;493;1991;8;28
276;676;2001;8;29
277;472;1071;8;30
278;472;1071;8;31
279;361;1123;9;1
280;379;1008;9;2
281;379;1008;9;3
282;371;1003;9;4
283;371;1003;9;5
284;916;1486;9;6
285;408;496;9;7
286;546;1928;9;8
287;546;1928;9;9
288;546;1928;9;10
289;546;1928;9;11
290;546;1928;9;12
291;546;1928;9;13
292;454;1928;9;14
293;454;1928;9;15
294;454;1928;9;16
295;454;1928;9;17
296;454;1928;9;18
297;454;1928;9;19
298;649;1318;9;20
299;649;1318;9;21
300;649;1318;9;22
301;649;1318;9;23
302;649;1318;9;24
303;649;1318;9;25
304;649;1318;9;26
305;649;1318;9;27
306;649;1318;9;28
307;649;1318;9;29
308;649;1318;9;30
309;649;1318;9;31
310;464;1408;10;1
311;464;1408;10;2
312;464;1408;10;3
313;696;1198;10;4
314;696;1198;10;5
315;691;1203;10;6
316;691;1203;10;7
317;355;421;10;8
318;355;421;10;9
319;415;1381;10;10
320;415;1381;10;11
321;365;1371;10;12
322;365;1371;10;13
323;624;230;10;14
324;796;421;10;15
325;796;421;10;16
326;768;1384;10;17
327;310;1371;10;18
328;310;1371;10;19
329;804;1289;10;20
330;716;1201;10;21
331;520;1310;10;22
332;416;1208;10;23
333;416;1208;10;24
334;416;1203;10;25
335;416;1203;10;26
336;349;1248;10;27
337;349;1248;10;28
338;356;1158;10;29
339;356;1158;10;30
340;361;1123;10;31
341;1313;782;11;1
342;570;1466;11;2
343;570;1466;11;3
344;464;1408;11;4
345;464;1408;11;5
346;464;1408;11;6
347;464;1408;11;7
348;464;1408;11;8
349;464;1408;11;9
350;464;1408;11;10
351;451;534;11;11
352;451;534;11;12
353;451;1170;11;13
354;451;1170;11;14
355;596;1848;11;15
356;596;1848;11;16
357;234;1038;11;17
358;234;1038;11;18
359;231;538;11;19
360;231;538;11;20
