ITEM_ID;LENGTH_ITEM;WIDTH_ITEM;STACK;SEQUENCE
0;1032;1015;0;1
1;1032;1015;0;2
2;1122;1694;0;3
3;1122;1694;0;4
4;1124;1694;0;5
5;1124;1694;0;6
6;1124;1694;0;7
7;1032;1015;0;8
8;1032;1015;0;9
9;1032;1015;0;10
10;1032;1015;0;11
11;1105;1694;0;12
12;1105;1694;0;13
13;1105;1694;0;14
14;1122;1694;0;15
15;1812;1875;0;16
16;1828;1875;0;17
17;1828;1875;0;18
18;999;1993;0;19
19;999;1993;0;20
20;999;1993;0;21
21;999;1993;0;22
22;1401;1843;1;1
23;1401;1843;1;2
24;1310;1783;1;3
25;1310;1873;1;4
26;1355;1873;1;5
27;1355;1873;1;6
28;1205;1703;1;7
29;1260;1703;1;8
30;1205;1793;1;9
31;1260;1793;1;10
32;1279;1793;1;11
33;1279;1793;1;12
34;1279;1793;1;13
35;1279;1793;1;14
36;1474;1839;1;15
37;1474;1931;1;16
38;1170;2003;1;17
39;1170;2093;1;18
40;1171;2093;1;19
41;1295;2093;1;20
42;1296;2093;1;21
43;1295;2003;1;22
44;939;1673;2;1
45;1009;1673;2;2
46;1009;1673;2;3
47;1009;1673;2;4
48;1009;1673;2;5
49;899;1893;2;6
50;899;1893;2;7
51;899;1893;2;8
52;899;1893;2;9
53;979;1803;2;10
54;1310;1803;2;11
55;979;1893;2;12
56;979;1893;2;13
57;979;1893;2;14
58;1310;1893;2;15
59;1310;1893;2;16
60;1065;1753;2;17
61;1065;1843;2;18
62;1065;1843;2;19
63;1065;1843;2;20
64;1401;1753;2;21
65;1401;1843;2;22
66;1320;1993;3;1
67;1320;1993;3;2
68;1364;1993;3;3
69;1364;1993;3;4
70;1364;1993;3;5
71;1364;1993;3;6
72;990;1093;3;7
73;990;1093;3;8
74;990;1093;3;9
75;991;1093;3;10
76;991;1093;3;11
77;990;1093;3;12
78;1050;2003;3;13
79;694;2003;3;14
80;694;2093;3;15
81;694;2093;3;16
82;1050;2093;3;17
83;1460;1063;3;18
84;1460;1063;3;19
85;939;1583;3;20
86;925;1673;3;21
87;925;1673;3;22
88;1214;1693;4;1
89;1214;1693;4;2
90;760;1733;4;3
91;855;1733;4;4
92;760;1733;4;5
93;854;1733;4;6
94;854;1733;4;7
95;930;1753;4;8
96;930;1843;4;9
97;930;1843;4;10
98;930;1843;4;11
99;930;1843;4;12
100;930;1843;4;13
101;1365;1753;4;14
102;1365;1843;4;15
103;1130;963;4;16
104;1130;1053;4;17
105;1185;1993;4;18
106;1185;1903;4;19
107;986;2083;4;20
108;986;2083;4;21
109;986;2083;4;22
110;815;1093;5;1
111;815;1093;5;2
112;738;2093;5;3
113;738;2093;5;4
114;987;1803;5;5
115;987;1893;5;6
116;987;1893;5;7
117;1342;1803;5;8
118;1342;1893;5;9
119;1342;1893;5;10
120;1342;1893;5;11
121;1225;553;5;12
122;1225;553;5;13
123;826;1093;5;14
124;826;1093;5;15
125;1257;1818;5;16
126;1257;1818;5;17
127;1257;1818;5;18
128;1214;1693;5;19
129;1214;1693;5;20
130;1214;1693;5;21
131;1214;1693;5;22
132;1109;1479;6;1
133;783;893;6;2
134;783;893;6;3
135;783;893;6;4
136;783;893;6;5
137;1043;803;6;6
138;1043;893;6;7
139;1043;1409;6;8
140;1043;1409;6;9
141;1242;2093;6;10
142;1242;2093;6;11
143;1242;2093;6;12
144;1242;2093;6;13
145;635;2003;6;14
146;635;2093;6;15
147;950;2003;6;16
148;951;2093;6;17
149;950;2093;6;18
150;689;1093;6;19
151;689;1093;6;20
152;689;1093;6;21
153;689;1093;6;22
154;958;1465;7;1
155;1390;1455;7;2
156;1390;1455;7;3
157;950;1810;7;4
158;1023;1810;7;5
159;1380;2040;7;6
160;790;1893;7;7
161;802;1912;7;8
162;435;2093;7;9
163;435;2093;7;10
164;435;2093;7;11
165;435;2093;7;12
166;435;2093;7;13
167;435;2093;7;14
168;1598;2181;7;15
169;1598;2181;7;16
170;1598;2181;7;17
171;1111;788;7;18
172;1111;788;7;19
173;1109;1479;7;20
174;1109;1479;7;21
175;1109;1479;7;22
176;1650;1800;8;1
177;1650;1800;8;2
178;2420;870;8;3
179;981;930;8;4
180;1055;930;8;5
181;1055;930;8;6
182;1055;930;8;7
183;981;930;8;8
184;1055;930;8;9
185;1468;766;8;10
186;791;1230;8;11
187;791;1230;8;12
188;1027;1140;8;13
189;1025;1832;8;14
190;1025;1832;8;15
191;1340;1740;8;16
192;1030;1428;8;17
193;1058;1428;8;18
194;2813;1178;8;19
195;1118;1015;8;20
196;1118;1015;8;21
197;958;1465;8;22
198;737;930;9;1
199;737;930;9;2
200;753;930;9;3
201;753;930;9;4
202;880;930;9;5
203;880;930;9;6
204;832;380;9;7
205;832;380;9;8
206;847;380;9;9
207;847;380;9;10
208;626;1230;9;11
209;626;1230;9;12
210;626;1230;9;13
211;1110;622;9;14
212;906;2780;9;15
213;1650;300;9;16
214;1650;300;9;17
