DEFECT_ID;PLATE_ID;X;Y;WIDTH;HEIGHT
0;0;2077.0;2871.0;1.0;1.0
1;0;434.0;713.0;1.0;1.0
2;0;440.0;3123.0;2.0;3.0
3;1;4568.0;1643.0;1.0;1.0
4;1;1186.0;2373.0;1.0;1.0
5;1;2218.0;2859.0;6.0;3.0
6;2;3192.0;829.0;1.0;1.0
7;2;5812.0;1329.0;1.0;1.0
8;3;2008.0;1567.0;1.0;1.0
9;3;1948.0;818.0;1.0;1.0
10;3;3648.0;1666.0;1.0;1.0
11;3;1712.0;902.0;1.0;1.0
12;3;81.0;672.0;1.0;2.0
13;3;1763.0;63.0;1.0;1.0
14;4;1643.0;2379.0;1.0;1.0
15;4;656.0;1119.0;1.0;1.0
16;4;371.0;2633.0;3.0;4.0
17;4;545.0;3187.0;3.0;3.0
18;4;595.0;1360.0;2.0;2.0
19;4;4028.0;26.0;1.0;2.0
20;5;5814.0;2812.0;1.0;1.0
21;5;2572.0;2832.0;14.0;7.0
22;6;5650.0;1927.0;1.0;1.0
23;6;1041.0;22.0;1.0;2.0
24;6;3430.0;2749.0;3.0;4.0
25;7;4874.0;781.0;1.0;1.0
26;7;4774.0;2949.0;2.0;1.0
27;7;2222.0;2399.0;1.0;1.0
28;7;4704.0;2994.0;2.0;1.0
29;7;4025.0;941.0;7.0;5.0
30;8;5328.0;1612.0;1.0;1.0
31;8;5333.0;1610.0;1.0;1.0
32;8;2715.0;2306.0;1.0;1.0
33;8;2724.0;2298.0;2.0;2.0
34;9;4638.0;896.0;1.0;1.0
35;9;4532.0;997.0;2.0;1.0
36;9;1485.0;1646.0;5.0;4.0
37;10;5680.0;1746.0;1.0;1.0
38;10;5927.0;2301.0;1.0;1.0
39;10;766.0;1322.0;1.0;1.0
40;10;674.0;1207.0;1.0;3.0
41;11;3036.0;1132.0;1.0;1.0
42;11;417.0;1096.0;1.0;1.0
43;11;617.0;719.0;1.0;1.0
44;11;2991.0;692.0;1.0;1.0
45;11;2753.0;1476.0;3.0;4.0
46;11;3528.0;265.0;1.0;2.0
47;11;3527.0;265.0;1.0;1.0
48;12;190.0;3014.0;1.0;1.0
49;12;5761.0;2768.0;1.0;1.0
50;12;1953.0;3194.0;10.0;4.0
51;13;2942.0;1628.0;1.0;1.0
52;13;3259.0;2791.0;1.0;1.0
53;13;3372.0;2781.0;1.0;1.0
54;13;2937.0;1631.0;1.0;1.0
55;13;5182.0;1669.0;1.0;1.0
56;13;3113.0;2861.0;1.0;1.0
57;13;1428.0;322.0;2.0;2.0
58;13;3862.0;774.0;2.0;1.0
59;14;5880.0;821.0;1.0;1.0
