ITEM_ID;LENGTH_ITEM;WIDTH_ITEM;STACK;SEQUENCE
0;1322;168;0;1
1;175;2122;1;1
2;138;1997;2;1
3;137;1044;3;1
4;137;871;4;1
5;855;150;5;1
6;1077;1989;6;1
7;1076;1989;7;1
8;1183;1989;8;1
9;1203;1989;9;1
10;1203;1989;10;1
11;1183;1989;11;1
12;1077;1989;12;1
13;662;974;13;1
14;750;2144;14;1
15;491;3013;15;1
16;600;3495;16;1
17;570;1457;17;1
18;1294;1573;18;1
19;1294;1573;19;1
20;510;1288;20;1
21;510;1288;21;1
22;810;3371;22;1
23;810;3371;23;1
24;803;3306;24;1
25;807;3361;25;1
26;802;3296;26;1
27;802;3296;27;1
28;802;3296;28;1
29;1365;2153;29;1
30;1060;663;30;1
31;1752;2083;31;1
32;1707;1681;32;1
33;2010;2236;33;1
34;646;1396;34;1
35;228;1396;35;1
36;668;668;36;1
37;1330;2055;37;1
38;627;3333;38;1
39;746;426;39;1
40;928;747;40;1
41;746;426;41;1
42;440;428;42;1
43;440;428;43;1
44;419;406;44;1
45;419;406;45;1
46;345;332;46;1
47;345;332;47;1
48;469;456;48;1
49;469;456;49;1
50;469;456;50;1
51;469;456;51;1
52;469;456;52;1
53;469;456;53;1
54;469;456;54;1
55;469;456;55;1
56;634;485;56;1
57;469;456;57;1
58;469;456;58;1
59;469;456;59;1
60;469;456;60;1
61;469;456;61;1
62;469;456;62;1
63;469;456;63;1
64;469;456;64;1
65;469;456;65;1
66;909;423;66;1
67;569;556;67;1
68;569;556;68;1
69;568;555;69;1
70;568;555;70;1
71;469;456;71;1
