DEFECT_ID;PLATE_ID;X;Y;WIDTH;HEIGHT
0;0;3270.0;908.0;1.0;3.0
1;0;3938.0;2451.0;1.0;2.0
2;0;4953.0;1934.0;1.0;2.0
3;1;545.0;1690.0;2.0;4.0
4;1;821.0;2162.0;1.0;2.0
5;1;1257.0;1928.0;2.0;4.0
6;1;1621.0;686.0;2.0;2.0
7;1;4292.0;2241.0;1.0;2.0
8;1;5195.0;2895.0;3.0;3.0
9;2;854.0;275.0;1.0;2.0
10;2;3170.0;1628.0;1.0;2.0
11;3;334.0;2130.0;1.0;3.0
12;3;2505.0;3181.0;5.0;3.0
13;3;3291.0;3183.0;4.0;3.0
14;3;3496.0;1716.0;2.0;4.0
15;3;3902.0;211.0;10.0;6.0
16;4;51.0;3187.0;2.0;1.0
17;4;602.0;3183.0;4.0;3.0
18;4;1353.0;3183.0;1.0;2.0
19;4;1858.0;1865.0;3.0;3.0
20;4;3121.0;3181.0;4.0;3.0
21;4;3341.0;3189.0;1.0;2.0
22;4;5074.0;2132.0;4.0;3.0
23;5;1068.0;3193.0;1.0;2.0
24;5;1390.0;1999.0;1.0;2.0
25;5;1406.0;3178.0;7.0;3.0
26;5;1722.0;2768.0;1.0;2.0
27;5;2984.0;1905.0;1.0;2.0
28;5;3012.0;3178.0;5.0;3.0
29;5;4252.0;3161.0;2.0;2.0
30;5;5407.0;3184.0;7.0;3.0
31;6;602.0;1809.0;1.0;2.0
32;6;1341.0;3192.0;3.0;3.0
33;6;2068.0;70.0;1.0;2.0
34;6;2094.0;3165.0;8.0;4.0
35;6;2153.0;1929.0;1.0;2.0
36;6;2305.0;2636.0;1.0;2.0
37;6;4998.0;3162.0;1.0;2.0
38;7;1489.0;3101.0;2.0;2.0
39;7;3916.0;231.0;2.0;3.0
40;7;4971.0;719.0;2.0;2.0
41;7;5023.0;1848.0;1.0;2.0
42;7;5060.0;1847.0;1.0;2.0
43;7;5278.0;338.0;2.0;2.0
44;7;5294.0;341.0;2.0;2.0
45;8;2393.0;54.0;8.0;6.0
46;8;4891.0;1828.0;1.0;2.0
47;8;4955.0;2914.0;2.0;2.0
48;8;5474.0;3183.0;4.0;3.0
49;9;950.0;3177.0;2.0;2.0
50;9;1055.0;3183.0;9.0;4.0
51;9;2098.0;3178.0;2.0;2.0
52;9;3722.0;3183.0;5.0;3.0
53;10;1202.0;2315.0;2.0;3.0
54;10;5645.0;1831.0;1.0;2.0
55;10;5984.0;1496.0;3.0;2.0
56;11;4967.0;1144.0;8.0;5.0
57;11;4948.0;3180.0;8.0;4.0
58;11;5192.0;3161.0;3.0;3.0
59;12;1169.0;2117.0;2.0;2.0
60;12;2713.0;2065.0;1.0;2.0
61;12;2878.0;1153.0;2.0;2.0
62;12;3836.0;2968.0;2.0;2.0
63;12;4107.0;1845.0;2.0;4.0
64;12;5785.0;3177.0;2.0;3.0
65;14;699.0;727.0;1.0;2.0
66;14;835.0;1934.0;1.0;2.0
67;14;1762.0;1489.0;3.0;3.0
68;14;3888.0;3182.0;7.0;3.0
69;14;4167.0;3001.0;1.0;2.0
70;14;4606.0;143.0;2.0;2.0
71;15;1834.0;3177.0;4.0;4.0
72;15;2060.0;397.0;2.0;2.0
73;15;2811.0;3167.0;5.0;2.0
74;16;176.0;2290.0;3.0;5.0
75;16;2293.0;3180.0;9.0;4.0
76;16;3275.0;1702.0;1.0;2.0
77;16;3643.0;3173.0;9.0;4.0
78;16;4595.0;3170.0;2.0;3.0
79;16;4688.0;3162.0;2.0;2.0
80;16;5032.0;3166.0;1.0;2.0
81;18;474.0;3158.0;1.0;2.0
82;18;641.0;3175.0;13.0;5.0
83;18;5000.0;399.0;1.0;2.0
84;18;5398.0;1296.0;1.0;2.0
85;19;1840.0;3181.0;3.0;3.0
86;19;2053.0;2220.0;2.0;2.0
87;19;3154.0;2130.0;2.0;3.0
88;19;4098.0;2785.0;2.0;5.0
89;19;4768.0;3182.0;3.0;3.0
90;21;1912.0;1823.0;1.0;2.0
91;21;3586.0;1087.0;1.0;2.0
92;21;5700.0;3181.0;1.0;2.0
93;22;356.0;3178.0;8.0;4.0
94;22;338.0;3179.0;2.0;2.0
95;22;390.0;3180.0;1.0;2.0
96;22;1482.0;3160.0;1.0;2.0
97;22;2227.0;3179.0;3.0;3.0
98;22;4481.0;3169.0;1.0;2.0
99;22;4976.0;2279.0;2.0;3.0
100;23;3195.0;2979.0;2.0;2.0
101;23;3688.0;3181.0;15.0;5.0
102;24;41.0;3179.0;4.0;3.0
103;24;3301.0;3177.0;2.0;2.0
104;24;3993.0;2534.0;1.0;3.0
105;24;4872.0;3180.0;7.0;3.0
106;25;23.0;843.0;1.0;2.0
107;25;2253.0;3163.0;1.0;2.0
108;26;755.0;877.0;1.0;3.0
109;26;3088.0;1538.0;1.0;2.0
110;26;4199.0;1784.0;18.0;2.0
111;27;1803.0;182.0;4.0;3.0
112;27;5147.0;672.0;2.0;3.0
113;27;5238.0;3163.0;3.0;2.0
114;28;5169.0;3164.0;7.0;4.0
115;29;4493.0;1245.0;9.0;8.0
116;29;4972.0;3075.0;1.0;2.0
117;29;5620.0;1482.0;1.0;2.0
118;30;845.0;3171.0;4.0;3.0
119;31;342.0;2385.0;1.0;2.0
120;31;2738.0;3174.0;3.0;1.0
121;31;4726.0;1850.0;1.0;2.0
122;31;5165.0;804.0;2.0;3.0
123;32;4057.0;2803.0;8.0;4.0
124;33;3596.0;2813.0;3.0;4.0
125;33;5371.0;3172.0;2.0;2.0
126;33;5420.0;3173.0;6.0;3.0
127;34;1728.0;1527.0;1.0;2.0
128;34;3802.0;1316.0;1.0;2.0
129;35;2947.0;135.0;1.0;2.0
130;35;4406.0;3175.0;10.0;2.0
131;35;4703.0;322.0;2.0;2.0
132;36;842.0;3168.0;2.0;2.0
133;36;893.0;3168.0;1.0;2.0
134;36;1045.0;68.0;2.0;3.0
135;37;2086.0;2153.0;1.0;2.0
136;37;2130.0;2146.0;1.0;2.0
137;37;3417.0;3186.0;18.0;5.0
138;38;931.0;3100.0;2.0;2.0
139;38;1002.0;542.0;1.0;2.0
140;38;1954.0;3100.0;3.0;3.0
141;38;4926.0;2886.0;2.0;4.0
142;38;5634.0;1146.0;4.0;4.0
143;39;161.0;1538.0;9.0;6.0
144;39;599.0;2777.0;3.0;3.0
145;39;2143.0;2779.0;9.0;7.0
146;39;3780.0;2432.0;1.0;2.0
147;41;1643.0;67.0;1.0;2.0
148;41;2211.0;2964.0;1.0;2.0
149;41;3361.0;3190.0;4.0;8.0
150;41;3519.0;3183.0;2.0;2.0
151;41;4622.0;2994.0;2.0;3.0
152;42;4675.0;1916.0;3.0;3.0
153;42;4685.0;3184.0;2.0;2.0
154;42;5229.0;1597.0;2.0;2.0
155;42;5251.0;1815.0;1.0;2.0
156;43;1440.0;2776.0;10.0;5.0
157;43;1535.0;3202.0;2.0;2.0
158;44;4451.0;1538.0;1.0;2.0
159;45;165.0;1375.0;1.0;3.0
160;45;2402.0;2801.0;8.0;4.0
161;45;4343.0;3186.0;4.0;3.0
162;46;320.0;3184.0;2.0;2.0
163;46;2353.0;108.0;1.0;2.0
164;46;2591.0;2680.0;1.0;2.0
165;46;5169.0;544.0;4.0;4.0
166;46;5179.0;3187.0;2.0;2.0
167;47;1231.0;2240.0;2.0;2.0
168;47;2800.0;243.0;13.0;10.0
169;47;3147.0;3192.0;12.0;5.0
170;49;5684.0;2294.0;1.0;1.0
171;49;3602.0;2051.0;1.0;1.0
172;49;322.0;576.0;1.0;1.0
