DEFECT_ID;PLATE_ID;X;Y;WIDTH;HEIGHT
0;0;4536.0;77.0;3.0;2.0
1;1;1130.0;1058.0;3.0;5.0
2;1;1243.0;605.0;2.0;3.0
3;1;1799.0;493.0;4.0;4.0
4;1;2044.0;423.0;2.0;2.0
5;1;3755.0;1464.0;5.0;5.0
6;2;2831.0;2496.0;1.0;3.0
7;4;961.0;265.0;3.0;4.0
8;4;961.0;265.0;3.0;4.0
9;4;2781.0;550.0;6.0;5.0
10;4;2920.0;958.0;7.0;5.0
11;5;5412.0;95.0;1.0;2.0
12;7;80.0;595.0;1.0;2.0
13;7;367.0;314.0;3.0;4.0
14;7;4158.0;2884.0;2.0;3.0
15;7;4981.0;408.0;5.0;5.0
16;7;5892.0;628.0;5.0;4.0
17;8;736.0;1294.0;1.0;3.0
18;8;1394.0;652.0;5.0;3.0
19;8;2095.0;3113.0;1.0;2.0
20;8;3309.0;199.0;3.0;4.0
21;9;1136.0;1065.0;4.0;4.0
22;9;4811.0;2443.0;2.0;2.0
23;9;5473.0;1880.0;1.0;2.0
24;10;1134.0;2814.0;4.0;4.0
25;10;1301.0;1421.0;2.0;3.0
26;10;4224.0;1012.0;1.0;3.0
27;11;1029.0;788.0;4.0;5.0
28;12;843.0;717.0;3.0;3.0
29;12;1466.0;1965.0;5.0;5.0
30;12;1466.0;1966.0;5.0;5.0
31;12;2779.0;2627.0;3.0;3.0
32;12;3591.0;832.0;4.0;5.0
33;12;4473.0;654.0;2.0;3.0
34;13;1321.0;360.0;3.0;3.0
35;13;5058.0;665.0;4.0;2.0
36;13;5705.0;2549.0;1.0;1.0
37;14;453.0;674.0;10.0;4.0
38;14;4513.0;678.0;4.0;5.0
39;15;1596.0;188.0;1.0;1.0
40;15;1933.0;933.0;4.0;5.0
41;15;3021.0;969.0;2.0;3.0
42;15;5425.0;3026.0;2.0;2.0
43;15;5754.0;3120.0;1.0;2.0
44;16;2580.0;1045.0;3.0;3.0
45;16;5850.0;1011.0;3.0;4.0
46;17;404.0;1040.0;4.0;4.0
47;17;621.0;2162.0;2.0;2.0
48;17;1957.0;2727.0;2.0;2.0
49;19;1750.0;2987.0;1.0;2.0
50;19;2348.0;3188.0;2.0;2.0
51;19;2921.0;572.0;4.0;4.0
