ITEM_ID;LENGTH_ITEM;WIDTH_ITEM;STACK;SEQUENCE
0;350;746;0;1
1;295;831;0;2
2;295;831;0;3
3;974;679;0;4
4;366;1168;0;5
5;366;1168;0;6
6;366;1168;0;7
7;366;1168;0;8
8;366;1168;0;9
9;366;1168;0;10
10;366;1168;0;11
11;248;576;0;12
12;248;576;0;13
13;284;449;0;14
14;786;346;0;15
15;366;1168;0;16
16;466;1669;0;17
17;466;1669;0;18
18;570;1625;0;19
19;418;773;0;20
20;361;963;0;21
21;361;963;0;22
22;418;763;0;23
23;449;1103;1;1
24;758;1001;1;2
25;846;810;1;3
26;388;498;1;4
27;458;518;1;5
28;774;1802;1;6
29;774;1666;1;7
30;400;1794;1;8
31;400;1794;1;9
32;400;1794;1;10
33;400;1794;1;11
34;364;364;1;12
35;364;364;1;13
36;364;364;1;14
37;388;1784;1;15
38;388;1784;1;16
39;425;1624;1;17
40;425;1624;1;18
41;400;1654;1;19
42;400;1654;1;20
43;400;831;1;21
44;400;831;1;22
45;350;746;1;23
46;360;1391;2;1
47;360;1391;2;2
48;360;1391;2;3
49;191;721;2;4
50;360;1606;2;5
51;360;1606;2;6
52;360;1606;2;7
53;360;1606;2;8
54;360;1606;2;9
55;360;1606;2;10
56;360;1351;2;11
57;360;1351;2;12
58;606;1121;2;13
59;452;1464;2;14
60;452;1464;2;15
61;452;1464;2;16
62;452;1464;2;17
63;191;721;2;18
64;401;1640;2;19
65;401;1640;2;20
66;510;1141;2;21
67;510;1141;2;22
68;449;1103;2;23
69;593;1128;3;1
70;1051;251;3;2
71;590;881;3;3
72;590;881;3;4
73;810;1116;3;5
74;810;1116;3;6
75;1061;271;3;7
76;1051;261;3;8
77;360;1261;3;9
78;360;1261;3;10
79;436;918;3;11
80;436;918;3;12
81;436;918;3;13
82;606;713;3;14
83;606;713;3;15
84;198;518;3;16
85;838;1328;3;17
86;833;1318;3;18
87;693;1078;3;19
88;823;528;3;20
89;1170;480;3;21
90;228;528;3;22
91;360;1391;3;23
92;380;951;4;1
93;380;951;4;2
94;380;951;4;3
95;380;951;4;4
96;380;951;4;5
97;380;951;4;6
98;771;1486;4;7
99;468;593;4;8
100;649;1158;4;9
101;649;1158;4;10
102;659;1368;4;11
103;659;1368;4;12
104;756;1564;4;13
105;756;1564;4;14
106;563;1254;4;15
107;447;1639;4;16
108;447;1639;4;17
109;361;1238;4;18
110;361;1238;4;19
111;336;1208;4;20
112;336;1208;4;21
113;673;1123;4;22
114;663;1123;4;23
115;429;1953;5;1
116;429;1953;5;2
117;429;1953;5;3
118;429;1953;5;4
119;429;1953;5;5
120;513;1148;5;6
121;493;938;5;7
122;493;938;5;8
123;493;938;5;9
124;493;938;5;10
125;493;938;5;11
126;493;938;5;12
127;493;938;5;13
128;493;938;5;14
129;493;938;5;15
130;504;938;5;16
131;504;938;5;17
132;380;951;5;18
133;504;938;5;19
134;504;938;5;20
135;678;790;5;21
136;668;790;5;22
137;380;951;5;23
138;340;1406;6;1
139;340;1406;6;2
140;648;359;6;3
141;648;359;6;4
142;541;1635;6;5
143;541;1635;6;6
144;461;1953;6;7
145;461;1953;6;8
146;429;1953;6;9
147;429;1953;6;10
148;429;1953;6;11
149;429;1953;6;12
150;429;1953;6;13
151;429;1953;6;14
152;429;1953;6;15
153;429;1953;6;16
154;429;1953;6;17
155;429;1953;6;18
156;429;1953;6;19
157;429;1953;6;20
158;429;1953;6;21
159;429;1953;6;22
160;429;1953;6;23
161;484;808;7;1
162;788;903;7;2
163;413;1476;7;3
164;413;1476;7;4
165;363;1486;7;5
166;363;1486;7;6
167;360;1481;7;7
168;360;1481;7;8
169;360;1476;7;9
170;360;1476;7;10
171;363;1471;7;11
172;363;1471;7;12
173;358;1481;7;13
174;358;1481;7;14
175;350;1476;7;15
176;350;1476;7;16
177;345;1401;7;17
178;345;1401;7;18
179;345;1401;7;19
180;345;1401;7;20
181;789;847;7;21
182;340;1406;7;22
183;340;1406;7;23
184;311;1188;8;1
185;311;1188;8;2
186;303;1131;8;3
187;303;1131;8;4
188;539;1351;8;5
189;539;1263;8;6
190;539;1263;8;7
191;218;488;8;8
192;208;593;8;9
193;368;654;8;10
194;368;654;8;11
195;321;1508;8;12
196;321;1508;8;13
197;311;1508;8;14
198;311;1508;8;15
199;351;1453;8;16
200;351;1453;8;17
201;349;1448;8;18
202;349;1448;8;19
203;339;1458;8;20
204;339;1458;8;21
205;484;808;8;22
206;484;808;8;23
207;451;1754;9;1
208;451;1754;9;2
209;451;1754;9;3
210;451;1198;9;4
211;451;1198;9;5
212;451;1198;9;6
213;451;1198;9;7
214;262;1763;9;8
215;262;1763;9;9
216;378;1719;9;10
217;378;1719;9;11
218;456;1719;9;12
219;456;1719;9;13
220;401;1738;9;14
221;401;1738;9;15
222;320;1476;9;16
223;320;1476;9;17
224;535;1798;9;18
225;535;1754;9;19
226;535;1754;9;20
227;549;1759;9;21
228;549;1759;9;22
229;699;314;9;23
230;577;1099;10;1
231;577;1099;10;2
232;447;589;10;3
233;447;589;10;4
234;447;1099;10;5
235;447;1099;10;6
236;432;1204;10;7
237;432;1204;10;8
238;464;1527;10;9
239;464;1527;10;10
240;439;1527;10;11
241;439;1527;10;12
242;1229;281;10;13
243;464;1642;10;14
244;464;1642;10;15
245;462;439;10;16
246;462;439;10;17
247;462;1586;10;18
248;462;1586;10;19
249;347;1824;10;20
250;451;1754;10;21
251;451;1754;10;22
252;451;1754;10;23
253;829;1140;11;1
254;701;1195;11;2
255;413;1218;11;3
256;413;1218;11;4
257;519;1522;11;5
258;519;1522;11;6
259;577;589;11;7
260;577;589;11;8
