ITEM_ID;LENGTH_ITEM;WIDTH_ITEM;STACK;SEQUENCE
0;823;1906;0;1
1;1121;1973;0;2
2;1121;1973;0;3
3;1121;1973;0;4
4;821;1996;0;5
5;821;1973;0;6
6;1124;1973;0;7
7;1123;1973;0;8
8;1156;1138;0;9
9;1155;1138;0;10
10;1121;1973;0;11
11;1321;1748;0;12
12;818;1961;0;13
13;843;2021;0;14
14;1106;2081;0;15
15;665;1673;0;16
16;666;1673;0;17
17;915;1683;0;18
18;916;1683;0;19
19;1121;1996;0;20
20;1123;2031;1;1
21;1124;2031;1;2
22;1123;1973;1;3
23;1124;1973;1;4
24;699;2186;1;5
25;699;2186;1;6
26;699;2186;1;7
27;699;2186;1;8
28;699;2191;1;9
29;699;2191;1;10
30;641;1973;1;11
31;640;1973;1;12
32;707;1961;1;13
33;707;1961;1;14
34;707;1961;1;15
35;707;1961;1;16
36;821;1996;1;17
37;821;1996;1;18
38;821;1996;1;19
39;824;1906;1;20
40;596;2111;2;1
41;596;2111;2;2
42;1334;2116;2;3
43;1334;2116;2;4
44;842;1750;2;5
45;842;1750;2;6
46;1083;1761;2;7
47;1081;1761;2;8
48;1081;1761;2;9
49;1083;1761;2;10
50;896;1011;2;11
51;896;1011;2;12
52;1001;1026;2;13
53;1002;1026;2;14
54;1002;1026;2;15
55;1001;1026;2;16
56;723;2008;2;17
57;723;2008;2;18
58;724;2008;2;19
59;724;2008;2;20
60;934;1906;3;1
61;932;1806;3;2
62;933;1806;3;3
63;932;1806;3;4
64;1102;1796;3;5
65;1103;1796;3;6
66;1102;1796;3;7
67;529;991;3;8
68;529;991;3;9
69;869;1822;3;10
70;869;1822;3;11
71;984;2093;3;12
72;984;2093;3;13
73;870;1976;3;14
74;868;1976;3;15
75;868;1976;3;16
76;870;1976;3;17
77;1143;1972;3;18
78;1143;1972;3;19
79;1143;1972;3;20
80;1079;1903;4;1
81;1079;1903;4;2
82;644;906;4;3
83;644;906;4;4
84;904;1111;4;5
85;904;1111;4;6
86;939;2046;4;7
87;939;2046;4;8
88;979;2138;4;9
89;979;2138;4;10
90;537;1142;4;11
91;537;1142;4;12
92;979;1456;4;13
93;979;1456;4;14
94;979;1456;4;15
95;594;916;4;16
96;594;916;4;17
97;796;2056;4;18
98;796;2056;4;19
99;934;1906;4;20
100;1143;1935;5;1
101;1143;1935;5;2
102;1143;1935;5;3
103;829;1731;5;4
104;829;1731;5;5
105;914;2032;5;6
106;914;2032;5;7
107;1054;1668;5;8
108;1054;1668;5;9
109;943;2322;5;10
110;943;2322;5;11
111;943;2322;5;12
112;1102;2266;5;13
113;1103;2266;5;14
114;1102;2266;5;15
115;777;1886;5;16
116;777;1886;5;17
117;979;2126;5;18
118;979;2126;5;19
119;979;2126;5;20
120;721;1956;6;1
121;721;1956;6;2
122;721;1956;6;3
123;721;1956;6;4
124;591;2131;6;5
125;591;2131;6;6
126;754;1896;6;7
127;754;1896;6;8
128;789;1926;6;9
129;789;1926;6;10
130;907;1134;6;11
131;907;1134;6;12
132;906;1131;6;13
133;906;1131;6;14
134;891;1281;6;15
135;891;1281;6;16
136;970;1796;6;17
137;970;1796;6;18
138;999;2006;6;19
139;999;2006;6;20
140;1166;963;7;1
141;1167;963;7;2
142;1166;963;7;3
143;891;1976;7;4
144;891;1976;7;5
145;954;1636;7;6
146;954;1636;7;7
147;1304;1636;7;8
148;1304;1636;7;9
149;1281;1636;7;10
150;1281;1636;7;11
151;849;906;7;12
152;849;906;7;13
153;943;2322;7;14
154;943;2322;7;15
155;943;2322;7;16
156;791;491;7;17
157;791;491;7;18
158;791;894;7;19
159;791;894;7;20
160;843;2009;8;1
161;843;2009;8;2
162;1079;1857;8;3
163;1079;1857;8;4
164;410;1197;8;5
165;410;1197;8;6
166;824;1980;8;7
167;824;1980;8;8
168;904;2117;8;9
169;904;2117;8;10
170;489;946;8;11
171;489;946;8;12
172;506;2086;8;13
173;504;2086;8;14
174;504;2086;8;15
175;506;2086;8;16
176;797;2051;8;17
177;797;2051;8;18
178;621;1151;8;19
179;621;1151;8;20
180;876;1971;9;1
181;877;1971;9;2
182;877;1971;9;3
183;876;1971;9;4
184;876;1971;9;5
185;1069;1301;9;6
186;1069;1301;9;7
187;941;1710;9;8
188;941;1710;9;9
189;1069;2086;9;10
190;1069;2086;9;11
191;849;1346;9;12
192;849;1346;9;13
193;756;2166;9;14
194;756;2166;9;15
195;756;2166;9;16
196;756;2166;9;17
197;831;1866;9;18
198;831;1866;9;19
199;843;2009;9;20
200;660;2185;10;1
201;660;2185;10;2
202;660;2185;10;3
203;1054;456;10;4
204;1054;456;10;5
205;876;875;10;6
206;877;875;10;7
207;876;875;10;8
208;876;2021;10;9
209;877;2021;10;10
210;876;2021;10;11
211;504;746;10;12
212;504;746;10;13
213;925;1971;10;14
214;925;1971;10;15
215;925;1971;10;16
216;925;1971;10;17
217;925;1971;10;18
218;925;1971;10;19
219;876;1971;10;20
220;843;826;11;1
221;843;826;11;2
222;843;826;11;3
223;843;1972;11;4
224;843;1972;11;5
225;843;1972;11;6
226;974;2077;11;7
227;974;2077;11;8
228;909;1992;11;9
229;909;1992;11;10
230;660;2185;11;11
231;660;2185;11;12
232;660;2185;11;13
