DEFECT_ID;PLATE_ID;X;Y;WIDTH;HEIGHT
0;0;4567.0;271.0;7.0;5.0
1;0;4859.0;143.0;1.0;2.0
2;1;2216.0;423.0;3.0;4.0
3;1;5723.0;904.0;2.0;2.0
4;2;568.0;8.0;1.0;2.0
5;2;3383.0;1022.0;2.0;3.0
6;3;3150.0;1168.0;3.0;4.0
7;3;5773.0;688.0;7.0;5.0
8;4;4646.0;563.0;7.0;4.0
9;4;5171.0;938.0;5.0;5.0
10;5;1779.0;25.0;3.0;4.0
11;5;1836.0;892.0;1.0;2.0
12;5;3061.0;909.0;5.0;5.0
13;5;3393.0;169.0;3.0;4.0
14;7;1554.0;2950.0;3.0;4.0
15;8;390.0;1408.0;6.0;4.0
16;8;4239.0;1016.0;4.0;5.0
17;10;1731.0;1177.0;4.0;3.0
18;10;3203.0;596.0;2.0;2.0
19;11;2655.0;1933.0;3.0;5.0
20;12;2186.0;346.0;3.0;4.0
21;14;2215.0;910.0;3.0;3.0
22;14;2971.0;461.0;1.0;2.0
23;14;3301.0;754.0;5.0;4.0
24;14;3462.0;446.0;3.0;3.0
25;14;5753.0;62.0;3.0;4.0
26;16;5699.0;116.0;12.0;6.0
27;17;1232.0;135.0;3.0;4.0
28;17;2045.0;1926.0;2.0;4.0
29;17;2799.0;520.0;2.0;2.0
30;17;2825.0;524.0;2.0;2.0
31;17;2822.0;1938.0;6.0;6.0
32;18;2958.0;712.0;2.0;3.0
33;18;5292.0;369.0;6.0;5.0
34;19;295.0;627.0;2.0;3.0
35;19;1218.0;254.0;3.0;5.0
36;20;7.0;1947.0;1.0;3.0
37;20;2761.0;1115.0;3.0;5.0
38;22;3420.0;1004.0;4.0;4.0
39;24;2350.0;2142.0;1.0;2.0
40;24;2397.0;2150.0;3.0;4.0
41;24;2404.0;2151.0;4.0;5.0
42;25;3172.0;2054.0;6.0;2.0
43;27;5955.0;895.0;2.0;3.0
44;28;231.0;1859.0;3.0;3.0
45;28;2894.0;752.0;6.0;5.0
46;28;3302.0;1342.0;5.0;5.0
47;29;2614.0;167.0;2.0;2.0
48;30;4090.0;133.0;11.0;7.0
49;31;1745.0;2755.0;10.0;6.0
50;32;2955.0;1691.0;3.0;4.0
51;32;3649.0;3169.0;2.0;3.0
52;33;802.0;981.0;1.0;2.0
53;33;2100.0;2532.0;4.0;3.0
54;33;4173.0;966.0;4.0;4.0
55;33;4341.0;1113.0;4.0;5.0
56;34;688.0;1079.0;5.0;5.0
57;34;2945.0;2270.0;1.0;3.0
58;36;1304.0;286.0;3.0;4.0
59;38;507.0;1500.0;3.0;3.0
60;38;2005.0;929.0;1.0;3.0
61;38;4622.0;2662.0;1.0;2.0
62;39;47.0;588.0;3.0;4.0
63;39;269.0;766.0;3.0;4.0
64;39;1674.0;1347.0;3.0;5.0
65;39;3805.0;304.0;2.0;3.0
66;41;58.0;2333.0;1.0;2.0
67;41;3203.0;906.0;2.0;3.0
68;42;5277.0;290.0;6.0;5.0
69;43;4106.0;45.0;2.0;3.0
70;43;5968.0;785.0;3.0;4.0
71;45;5000.0;1346.0;3.0;3.0
72;46;1779.0;167.0;2.0;2.0
73;47;695.0;1643.0;5.0;4.0
74;48;1712.0;2781.0;2.0;4.0
75;48;4998.0;3025.0;4.0;4.0
76;49;3480.0;2684.0;2.0;3.0
77;50;5594.0;101.0;1.0;2.0
78;51;4717.0;3148.0;8.0;6.0
79;52;507.0;56.0;3.0;5.0
80;52;2399.0;38.0;7.0;5.0
81;52;2536.0;191.0;2.0;4.0
82;53;1892.0;270.0;2.0;4.0
83;53;2091.0;355.0;1.0;3.0
84;53;4483.0;418.0;1.0;3.0
85;55;1561.0;49.0;9.0;4.0
86;56;5271.0;256.0;1.0;2.0
87;57;5015.0;400.0;1.0;2.0
88;58;2199.0;3138.0;2.0;2.0
89;58;2311.0;991.0;6.0;5.0
90;59;595.0;807.0;3.0;3.0
91;59;4271.0;2785.0;2.0;3.0
92;60;3980.0;567.0;4.0;4.0
93;61;1127.0;3007.0;2.0;4.0
94;61;2021.0;608.0;2.0;4.0
95;61;3389.0;232.0;3.0;4.0
96;61;3529.0;554.0;5.0;4.0
97;62;584.0;2647.0;16.0;7.0
98;62;1486.0;503.0;3.0;3.0
99;63;5981.0;827.0;1.0;2.0
100;65;4236.0;2875.0;3.0;4.0
101;65;4516.0;2291.0;3.0;6.0
102;65;4614.0;2682.0;2.0;3.0
103;65;5090.0;978.0;3.0;5.0
104;67;1059.0;257.0;2.0;4.0
105;67;1058.0;259.0;2.0;2.0
106;67;2601.0;166.0;3.0;4.0
107;68;572.0;1229.0;3.0;2.0
108;69;2083.0;421.0;2.0;3.0
109;69;2422.0;444.0;2.0;4.0
110;69;3823.0;1055.0;1.0;3.0
111;70;2199.0;743.0;3.0;4.0
112;71;1242.0;610.0;3.0;4.0
113;71;4424.0;27.0;1.0;2.0
114;72;31.0;1036.0;1.0;3.0
115;72;1664.0;3139.0;9.0;3.0
116;72;2542.0;2817.0;4.0;3.0
117;72;4325.0;660.0;1.0;3.0
118;73;730.0;2201.0;3.0;5.0
119;73;3078.0;93.0;1.0;2.0
120;73;4042.0;3049.0;3.0;3.0
121;74;5039.0;2682.0;1.0;2.0
122;75;244.0;699.0;4.0;4.0
123;76;458.0;620.0;3.0;4.0
124;76;5463.0;435.0;2.0;3.0
125;78;925.0;566.0;1.0;2.0
126;78;4847.0;32.0;3.0;3.0
127;78;5876.0;433.0;1.0;2.0
128;79;1768.0;548.0;4.0;4.0
129;79;2485.0;823.0;3.0;5.0
130;79;2807.0;836.0;1.0;3.0
131;80;1136.0;1579.0;6.0;4.0
132;80;2971.0;328.0;3.0;3.0
133;80;3270.0;267.0;3.0;3.0
134;80;3270.0;267.0;3.0;2.0
135;80;4348.0;40.0;3.0;4.0
136;81;1163.0;912.0;4.0;5.0
137;82;1290.0;678.0;3.0;3.0
138;82;2640.0;1239.0;3.0;3.0
139;83;312.0;883.0;2.0;1.0
140;83;850.0;2432.0;4.0;5.0
141;83;2440.0;1381.0;4.0;4.0
142;84;1383.0;174.0;2.0;3.0
143;84;1493.0;2905.0;2.0;4.0
144;84;4644.0;1388.0;4.0;5.0
145;85;2574.0;2798.0;3.0;3.0
146;86;4090.0;2631.0;4.0;6.0
147;87;5577.0;2557.0;3.0;3.0
148;88;1304.0;2830.0;3.0;3.0
149;88;3793.0;83.0;1.0;2.0
150;89;1208.0;577.0;2.0;3.0
151;89;3976.0;584.0;4.0;5.0
152;89;5808.0;132.0;1.0;2.0
153;90;4605.0;705.0;4.0;5.0
154;90;5685.0;160.0;1.0;2.0
155;91;280.0;2288.0;3.0;4.0
156;93;4893.0;872.0;3.0;4.0
157;94;4772.0;1124.0;6.0;6.0
158;95;4554.0;561.0;2.0;1.0
159;96;4822.0;1422.0;3.0;4.0
160;97;4618.0;1531.0;3.0;4.0
161;97;5158.0;2956.0;1.0;2.0
162;97;5255.0;352.0;2.0;2.0
163;99;1213.0;1155.0;2.0;3.0
164;99;4997.0;3187.0;1.0;2.0
