ITEM_ID;LENGTH_ITEM;WIDTH_ITEM;STACK;SEQUENCE
0;892;628;0;1
1;892;628;0;2
2;892;701;0;3
3;892;701;0;4
4;892;701;0;5
5;892;701;0;6
6;859;701;0;7
7;859;701;0;8
8;859;628;0;9
9;1059;628;0;10
10;1059;701;0;11
11;1059;701;0;12
12;816;570;0;13
13;812;607;0;14
14;1460;2420;0;15
15;1460;2420;0;16
16;1552;387;0;17
17;2952;491;0;18
18;2952;491;0;19
19;460;1372;0;20
20;460;1372;0;21
21;460;1372;0;22
22;460;1372;0;23
23;460;1372;0;24
24;617;628;0;25
25;617;628;0;26
26;617;701;0;27
27;617;701;0;28
28;617;701;0;29
29;617;701;0;30
30;555;1767;1;1
31;555;1767;1;2
32;672;613;1;3
33;684;684;1;4
34;672;598;1;5
35;622;1051;1;6
36;711;316;1;7
37;402;1347;1;8
38;402;1347;1;9
39;773;629;1;10
40;773;629;1;11
41;773;629;1;12
42;811;632;1;13
43;811;632;1;14
44;811;632;1;15
45;252;1274;1;16
46;252;1274;1;17
47;252;1274;1;18
48;252;1274;1;19
49;252;1274;1;20
50;252;1274;1;21
51;691;629;1;22
52;691;629;1;23
53;691;629;1;24
54;689;909;1;25
55;689;955;1;26
56;707;1122;1;27
57;731;1456;1;28
58;573;1935;1;29
59;611;1844;1;30
60;501;2151;2;1
61;501;2151;2;2
62;501;2151;2;3
63;245;1677;2;4
64;725;1677;2;5
65;725;1677;2;6
66;725;1677;2;7
67;673;371;2;8
68;773;419;2;9
69;420;1060;2;10
70;420;1060;2;11
71;773;1721;2;12
72;726;1879;2;13
73;811;2054;2;14
74;903;1104;2;15
75;903;1104;2;16
76;903;1104;2;17
77;866;1104;2;18
78;866;1104;2;19
79;866;1104;2;20
80;405;603;2;21
81;405;603;2;22
82;622;603;2;23
83;622;603;2;24
84;622;603;2;25
85;622;603;2;26
86;622;603;2;27
87;622;603;2;28
88;555;224;2;29
89;555;224;2;30
90;522;478;3;1
91;522;478;3;2
92;1022;978;3;3
93;1012;837;3;4
94;1012;837;3;5
95;693;2060;3;6
96;725;2036;3;7
97;673;2065;3;8
98;494;2041;3;9
99;494;2041;3;10
100;773;521;3;11
101;685;442;3;12
102;816;1994;3;13
103;780;1724;3;14
104;781;1994;3;15
105;791;1974;3;16
106;791;1974;3;17
107;505;1033;3;18
108;505;1033;3;19
109;515;1211;3;20
110;515;1211;3;21
111;515;1211;3;22
112;515;1211;3;23
113;512;633;3;24
114;663;1051;3;25
115;668;2201;3;26
116;668;2201;3;27
117;501;2151;3;28
118;501;2151;3;29
119;501;2151;3;30
120;902;457;4;1
121;520;1952;4;2
