DEFECT_ID;PLATE_ID;X;Y;WIDTH;HEIGHT
0;0;228.0;2099.0;1.0;1.0
1;0;4917.0;1546.0;7.0;1.0
2;0;68.0;2623.0;1.0;1.0
3;0;4846.0;1546.0;1.0;1.0
4;0;131.0;2216.0;1.0;1.0
5;1;4319.0;2881.0;1.0;1.0
6;1;5950.0;2017.0;1.0;1.0
7;1;4916.0;2549.0;1.0;1.0
8;1;5816.0;358.0;1.0;1.0
9;1;3632.0;2088.0;1.0;1.0
10;1;1800.0;72.0;1.0;1.0
11;2;309.0;1313.0;1.0;1.0
12;2;94.0;2624.0;1.0;1.0
13;2;157.0;974.0;1.0;1.0
14;2;5984.0;2332.0;1.0;1.0
15;2;5952.0;2374.0;1.0;1.0
16;4;656.0;3020.0;1.0;1.0
17;4;5800.0;3174.0;1.0;1.0
18;4;2147.0;142.0;2.0;1.0
19;4;5275.0;1290.0;1.0;1.0
20;4;1248.0;3098.0;1.0;1.0
21;4;5130.0;586.0;1.0;1.0
22;4;1407.0;2809.0;1.0;1.0
23;4;4212.0;1039.0;1.0;1.0
24;5;277.0;1450.0;1.0;1.0
25;5;4623.0;21.0;11.0;6.0
26;6;4955.0;874.0;1.0;1.0
27;6;4773.0;312.0;2.0;1.0
28;6;3.0;2885.0;1.0;2.0
29;6;1105.0;973.0;5.0;6.0
30;7;1064.0;2320.0;1.0;1.0
31;7;1107.0;92.0;1.0;1.0
32;7;248.0;1526.0;1.0;1.0
33;7;310.0;1185.0;1.0;1.0
34;8;5815.0;2465.0;1.0;1.0
35;8;3344.0;2729.0;2.0;1.0
36;8;1156.0;335.0;1.0;1.0
37;8;197.0;2169.0;1.0;1.0
38;9;796.0;2891.0;1.0;1.0
39;9;2506.0;50.0;1.0;1.0
40;9;5580.0;2946.0;2.0;1.0
41;9;2603.0;1181.0;1.0;1.0
42;9;83.0;2618.0;1.0;1.0
43;9;2632.0;51.0;2.0;2.0
44;9;3979.0;3125.0;1.0;2.0
45;10;121.0;355.0;1.0;1.0
46;10;4192.0;895.0;1.0;1.0
47;10;5752.0;194.0;1.0;1.0
48;10;324.0;1476.0;1.0;1.0
49;10;4195.0;881.0;12.0;8.0
50;11;120.0;2730.0;1.0;1.0
51;11;996.0;1474.0;1.0;1.0
52;11;4867.0;1831.0;1.0;1.0
53;11;4821.0;3060.0;2.0;1.0
54;11;2870.0;2789.0;5.0;6.0
55;11;3235.0;80.0;4.0;5.0
56;11;5438.0;231.0;3.0;3.0
