ITEM_ID;LENGTH_ITEM;WIDTH_ITEM;STACK;SEQUENCE
0;681;1195;0;1
1;681;1195;0;2
2;726;1265;0;3
3;717;1080;0;4
4;717;1080;0;5
5;717;1095;0;6
6;717;1095;0;7
7;802;720;0;8
8;802;720;0;9
9;1102;1970;0;10
10;1102;1970;0;11
11;1102;1970;0;12
12;1102;1970;0;13
13;733;921;0;14
14;733;921;0;15
15;633;921;0;16
16;633;921;0;17
17;1233;2063;0;18
18;1233;2063;0;19
19;933;1985;0;20
20;933;1985;0;21
21;1033;2021;0;22
22;1033;2021;0;23
23;1033;2063;0;24
24;1033;2063;0;25
25;784;1555;1;1
26;784;1555;1;2
27;509;1140;1;3
28;509;1140;1;4
29;938;1961;1;5
30;938;1961;1;6
31;881;1210;1;7
32;881;1210;1;8
33;781;953;1;9
34;781;1254;1;10
35;781;1254;1;11
36;441;781;1;12
37;781;954;1;13
38;707;1195;1;14
39;707;1195;1;15
40;707;1195;1;16
41;707;1195;1;17
42;707;1195;1;18
43;707;1195;1;19
44;707;1195;1;20
45;707;1195;1;21
46;707;1195;1;22
47;707;1195;1;23
48;707;1195;1;24
49;707;1195;1;25
50;539;990;2;1
51;539;790;2;2
52;539;790;2;3
53;620;820;2;4
54;499;2214;2;5
55;499;2214;2;6
56;613;2058;2;7
57;613;2058;2;8
58;1122;1016;2;9
59;504;910;2;10
60;504;910;2;11
61;539;2004;2;12
62;539;2004;2;13
63;417;843;2;14
64;417;843;2;15
65;413;1524;2;16
66;413;1524;2;17
67;914;1524;2;18
68;929;1554;2;19
69;765;1882;2;20
70;781;1984;2;21
71;414;1040;2;22
72;414;1040;2;23
73;449;1150;2;24
74;449;1150;2;25
75;1322;931;3;1
76;1322;931;3;2
77;1322;931;3;3
78;552;1961;3;4
79;752;2061;3;5
80;504;1210;3;6
81;504;1210;3;7
82;504;1210;3;8
83;504;1210;3;9
84;504;1210;3;10
85;504;1210;3;11
86;600;2028;3;12
87;601;2028;3;13
88;425;1016;3;14
89;425;1016;3;15
90;425;1016;3;16
91;425;1016;3;17
92;1952;946;3;18
93;409;750;3;19
94;409;750;3;20
95;539;990;3;21
96;539;990;3;22
97;539;990;3;23
98;539;990;3;24
99;539;990;3;25
100;752;2061;4;1
101;722;2031;4;2
102;822;1031;4;3
103;822;1031;4;4
104;822;1031;4;5
105;822;1031;4;6
106;525;1244;4;7
107;525;1244;4;8
108;525;1244;4;9
109;525;1244;4;10
110;525;1244;4;11
111;525;1244;4;12
112;525;1244;4;13
113;525;1244;4;14
114;925;931;4;15
115;925;931;4;16
116;925;931;4;17
117;925;931;4;18
118;925;931;4;19
119;925;931;4;20
120;925;916;4;21
121;925;916;4;22
122;722;1031;4;23
123;1322;931;4;24
124;1322;931;4;25
125;525;1153;5;1
126;439;1370;5;2
127;439;1370;5;3
128;439;1370;5;4
129;439;1370;5;5
130;439;1470;5;6
131;439;1470;5;7
132;439;1470;5;8
133;439;1470;5;9
134;773;435;5;10
135;472;1226;5;11
136;472;1226;5;12
137;472;1226;5;13
138;472;1226;5;14
139;852;2146;5;15
140;1118;931;5;16
141;522;703;5;17
142;475;1131;5;18
143;475;1131;5;19
144;475;1131;5;20
145;475;1131;5;21
146;1482;533;5;22
147;740;2051;5;23
148;522;1244;5;24
149;722;1031;5;25
150;633;2103;6;1
151;633;2103;6;2
152;822;1094;6;3
153;822;1094;6;4
154;432;486;6;5
155;602;896;6;6
156;925;916;6;7
157;925;916;6;8
158;925;916;6;9
159;925;916;6;10
160;522;916;6;11
161;1952;746;6;12
162;552;2046;6;13
163;522;503;6;14
164;492;760;6;15
165;492;760;6;16
166;590;1065;6;17
167;590;1065;6;18
168;389;875;6;19
169;389;875;6;20
170;525;1153;6;21
171;608;1323;7;1
172;678;1239;7;2
173;748;1364;7;3
174;778;1374;7;4
175;778;1374;7;5
176;359;1109;7;6
177;359;1109;7;7
178;402;1469;7;8
179;402;1469;7;9
180;437;1494;7;10
181;437;1494;7;11
182;346;2038;7;12
183;346;2038;7;13
184;725;947;7;14
185;778;1374;7;15
186;778;1374;7;16
187;785;1402;7;17
188;785;1458;7;18
189;835;1402;7;19
190;855;2038;7;20
191;855;2038;7;21
192;513;1190;7;22
193;513;1190;7;23
194;621;819;7;24
195;892;2062;7;25
196;668;1079;8;1
197;554;1963;8;2
198;549;1988;8;3
199;549;1988;8;4
200;549;1988;8;5
201;549;1988;8;6
202;680;2000;8;7
203;499;800;8;8
204;508;819;8;9
205;499;1005;8;10
206;499;1005;8;11
207;469;1185;8;12
208;469;1185;8;13
209;485;1189;8;14
210;474;1230;8;15
211;474;1230;8;16
212;499;1205;8;17
213;499;1205;8;18
214;499;800;8;19
215;499;1205;8;20
216;499;1205;8;21
217;680;1005;8;22
218;810;1100;8;23
219;810;1100;8;24
220;810;1100;8;25
221;413;1031;9;1
222;413;1230;9;2
223;413;1031;9;3
224;413;1230;9;4
225;414;1232;9;5
226;414;1232;9;6
227;414;1232;9;7
228;414;1232;9;8
229;415;1230;9;9
230;415;1230;9;10
231;415;1232;9;11
232;415;1232;9;12
233;493;2023;9;13
234;493;2023;9;14
235;515;2023;9;15
236;515;2023;9;16
237;680;1895;9;17
238;908;2019;9;18
239;549;1654;9;19
240;549;1654;9;20
241;549;1654;9;21
242;563;1659;9;22
243;564;1659;9;23
244;564;1659;9;24
245;554;1963;9;25
246;480;1075;10;1
247;808;1290;10;2
248;566;1698;10;3
249;566;1698;10;4
250;490;965;10;5
251;495;965;10;6
252;476;1025;10;7
253;476;1025;10;8
254;488;1019;10;9
255;488;1019;10;10
256;490;975;10;11
257;490;975;10;12
258;454;2088;10;13
259;454;2088;10;14
260;476;2088;10;15
261;476;2088;10;16
262;500;1717;10;17
263;500;1717;10;18
264;1508;888;10;19
265;430;505;10;20
266;560;430;10;21
267;560;430;10;22
268;560;430;10;23
269;450;620;10;24
270;490;620;10;25
271;569;680;11;1
272;1006;400;11;2
273;928;337;11;3
274;878;357;11;4
275;469;1065;11;5
276;476;1095;11;6
277;490;1120;11;7
278;476;1180;11;8
279;476;1180;11;9
280;590;2043;11;10
281;475;1050;11;11
282;476;1095;11;12
283;476;1100;11;13
284;476;1100;11;14
285;490;1090;11;15
286;490;1090;11;16
287;390;1963;11;17
288;469;1065;11;18
289;471;1090;11;19
290;471;1090;11;20
291;471;1090;11;21
292;471;1090;11;22
293;471;1095;11;23
294;471;1095;11;24
295;475;1080;11;25
