ITEM_ID;LENGTH_ITEM;WIDTH_ITEM;STACK;SEQUENCE
0;650;990;0;1
1;440;590;0;2
2;474;1268;0;3
3;474;1268;0;4
4;474;1015;0;5
5;474;1015;0;6
6;574;1743;0;7
7;574;1743;0;8
8;574;1743;0;9
9;574;1743;0;10
10;574;1743;0;11
11;574;1743;0;12
12;389;1675;0;13
13;389;1675;0;14
14;396;1675;0;15
15;396;1675;0;16
16;399;1153;0;17
17;399;1153;0;18
18;399;1053;0;19
19;399;1053;0;20
20;610;1230;0;21
21;577;1164;1;1
22;577;1164;1;2
23;381;2085;1;3
24;733;2085;1;4
25;482;1186;1;5
26;482;1186;1;6
27;482;1186;1;7
28;482;1186;1;8
29;482;586;1;9
30;482;586;1;10
31;482;1165;1;11
32;482;1165;1;12
33;482;1165;1;13
34;482;1165;1;14
35;482;1165;1;15
36;482;1165;1;16
37;482;1700;1;17
38;482;1700;1;18
39;482;1700;1;19
40;482;1700;1;20
41;635;1163;1;21
42;482;1700;1;22
43;600;1704;2;1
44;600;1704;2;2
45;600;1704;2;3
46;466;1850;2;4
47;466;1850;2;5
48;366;1319;2;6
49;366;1319;2;7
50;344;1299;2;8
51;344;1299;2;9
52;306;1229;2;10
53;306;1229;2;11
54;577;1181;2;12
55;577;1181;2;13
56;577;881;2;14
57;577;881;2;15
58;477;1181;2;16
59;477;1181;2;17
60;477;1181;2;18
61;477;1181;2;19
62;577;1164;2;20
63;577;1164;2;21
64;577;1164;2;22
65;577;1164;2;23
66;469;1076;3;1
67;469;1076;3;2
68;469;1605;3;3
69;469;1605;3;4
70;469;1605;3;5
71;469;1605;3;6
72;384;1826;3;7
73;384;1826;3;8
74;384;1826;3;9
75;384;1826;3;10
76;630;1220;3;11
77;369;1700;3;12
78;369;1700;3;13
79;369;1700;3;14
80;369;1700;3;15
81;636;972;3;16
82;636;972;3;17
83;610;961;3;18
84;450;961;3;19
85;450;961;3;20
86;600;1704;3;21
87;354;1325;4;1
88;354;1325;4;2
89;354;1325;4;3
90;402;1360;4;4
91;402;1360;4;5
92;679;744;4;6
93;679;744;4;7
94;699;1234;4;8
95;309;1234;4;9
96;309;1234;4;10
97;309;1234;4;11
98;309;1234;4;12
99;309;1234;4;13
100;309;1234;4;14
101;635;1835;4;15
102;420;776;4;16
103;420;776;4;17
104;469;976;4;18
105;469;976;4;19
106;469;1076;4;20
107;469;1076;4;21
108;420;776;4;22
109;469;976;4;23
110;469;976;4;24
111;469;1076;4;25
112;469;1076;4;26
113;332;384;5;1
114;332;384;5;2
115;626;1959;5;3
116;399;1043;5;4
117;399;1043;5;5
118;399;1043;5;6
119;399;1043;5;7
120;399;1043;5;8
121;399;1043;5;9
122;446;738;5;10
123;446;738;5;11
124;624;1025;5;12
125;664;880;5;13
126;564;875;5;14
127;377;1135;5;15
128;377;1135;5;16
129;352;1245;5;17
130;352;1245;5;18
131;399;1370;5;19
132;399;1370;5;20
133;354;1325;5;21
134;485;826;6;1
135;392;1621;6;2
136;392;1621;6;3
137;505;956;6;4
138;505;956;6;5
139;392;1606;6;6
140;392;1606;6;7
141;505;946;6;8
142;505;946;6;9
143;342;512;6;10
144;649;1222;6;11
145;649;1222;6;12
146;648;1222;6;13
147;648;1222;6;14
148;650;1700;6;15
149;650;1700;6;16
150;650;1700;6;17
151;650;1700;6;18
152;580;627;6;19
153;1689;618;6;20
154;1689;618;6;21
155;580;627;6;22
156;1689;618;6;23
157;1689;618;6;24
158;382;824;7;1
159;382;824;7;2
160;443;1518;7;3
161;443;1519;7;4
162;382;419;7;5
163;543;1519;7;6
164;543;1519;7;7
165;543;1519;7;8
166;543;1519;7;9
167;546;1129;7;10
168;546;1129;7;11
169;506;552;7;12
170;506;552;7;13
171;500;1935;7;14
172;500;1935;7;15
173;820;971;7;16
174;820;971;7;17
175;820;971;7;18
176;522;1171;7;19
177;522;1171;7;20
178;635;1261;7;21
179;451;782;8;1
180;445;532;8;2
181;445;532;8;3
182;445;532;8;4
183;445;532;8;5
184;814;1243;8;6
185;814;1243;8;7
186;489;623;8;8
187;489;623;8;9
188;614;1243;8;10
189;614;1243;8;11
190;614;1243;8;12
191;614;1243;8;13
192;474;1203;8;14
193;474;1203;8;15
194;474;1203;8;16
195;474;1203;8;17
196;474;1203;8;18
197;474;1203;8;19
198;624;769;8;20
199;576;1924;8;21
200;510;850;9;1
201;520;850;9;2
202;699;800;9;3
203;727;769;9;4
204;718;829;9;5
205;719;785;9;6
206;527;979;9;7
207;537;979;9;8
208;842;1009;9;9
209;757;1686;9;10
210;759;1766;9;11
211;882;1487;9;12
212;593;1706;9;13
213;593;1706;9;14
214;1077;460;9;15
215;1077;827;9;16
216;1077;460;9;17
217;1077;827;9;18
218;451;415;9;19
219;451;782;9;20
220;451;415;9;21
221;450;961;10;1
222;476;772;10;2
223;476;772;10;3
224;393;1175;10;4
225;393;1175;10;5
226;393;1175;10;6
227;393;1175;10;7
228;393;1175;10;8
229;393;1175;10;9
230;393;1175;10;10
231;393;1175;10;11
232;678;1992;10;12
233;494;1992;10;13
234;494;1992;10;14
235;494;2002;10;15
236;494;2002;10;16
237;494;2004;10;17
238;494;2004;10;18
239;494;2014;10;19
240;494;2014;10;20
241;510;850;10;21
242;426;1110;11;1
243;228;564;11;2
244;630;963;11;3
245;469;1159;11;4
246;469;1159;11;5
247;469;1690;11;6
248;469;1690;11;7
249;469;1702;11;8
250;469;1702;11;9
251;610;961;11;10
252;450;961;11;11
