ITEM_ID;LENGTH_ITEM;WIDTH_ITEM;STACK;SEQUENCE
0;564;584;0;1
1;564;584;0;2
2;564;584;0;3
3;564;584;0;4
4;564;584;0;5
5;564;584;0;6
6;564;584;0;7
7;564;584;0;8
8;564;584;0;9
9;564;584;0;10
10;564;584;0;11
11;564;584;0;12
12;564;584;0;13
13;564;584;0;14
14;564;584;0;15
15;564;584;0;16
16;564;584;0;17
17;564;584;0;18
18;564;584;0;19
19;564;584;0;20
20;564;584;0;21
21;564;584;0;22
22;564;584;1;1
23;564;584;1;2
24;564;584;1;3
25;564;584;1;4
26;564;584;1;5
27;564;584;1;6
28;564;584;1;7
29;564;584;1;8
30;564;584;1;9
31;564;584;1;10
32;564;584;1;11
33;564;584;1;12
34;564;584;1;13
35;564;584;1;14
36;564;584;1;15
37;564;584;1;16
38;564;584;1;17
39;564;584;1;18
40;564;1672;1;19
41;564;1672;1;20
42;564;1672;1;21
43;564;1672;1;22
44;496;1150;2;1
45;496;1150;2;2
46;496;1150;2;3
47;605;1855;2;4
48;564;1672;2;5
49;564;1672;2;6
50;564;1672;2;7
51;564;1672;2;8
52;564;1672;2;9
53;564;1672;2;10
54;564;1672;2;11
55;564;1672;2;12
56;564;1672;2;13
57;564;1672;2;14
58;564;1672;2;15
59;564;1672;2;16
60;564;1672;2;17
61;564;1672;2;18
62;564;1672;2;19
63;564;1672;2;20
64;564;1672;2;21
65;564;1672;2;22
66;564;1672;3;1
67;564;1672;3;2
68;564;1672;3;3
69;564;1672;3;4
70;564;1672;3;5
71;564;1672;3;6
72;564;1672;3;7
73;564;1672;3;8
74;564;1672;3;9
75;564;1672;3;10
76;564;1672;3;11
77;564;1672;3;12
78;564;1672;3;13
79;564;1672;3;14
80;564;1672;3;15
81;564;1672;3;16
82;564;1672;3;17
83;564;1672;3;18
84;564;1672;3;19
85;564;1672;3;20
86;564;1672;3;21
87;496;1150;3;22
88;515;997;4;1
89;564;584;4;2
90;564;584;4;3
91;564;584;4;4
92;564;584;4;5
93;564;584;4;6
94;564;584;4;7
95;564;584;4;8
96;564;584;4;9
97;564;584;4;10
98;564;584;4;11
99;564;584;4;12
100;564;584;4;13
101;564;584;4;14
102;564;584;4;15
103;564;584;4;16
104;564;584;4;17
105;564;584;4;18
106;564;584;4;19
107;564;584;4;20
108;564;584;4;21
109;564;1672;4;22
110;515;2135;5;1
111;515;2135;5;2
112;601;2165;5;3
113;601;2165;5;4
114;835;2276;5;5
115;564;1672;5;6
116;564;1672;5;7
117;564;1672;5;8
118;564;1672;5;9
119;564;1672;5;10
120;564;1672;5;11
121;564;1672;5;12
122;564;1672;5;13
123;564;1672;5;14
124;564;1672;5;15
125;564;1672;5;16
126;564;1672;5;17
127;564;1672;5;18
128;564;1672;5;19
129;564;1672;5;20
130;564;1672;5;21
131;515;997;5;22
132;772;1543;6;1
133;682;853;6;2
134;745;1886;6;3
135;594;2126;6;4
136;594;2126;6;5
137;594;2126;6;6
138;594;2126;6;7
139;594;2126;6;8
140;594;2126;6;9
141;872;2048;6;10
142;322;553;6;11
143;425;1433;6;12
144;425;1433;6;13
145;640;1418;6;14
146;640;1418;6;15
147;832;1566;6;16
148;723;1481;6;17
149;628;1940;6;18
150;722;2011;6;19
151;722;2011;6;20
152;515;2135;6;21
153;515;2135;6;22
154;611;2095;7;1
155;510;1720;7;2
156;510;1720;7;3
157;408;1491;7;4
158;408;1491;7;5
159;578;1371;7;6
160;758;1211;7;7
161;838;1429;7;8
162;532;668;7;9
163;532;668;7;10
164;532;668;7;11
165;535;1900;7;12
166;535;1900;7;13
167;535;1900;7;14
168;535;1900;7;15
169;481;1686;7;16
170;481;1686;7;17
171;712;1093;7;18
172;722;1153;7;19
173;720;953;7;20
174;720;953;7;21
175;1322;953;7;22
176;889;562;8;1
177;889;562;8;2
178;889;562;8;3
179;592;1752;8;4
180;871;1974;8;5
181;1093;272;8;6
182;1093;272;8;7
183;780;838;9;1
184;551;1684;9;2
185;551;1684;9;3
186;366;1690;9;4
187;366;1690;9;5
188;791;1976;9;6
189;553;1756;9;7
190;500;540;9;8
191;601;398;9;9
192;645;872;9;10
193;539;872;9;11
194;625;872;9;12
195;735;872;9;13
196;545;872;9;14
197;572;872;9;15
198;617;872;9;16
199;645;926;9;17
200;633;872;9;18
201;645;872;9;19
202;645;872;9;20
203;645;872;9;21
204;711;881;9;22
205;406;629;10;1
206;363;789;10;2
207;363;789;10;3
208;499;1100;10;4
209;499;1100;10;5
210;499;1100;10;6
211;499;1100;10;7
212;499;1100;10;8
213;499;1100;10;9
214;500;1218;10;10
215;500;1218;10;11
216;500;1218;10;12
217;500;1218;10;13
218;500;1218;10;14
219;500;1218;10;15
220;400;1218;10;16
221;400;1218;10;17
222;400;1218;10;18
223;400;1218;10;19
224;634;1299;10;20
225;634;1299;10;21
226;634;1299;10;22
227;451;1631;11;1
228;363;789;11;2
229;363;789;11;3
230;363;789;11;4
231;363;789;11;5
232;363;789;11;6
233;363;789;11;7
234;443;627;11;8
235;443;627;11;9
236;402;627;11;10
237;402;629;11;11
238;402;629;11;12
239;402;627;11;13
240;402;629;11;14
241;402;629;11;15
242;402;627;11;16
243;402;629;11;17
244;402;629;11;18
245;402;627;11;19
246;402;629;11;20
247;402;629;11;21
248;406;629;11;22
249;594;758;12;1
250;480;794;12;2
251;680;796;12;3
252;693;803;12;4
253;778;858;12;5
254;778;858;12;6
255;778;858;12;7
256;594;858;12;8
257;594;858;12;9
258;395;858;12;10
259;395;858;12;11
260;778;1018;12;12
261;778;1018;12;13
262;778;1018;12;14
263;567;1930;12;15
264;567;1930;12;16
265;778;1968;12;17
266;451;1297;12;18
267;451;1297;12;19
268;451;1611;12;20
269;451;1611;12;21
270;451;1631;12;22
271;500;618;13;1
272;502;618;13;2
273;502;618;13;3
274;502;618;13;4
275;502;816;13;5
276;502;816;13;6
277;499;918;13;7
278;499;918;13;8
279;499;918;13;9
280;499;918;13;10
281;499;918;13;11
282;499;918;13;12
283;499;918;13;13
284;499;918;13;14
285;400;1118;13;15
286;400;1118;13;16
287;400;1118;13;17
288;400;1118;13;18
289;499;904;13;19
290;499;904;13;20
291;499;904;13;21
292;594;758;13;22
293;557;1732;14;1
294;557;1732;14;2
295;460;1732;14;3
296;460;1732;14;4
297;501;1085;14;5
298;501;1085;14;6
299;501;1085;14;7
300;501;1085;14;8
301;306;596;14;9
302;356;601;14;10
303;346;606;14;11
304;1466;1056;14;12
305;865;865;14;13
306;486;1933;14;14
307;486;1933;14;15
308;486;1933;14;16
309;486;1933;14;17
310;471;2069;14;18
311;471;2069;14;19
312;471;2069;14;20
313;471;2069;14;21
314;926;221;14;22
315;441;522;15;1
316;493;588;15;2
317;601;603;15;3
318;601;603;15;4
319;516;660;15;5
320;516;660;15;6
321;561;863;15;7
322;561;863;15;8
323;388;937;15;9
324;388;937;15;10
325;373;1067;15;11
326;373;1067;15;12
327;751;946;15;13
328;347;705;15;14
329;347;705;15;15
330;597;932;15;16
331;462;2069;15;17
332;462;2069;15;18
333;462;2069;15;19
334;462;2069;15;20
335;487;1148;15;21
336;487;1148;15;22
337;500;1300;16;1
338;500;1300;16;2
339;468;1582;16;3
340;468;1582;16;4
341;417;1602;16;5
342;417;1602;16;6
343;417;1602;16;7
344;417;1602;16;8
345;422;1642;16;9
346;422;1642;16;10
347;516;1668;16;11
348;516;1668;16;12
349;752;1678;16;13
350;822;1232;16;14
351;545;1678;16;15
352;545;1678;16;16
353;545;1678;16;17
354;448;1762;16;18
355;448;1762;16;19
356;448;1762;16;20
357;448;1762;16;21
358;441;522;16;22
359;302;468;17;1
360;575;552;17;2
361;363;789;17;3
362;363;789;17;4
363;500;900;17;5
364;500;900;17;6
365;299;1000;17;7
366;299;1000;17;8
367;458;1184;17;9
368;458;1184;17;10
369;500;1300;17;11
370;500;1300;17;12
