DEFECT_ID;PLATE_ID;X;Y;WIDTH;HEIGHT
0;1;462.0;1029.0;1.0;1.0
1;1;3472.0;2187.0;1.0;1.0
2;1;163.0;222.0;1.0;1.0
3;1;5760.0;1208.0;1.0;1.0
4;1;1091.0;1139.0;1.0;1.0
5;1;1132.0;759.0;13.0;7.0
6;2;5823.0;538.0;1.0;1.0
7;2;3022.0;130.0;1.0;1.0
8;2;43.0;105.0;1.0;1.0
9;2;3501.0;2131.0;1.0;1.0
10;2;5044.0;2603.0;2.0;3.0
11;2;5664.0;511.0;2.0;2.0
12;4;3603.0;987.0;1.0;1.0
13;4;5929.0;2104.0;1.0;1.0
14;4;4772.0;2839.0;3.0;3.0
15;4;4771.0;2840.0;3.0;3.0
16;5;144.0;1575.0;1.0;1.0
17;5;4580.0;258.0;2.0;2.0
18;5;4578.0;255.0;1.0;1.0
19;5;5873.0;1285.0;1.0;1.0
20;5;1307.0;41.0;5.0;6.0
21;5;2515.0;203.0;1.0;2.0
22;7;121.0;520.0;1.0;1.0
23;7;3362.0;2519.0;1.0;1.0
24;8;4086.0;58.0;1.0;1.0
25;8;5856.0;2446.0;1.0;1.0
26;8;90.0;657.0;1.0;1.0
27;8;1263.0;1200.0;1.0;1.0
28;8;5933.0;373.0;1.0;1.0
29;8;1153.0;1706.0;1.0;1.0
30;8;2128.0;2608.0;3.0;3.0
31;9;1440.0;800.0;2.0;3.0
32;9;3217.0;3181.0;9.0;4.0
33;9;5799.0;2601.0;3.0;4.0
34;11;2321.0;1067.0;1.0;1.0
35;11;52.0;2004.0;1.0;1.0
36;11;707.0;1580.0;2.0;1.0
37;11;1737.0;48.0;1.0;1.0
38;11;3148.0;2138.0;3.0;5.0
39;12;5005.0;1113.0;1.0;1.0
40;12;1910.0;1302.0;1.0;1.0
41;12;5168.0;931.0;1.0;1.0
42;12;146.0;2159.0;1.0;1.0
43;12;2916.0;683.0;5.0;3.0
44;12;145.0;577.0;2.0;1.0
45;12;369.0;2406.0;1.0;1.0
46;14;2000.0;625.0;1.0;1.0
47;14;3265.0;1903.0;1.0;1.0
48;14;3526.0;326.0;2.0;1.0
49;14;2449.0;1924.0;1.0;1.0
50;14;1070.0;115.0;2.0;3.0
51;15;1054.0;126.0;1.0;1.0
52;15;5823.0;771.0;1.0;1.0
53;15;5380.0;442.0;1.0;1.0
54;15;5948.0;2105.0;1.0;1.0
55;15;4606.0;2117.0;1.0;1.0
56;15;3658.0;2200.0;2.0;3.0
57;15;5922.0;2279.0;1.0;1.0
58;15;4373.0;1480.0;1.0;1.0
59;16;3028.0;2928.0;1.0;1.0
60;16;3730.0;1528.0;1.0;1.0
61;16;5756.0;2643.0;2.0;1.0
62;16;3379.0;2228.0;1.0;1.0
63;16;96.0;944.0;1.0;2.0
64;17;3430.0;3012.0;1.0;1.0
65;17;705.0;808.0;1.0;1.0
66;17;1714.0;2306.0;1.0;1.0
67;17;5875.0;3059.0;1.0;2.0
68;18;1843.0;2221.0;1.0;1.0
69;18;5875.0;2946.0;1.0;1.0
70;18;5914.0;2347.0;1.0;1.0
71;18;3231.0;2151.0;1.0;1.0
72;18;4490.0;2907.0;1.0;1.0
73;20;5917.0;1709.0;1.0;1.0
74;20;3203.0;2748.0;1.0;1.0
75;20;4643.0;1378.0;1.0;1.0
76;21;5776.0;2752.0;1.0;1.0
77;21;203.0;2598.0;1.0;1.0
78;21;136.0;1034.0;1.0;1.0
79;21;4527.0;2781.0;1.0;1.0
80;21;164.0;155.0;1.0;2.0
81;22;3106.0;2627.0;1.0;1.0
82;22;1830.0;3132.0;1.0;1.0
83;22;2632.0;844.0;1.0;1.0
84;22;46.0;1131.0;1.0;1.0
85;22;2967.0;2334.0;1.0;1.0
86;22;4743.0;3071.0;1.0;1.0
87;22;5621.0;1675.0;1.0;1.0
88;23;89.0;1819.0;1.0;1.0
89;23;72.0;3155.0;2.0;1.0
90;23;1249.0;1111.0;2.0;3.0
91;23;1285.0;267.0;3.0;2.0
92;23;2480.0;2947.0;3.0;2.0
93;23;3429.0;3151.0;1.0;2.0
94;24;3175.0;2489.0;1.0;1.0
95;24;4854.0;2253.0;1.0;1.0
96;24;5334.0;1298.0;1.0;1.0
97;24;1288.0;2666.0;1.0;1.0
98;24;2811.0;2756.0;2.0;2.0
99;24;4860.0;2247.0;5.0;5.0
100;25;1948.0;2059.0;1.0;1.0
101;25;2005.0;2086.0;2.0;1.0
102;25;2014.0;2092.0;1.0;2.0
103;25;1296.0;3086.0;1.0;1.0
104;25;5056.0;866.0;1.0;1.0
105;25;1690.0;2103.0;1.0;1.0
106;25;1852.0;2081.0;5.0;3.0
107;26;561.0;3011.0;1.0;1.0
108;26;4187.0;946.0;1.0;1.0
109;26;1166.0;3105.0;1.0;1.0
110;26;5580.0;2840.0;1.0;1.0
111;26;4396.0;599.0;2.0;3.0
112;27;2741.0;3037.0;1.0;1.0
113;27;57.0;1626.0;1.0;1.0
114;27;5504.0;31.0;3.0;4.0
115;28;192.0;2152.0;2.0;1.0
116;28;664.0;2232.0;1.0;1.0
117;28;2907.0;1401.0;1.0;1.0
118;28;1535.0;3037.0;1.0;1.0
119;28;344.0;2744.0;1.0;1.0
120;30;1147.0;2957.0;1.0;1.0
121;30;5861.0;2785.0;1.0;1.0
122;30;4156.0;2795.0;1.0;1.0
123;30;610.0;2882.0;1.0;1.0
124;31;3741.0;1733.0;1.0;1.0
125;31;1464.0;709.0;2.0;2.0
126;31;2731.0;1749.0;1.0;1.0
127;31;1630.0;704.0;1.0;1.0
128;31;369.0;419.0;3.0;4.0
129;32;2475.0;2646.0;1.0;1.0
130;32;291.0;2856.0;1.0;1.0
131;32;3569.0;802.0;1.0;1.0
132;33;172.0;3135.0;1.0;1.0
133;33;3417.0;717.0;1.0;1.0
134;33;45.0;727.0;1.0;1.0
135;33;4274.0;3122.0;1.0;3.0
136;34;5888.0;1976.0;1.0;1.0
137;34;3533.0;776.0;1.0;1.0
138;34;1863.0;521.0;3.0;3.0
139;34;4377.0;414.0;3.0;2.0
140;35;4091.0;2567.0;1.0;1.0
141;35;5075.0;2021.0;12.0;7.0
142;36;5477.0;2384.0;1.0;1.0
143;36;196.0;1936.0;1.0;1.0
144;36;646.0;685.0;1.0;1.0
145;36;5883.0;823.0;1.0;1.0
146;36;208.0;852.0;6.0;5.0
147;36;1512.0;1773.0;2.0;3.0
148;36;3402.0;471.0;2.0;3.0
149;36;5805.0;1090.0;1.0;3.0
150;37;3493.0;188.0;3.0;4.0
151;38;4569.0;1805.0;1.0;1.0
152;38;239.0;2452.0;1.0;1.0
153;38;330.0;866.0;1.0;1.0
154;38;231.0;2255.0;1.0;1.0
155;38;3962.0;2855.0;15.0;6.0
156;39;5921.0;682.0;1.0;1.0
157;39;2821.0;224.0;2.0;4.0
158;39;3120.0;3103.0;2.0;3.0
159;39;5137.0;2032.0;3.0;2.0
160;40;206.0;1683.0;1.0;1.0
161;40;1974.0;1255.0;1.0;1.0
162;40;2480.0;3116.0;3.0;3.0
163;40;3811.0;3079.0;4.0;4.0
164;40;5837.0;1785.0;2.0;3.0
165;41;4157.0;816.0;1.0;1.0
166;41;230.0;2239.0;1.0;1.0
167;41;69.0;1354.0;1.0;1.0
168;41;3913.0;1423.0;1.0;1.0
169;41;3989.0;881.0;1.0;1.0
170;41;135.0;2045.0;1.0;1.0
171;41;882.0;771.0;5.0;4.0
172;43;281.0;535.0;1.0;1.0
173;43;3578.0;2044.0;2.0;1.0
174;43;3615.0;1814.0;1.0;1.0
175;43;220.0;750.0;1.0;1.0
176;43;5939.0;685.0;1.0;1.0
177;43;3484.0;2065.0;1.0;1.0
178;43;273.0;998.0;1.0;1.0
179;43;4688.0;3125.0;4.0;4.0
180;44;3666.0;2507.0;1.0;1.0
181;44;3349.0;3164.0;4.0;4.0
182;44;5757.0;1516.0;1.0;2.0
183;45;2270.0;1543.0;1.0;1.0
184;45;5569.0;863.0;1.0;1.0
185;45;551.0;527.0;1.0;1.0
186;45;299.0;950.0;2.0;2.0
187;45;1027.0;2699.0;1.0;3.0
188;45;1769.0;3071.0;1.0;2.0
189;45;5578.0;853.0;15.0;7.0
190;46;304.0;1209.0;1.0;1.0
191;46;1739.0;1671.0;1.0;1.0
192;46;3660.0;523.0;1.0;1.0
193;46;1845.0;2767.0;3.0;3.0
194;46;3756.0;45.0;11.0;7.0
195;46;5714.0;462.0;4.0;4.0
196;47;3859.0;462.0;1.0;1.0
197;47;1970.0;200.0;1.0;1.0
198;47;225.0;3135.0;3.0;3.0
199;47;847.0;1864.0;3.0;5.0
200;47;1621.0;2925.0;1.0;2.0
201;47;1840.0;1972.0;2.0;3.0
202;47;5611.0;2369.0;2.0;2.0
203;49;671.0;816.0;3.0;4.0
204;49;3457.0;2816.0;2.0;3.0
205;49;5258.0;1619.0;6.0;4.0
206;50;2061.0;953.0;2.0;2.0
207;52;5632.0;2498.0;2.0;2.0
208;53;3152.0;1753.0;2.0;4.0
209;53;4714.0;519.0;4.0;3.0
210;53;4942.0;540.0;2.0;2.0
211;53;5715.0;1654.0;9.0;6.0
212;54;189.0;2724.0;1.0;3.0
213;55;2463.0;2606.0;2.0;4.0
214;55;5049.0;94.0;2.0;2.0
215;56;1821.0;2874.0;2.0;1.0
216;57;148.0;2797.0;2.0;3.0
217;57;4273.0;578.0;4.0;3.0
218;58;1783.0;70.0;2.0;2.0
219;59;2204.0;1417.0;3.0;4.0
220;59;4620.0;2369.0;8.0;4.0
221;60;1233.0;3125.0;6.0;4.0
222;61;5968.0;3151.0;2.0;3.0
223;62;3034.0;309.0;3.0;4.0
224;62;5190.0;3036.0;2.0;3.0
225;62;5939.0;503.0;5.0;3.0
226;63;5918.0;2837.0;1.0;2.0
227;63;5917.0;2839.0;1.0;2.0
228;65;2566.0;25.0;2.0;3.0
229;65;3036.0;3015.0;7.0;5.0
230;65;5975.0;835.0;7.0;4.0
231;66;5232.0;2189.0;1.0;1.0
232;66;1834.0;729.0;1.0;1.0
233;66;3092.0;1466.0;1.0;1.0
234;67;320.0;2472.0;1.0;1.0
235;67;4513.0;2002.0;1.0;1.0
236;67;4330.0;353.0;1.0;1.0
237;67;4465.0;1944.0;1.0;1.0
238;67;397.0;1424.0;1.0;1.0
239;67;1635.0;37.0;1.0;2.0
240;67;4339.0;2936.0;6.0;6.0
241;68;2919.0;25.0;13.0;2.0
242;68;4601.0;2304.0;1.0;1.0
243;68;2768.0;1943.0;1.0;1.0
244;68;419.0;2127.0;1.0;1.0
245;68;1857.0;40.0;1.0;1.0
246;68;357.0;1232.0;1.0;1.0
247;68;2922.0;25.0;1.0;1.0
248;69;264.0;828.0;1.0;1.0
249;69;289.0;543.0;1.0;1.0
250;69;5548.0;2825.0;2.0;3.0
251;70;550.0;770.0;1.0;1.0
252;71;3995.0;641.0;1.0;1.0
253;71;178.0;2163.0;1.0;1.0
254;71;199.0;592.0;1.0;1.0
255;71;220.0;1377.0;5.0;3.0
256;71;125.0;622.0;1.0;1.0
257;71;315.0;720.0;1.0;1.0
258;71;3996.0;651.0;1.0;1.0
259;72;3990.0;273.0;1.0;1.0
260;72;807.0;1539.0;1.0;1.0
261;72;2443.0;1412.0;1.0;1.0
262;72;838.0;1458.0;1.0;1.0
263;72;472.0;1544.0;1.0;1.0
264;72;1320.0;37.0;2.0;1.0
265;72;4125.0;33.0;2.0;2.0
266;73;5293.0;1424.0;1.0;1.0
267;73;3655.0;2188.0;1.0;1.0
268;73;3640.0;2188.0;4.0;3.0
269;73;980.0;1299.0;1.0;1.0
270;73;263.0;1442.0;1.0;1.0
271;73;829.0;2719.0;2.0;3.0
272;74;3861.0;618.0;1.0;1.0
273;74;56.0;2329.0;2.0;1.0
274;74;4294.0;26.0;1.0;1.0
275;74;5656.0;165.0;1.0;1.0
276;74;785.0;680.0;1.0;1.0
277;74;4969.0;374.0;1.0;1.0
278;75;5781.0;1378.0;1.0;1.0
279;75;5034.0;396.0;1.0;1.0
280;75;2937.0;2589.0;1.0;3.0
281;76;355.0;575.0;2.0;2.0
282;76;375.0;971.0;1.0;1.0
283;76;5157.0;2530.0;11.0;5.0
284;76;5810.0;1421.0;4.0;3.0
285;78;4583.0;496.0;2.0;1.0
286;78;4511.0;847.0;2.0;2.0
287;78;3627.0;1350.0;1.0;1.0
288;78;4282.0;1340.0;1.0;1.0
289;78;2866.0;2420.0;2.0;1.0
290;78;1558.0;505.0;2.0;1.0
291;78;1453.0;2976.0;14.0;7.0
292;79;218.0;2449.0;1.0;1.0
293;79;2305.0;937.0;1.0;1.0
294;79;5661.0;47.0;11.0;5.0
295;80;3611.0;1061.0;1.0;1.0
296;80;3996.0;1061.0;1.0;1.0
297;80;103.0;1777.0;1.0;1.0
298;81;290.0;2461.0;1.0;1.0
299;81;677.0;478.0;1.0;1.0
300;82;1859.0;1631.0;1.0;1.0
301;82;2935.0;593.0;1.0;1.0
302;82;1661.0;948.0;1.0;1.0
303;83;1668.0;2557.0;6.0;4.0
304;83;2383.0;885.0;2.0;4.0
305;83;3851.0;788.0;2.0;2.0
306;83;4035.0;2363.0;1.0;2.0
307;84;2444.0;2680.0;1.0;1.0
308;84;3079.0;1073.0;1.0;1.0
309;84;2833.0;1266.0;1.0;1.0
310;84;3533.0;2695.0;1.0;1.0
311;84;2507.0;2109.0;1.0;1.0
312;84;3137.0;3173.0;4.0;5.0
313;85;2473.0;790.0;1.0;1.0
314;85;5852.0;1204.0;1.0;1.0
315;85;3869.0;2628.0;1.0;1.0
316;85;638.0;452.0;1.0;2.0
317;85;2404.0;1411.0;3.0;4.0
318;86;3421.0;2023.0;1.0;1.0
319;86;944.0;784.0;1.0;1.0
320;86;1176.0;810.0;1.0;1.0
321;86;2785.0;1454.0;1.0;1.0
322;88;51.0;1240.0;1.0;1.0
323;88;5258.0;3178.0;1.0;1.0
324;88;4839.0;1822.0;1.0;1.0
325;88;2180.0;2329.0;3.0;2.0
326;89;3070.0;3066.0;1.0;1.0
327;89;3816.0;1693.0;1.0;1.0
328;89;5690.0;1750.0;1.0;1.0
329;89;4320.0;1639.0;1.0;1.0
330;89;5722.0;257.0;2.0;3.0
331;89;5723.0;258.0;2.0;3.0
332;90;5816.0;676.0;1.0;1.0
333;90;4749.0;2971.0;1.0;1.0
334;90;4195.0;2108.0;1.0;1.0
335;90;5744.0;2862.0;1.0;1.0
336;90;4468.0;2275.0;5.0;3.0
337;90;4577.0;1580.0;1.0;1.0
338;90;4186.0;2092.0;1.0;1.0
339;91;4709.0;1996.0;1.0;1.0
340;91;5957.0;2977.0;1.0;1.0
341;92;5745.0;2099.0;1.0;1.0
342;92;2863.0;1383.0;1.0;1.0
343;92;1080.0;1689.0;1.0;1.0
344;92;5126.0;1465.0;1.0;1.0
345;93;4557.0;3067.0;1.0;1.0
346;93;197.0;2982.0;2.0;1.0
347;93;1105.0;2892.0;1.0;1.0
348;93;77.0;3141.0;1.0;1.0
349;93;2959.0;2453.0;2.0;2.0
350;93;5119.0;677.0;2.0;3.0
351;93;5901.0;2598.0;1.0;3.0
352;94;3892.0;3171.0;1.0;1.0
353;94;4576.0;1496.0;1.0;1.0
354;94;5580.0;2480.0;1.0;1.0
355;94;3089.0;2123.0;2.0;2.0
356;95;4598.0;2331.0;1.0;1.0
357;95;1315.0;3130.0;1.0;1.0
358;95;5986.0;330.0;1.0;3.0
359;96;4065.0;2919.0;1.0;1.0
360;96;1494.0;3030.0;1.0;1.0
361;96;5660.0;2084.0;1.0;1.0
362;96;1672.0;2996.0;3.0;3.0
363;96;3382.0;3164.0;4.0;5.0
364;98;5767.0;2815.0;1.0;1.0
365;98;3359.0;2986.0;3.0;4.0
366;98;3928.0;303.0;2.0;3.0
367;98;5665.0;206.0;2.0;3.0
368;99;5627.0;1451.0;1.0;1.0
369;99;4649.0;993.0;2.0;1.0
370;99;1006.0;3048.0;1.0;1.0
371;99;1093.0;2657.0;1.0;1.0
372;99;1189.0;913.0;1.0;1.0
