DEFECT_ID;PLATE_ID;X;Y;WIDTH;HEIGHT
0;0;5784.0;131.0;3.0;1.0
1;0;2894.0;1306.0;1.0;1.0
2;0;5636.0;1545.0;6.0;1.0
3;0;5734.0;1545.0;3.0;1.0
4;0;3248.0;2967.0;3.0;4.0
5;0;3946.0;638.0;4.0;4.0
6;0;4865.0;1551.0;2.0;2.0
7;1;3691.0;3170.0;1.0;1.0
8;1;5363.0;1771.0;1.0;1.0
9;1;2329.0;1025.0;5.0;4.0
10;1;5676.0;791.0;6.0;4.0
11;2;1773.0;1120.0;1.0;1.0
12;2;4492.0;2637.0;4.0;1.0
13;2;2071.0;1672.0;1.0;1.0
14;2;3811.0;3147.0;1.0;1.0
15;2;4229.0;2985.0;1.0;1.0
16;2;5076.0;2878.0;3.0;4.0
17;2;5992.0;752.0;5.0;5.0
18;3;334.0;3158.0;1.0;1.0
19;3;2460.0;650.0;1.0;1.0
20;3;3729.0;3097.0;1.0;1.0
21;3;455.0;848.0;1.0;1.0
22;3;1073.0;3061.0;1.0;1.0
23;4;1325.0;1481.0;1.0;1.0
24;4;2885.0;2870.0;1.0;1.0
25;4;4842.0;185.0;1.0;1.0
26;4;4720.0;2925.0;4.0;44.0
27;4;2881.0;2855.0;1.0;3.0
28;4;4463.0;1220.0;1.0;2.0
29;4;5287.0;1766.0;7.0;4.0
30;5;5929.0;2723.0;1.0;1.0
31;5;4663.0;59.0;1.0;1.0
32;5;759.0;1880.0;2.0;3.0
33;5;2223.0;354.0;2.0;3.0
34;5;4219.0;469.0;1.0;1.0
35;6;3490.0;126.0;2.0;1.0
36;6;3541.0;2632.0;3.0;1.0
37;6;3460.0;2610.0;1.0;1.0
38;6;3932.0;2147.0;1.0;1.0
39;6;3828.0;2642.0;2.0;1.0
40;6;1012.0;738.0;3.0;4.0
41;6;2614.0;729.0;2.0;3.0
42;6;5095.0;271.0;4.0;4.0
43;7;5034.0;630.0;2.0;3.0
44;7;2416.0;1153.0;5.0;5.0
45;7;4999.0;229.0;1.0;2.0
46;7;5044.0;628.0;1.0;3.0
47;8;5431.0;3016.0;1.0;1.0
48;8;5611.0;3187.0;1.0;1.0
49;8;4400.0;1348.0;1.0;1.0
50;8;863.0;1379.0;1.0;1.0
51;8;2722.0;1855.0;1.0;1.0
52;8;3602.0;3041.0;3.0;5.0
53;8;5840.0;3143.0;2.0;2.0
54;9;4030.0;1545.0;14.0;1.0
55;9;4796.0;2432.0;1.0;1.0
56;9;3534.0;2764.0;1.0;1.0
57;9;3688.0;1423.0;1.0;1.0
58;9;4055.0;1545.0;2.0;1.0
59;9;1733.0;239.0;1.0;2.0
60;9;4781.0;2424.0;1.0;3.0
61;10;5952.0;1750.0;1.0;1.0
62;10;885.0;105.0;1.0;1.0
63;10;3521.0;660.0;3.0;1.0
64;10;2563.0;656.0;4.0;1.0
65;10;5382.0;2564.0;1.0;1.0
66;10;647.0;116.0;1.0;1.0
67;10;238.0;297.0;1.0;1.0
68;11;4643.0;221.0;1.0;1.0
69;11;3135.0;1545.0;3.0;1.0
70;11;2469.0;1045.0;1.0;1.0
71;11;5792.0;1275.0;1.0;1.0
72;11;1850.0;52.0;1.0;1.0
73;11;63.0;1265.0;1.0;2.0
74;12;269.0;1153.0;1.0;1.0
75;12;271.0;561.0;1.0;1.0
76;12;304.0;14.0;7.0;4.0
77;12;2374.0;536.0;2.0;2.0
78;12;5208.0;2374.0;2.0;5.0
79;13;4528.0;1701.0;1.0;1.0
80;13;4598.0;2956.0;3.0;3.0
81;13;4769.0;229.0;1.0;1.0
82;13;4595.0;3021.0;2.0;8.0
83;13;3124.0;2260.0;4.0;4.0
84;14;2233.0;2176.0;1.0;1.0
85;14;1737.0;3050.0;1.0;1.0
86;14;3452.0;2595.0;1.0;1.0
87;14;464.0;211.0;2.0;1.0
88;14;479.0;202.0;14.0;5.0
89;14;1107.0;2569.0;1.0;2.0
90;14;3447.0;2581.0;1.0;3.0
91;14;5267.0;908.0;4.0;3.0
92;15;5891.0;2014.0;1.0;1.0
93;15;4175.0;1912.0;1.0;1.0
94;15;1376.0;1168.0;1.0;1.0
95;15;3927.0;2069.0;1.0;1.0
96;15;4135.0;1331.0;1.0;1.0
97;15;1608.0;1147.0;1.0;1.0
98;15;908.0;945.0;8.0;7.0
99;16;1882.0;877.0;1.0;1.0
100;16;43.0;110.0;6.0;4.0
101;16;1745.0;678.0;1.0;2.0
102;16;4751.0;2015.0;1.0;2.0
103;17;2615.0;3103.0;1.0;1.0
104;17;1810.0;1011.0;5.0;5.0
105;17;2915.0;864.0;4.0;4.0
106;17;5232.0;348.0;3.0;4.0
107;18;2572.0;2049.0;1.0;1.0
108;18;3668.0;2190.0;1.0;1.0
109;18;2975.0;2149.0;1.0;1.0
110;18;1423.0;2496.0;1.0;1.0
111;18;3013.0;2315.0;3.0;3.0
112;18;4715.0;1712.0;2.0;2.0
113;18;5268.0;1260.0;2.0;4.0
114;19;2098.0;1830.0;1.0;1.0
115;19;3224.0;197.0;1.0;1.0
116;19;3239.0;190.0;1.0;2.0
117;19;4721.0;971.0;3.0;2.0
118;20;2078.0;515.0;1.0;1.0
119;20;1902.0;2004.0;3.0;3.0
120;20;1851.0;506.0;2.0;1.0
121;20;503.0;1817.0;1.0;1.0
122;20;3451.0;498.0;3.0;4.0
123;20;5835.0;1264.0;1.0;2.0
124;21;3630.0;2871.0;1.0;1.0
125;21;3169.0;2554.0;1.0;1.0
126;21;3414.0;1205.0;1.0;1.0
127;21;5265.0;375.0;1.0;1.0
128;21;253.0;1435.0;4.0;5.0
129;21;1195.0;648.0;7.0;3.0
130;21;3173.0;164.0;1.0;1.0
131;22;5258.0;2552.0;1.0;1.0
132;22;788.0;1173.0;1.0;1.0
133;22;711.0;3001.0;1.0;1.0
134;22;786.0;471.0;1.0;1.0
135;22;803.0;463.0;3.0;3.0
136;22;798.0;1156.0;2.0;3.0
137;22;2703.0;117.0;1.0;2.0
138;22;4272.0;1339.0;2.0;3.0
139;23;3735.0;275.0;1.0;1.0
140;23;1404.0;1068.0;2.0;1.0
141;23;854.0;963.0;1.0;1.0
142;23;3755.0;269.0;2.0;2.0
143;24;3224.0;1266.0;1.0;1.0
144;24;3024.0;2922.0;1.0;1.0
145;24;2021.0;1178.0;1.0;1.0
