DEFECT_ID;PLATE_ID;X;Y;WIDTH;HEIGHT
0;1;4764.0;3117.0;1.0;1.0
1;3;1497.0;2598.0;1.0;1.0
2;4;2561.0;3067.0;1.0;1.0
3;4;2754.0;2460.0;7.0;3.0
4;5;5261.0;2706.0;1.0;1.0
5;6;1862.0;2471.0;1.0;1.0
6;7;3741.0;2831.0;1.0;1.0
7;7;4314.0;1663.0;1.0;1.0
8;8;685.0;1807.0;3.0;2.0
9;8;1520.0;530.0;1.0;1.0
10;9;5282.0;2855.0;4.0;3.0
11;10;3047.0;2418.0;1.0;1.0
12;10;5599.0;1029.0;1.0;1.0
13;12;456.0;1068.0;1.0;1.0
14;14;3200.0;1053.0;1.0;3.0
15;16;2256.0;2263.0;2.0;2.0
16;16;5503.0;675.0;1.0;1.0
17;18;1193.0;684.0;1.0;1.0
18;19;1585.0;1033.0;1.0;3.0
19;21;2890.0;2822.0;4.0;3.0
20;22;4503.0;2101.0;2.0;4.0
21;24;5956.0;2887.0;2.0;4.0
22;25;2614.0;1565.0;2.0;1.0
23;25;2846.0;1310.0;3.0;2.0
24;27;200.0;2833.0;1.0;1.0
25;27;942.0;2729.0;2.0;4.0
26;27;1557.0;1702.0;7.0;4.0
27;28;3935.0;227.0;2.0;2.0
28;29;1978.0;1706.0;2.0;3.0
29;29;3146.0;3188.0;1.0;1.0
30;30;5481.0;2356.0;3.0;2.0
31;30;5506.0;2356.0;2.0;2.0
32;31;2092.0;423.0;7.0;3.0
33;32;4885.0;2353.0;1.0;1.0
34;32;5594.0;2602.0;1.0;1.0
35;33;1352.0;3193.0;1.0;1.0
36;35;114.0;2483.0;2.0;2.0
37;35;5582.0;1702.0;1.0;1.0
38;36;5818.0;1.0;1.0;2.0
39;36;5907.0;2508.0;2.0;4.0
40;37;4296.0;2769.0;1.0;1.0
41;37;5865.0;2778.0;3.0;2.0
42;38;1054.0;875.0;1.0;1.0
43;40;731.0;1150.0;2.0;2.0
44;41;1064.0;536.0;4.0;3.0
45;41;4336.0;2867.0;6.0;4.0
46;42;4764.0;728.0;7.0;4.0
47;44;1906.0;77.0;5.0;1.0
48;46;404.0;1852.0;2.0;2.0
49;47;4903.0;3130.0;3.0;4.0
50;48;4244.0;1562.0;1.0;1.0
51;48;5762.0;236.0;8.0;5.0
52;49;5250.0;1288.0;2.0;2.0
53;51;1449.0;73.0;2.0;1.0
54;51;3522.0;2943.0;3.0;3.0
55;52;996.0;1533.0;4.0;3.0
56;52;1649.0;939.0;1.0;2.0
57;52;3772.0;2526.0;1.0;2.0
58;54;5932.0;531.0;1.0;1.0
59;55;96.0;1129.0;4.0;3.0
60;57;4069.0;2473.0;4.0;2.0
61;57;5712.0;34.0;6.0;4.0
62;59;3746.0;391.0;1.0;1.0
63;59;5817.0;288.0;1.0;2.0
64;61;1675.0;1360.0;1.0;3.0
65;61;4904.0;724.0;4.0;3.0
66;63;4038.0;2841.0;1.0;1.0
67;65;2844.0;2518.0;2.0;4.0
68;66;1200.0;2252.0;1.0;1.0
69;66;3757.0;2594.0;1.0;3.0
70;68;628.0;1785.0;3.0;1.0
71;68;3879.0;216.0;1.0;1.0
72;68;2719.0;1785.0;9.0;1.0
73;68;1904.0;943.0;1.0;1.0
74;68;2266.0;2581.0;1.0;1.0
75;69;819.0;1784.0;2.0;1.0
76;69;3208.0;1784.0;7.0;1.0
77;69;5479.0;2106.0;1.0;1.0
78;70;5826.0;2154.0;1.0;1.0
79;70;1313.0;2759.0;1.0;1.0
80;70;1304.0;1766.0;1.0;1.0
81;70;4349.0;353.0;1.0;1.0
82;72;5034.0;192.0;1.0;1.0
83;73;3168.0;2502.0;1.0;1.0
84;74;1831.0;438.0;1.0;1.0
85;76;4933.0;1272.0;1.0;1.0
86;76;2100.0;109.0;1.0;1.0
87;76;5649.0;1579.0;1.0;1.0
88;77;626.0;2414.0;1.0;1.0
89;77;314.0;907.0;1.0;1.0
90;77;1490.0;1150.0;1.0;1.0
91;77;1036.0;2275.0;1.0;1.0
92;77;906.0;170.0;2.0;1.0
93;77;3016.0;350.0;1.0;1.0
94;77;639.0;2511.0;2.0;2.0
95;78;4869.0;1018.0;1.0;1.0
96;78;311.0;2213.0;1.0;1.0
97;79;615.0;565.0;2.0;1.0
98;79;4734.0;1120.0;1.0;1.0
99;79;157.0;2255.0;1.0;1.0
100;79;116.0;1846.0;1.0;1.0
101;80;437.0;108.0;2.0;1.0
