DEFECT_ID;PLATE_ID;X;Y;WIDTH;HEIGHT
0;0;1623.0;3180.0;2.0;2.0
1;1;843.0;3012.0;4.0;6.0
2;3;1917.0;2350.0;3.0;3.0
3;4;3811.0;1752.0;1.0;2.0
4;4;4535.0;1686.0;1.0;2.0
5;4;2169.0;75.0;4.0;4.0
6;4;2665.0;362.0;1.0;2.0
7;4;5067.0;1505.0;1.0;2.0
8;4;5118.0;1572.0;1.0;2.0
9;4;5691.0;3080.0;3.0;2.0
10;4;5889.0;2652.0;1.0;2.0
11;5;5792.0;1453.0;1.0;1.0
12;5;184.0;3175.0;3.0;3.0
13;7;1109.0;2378.0;3.0;3.0
14;7;2046.0;571.0;1.0;2.0
15;7;2577.0;3098.0;13.0;5.0
16;7;5172.0;3094.0;17.0;4.0
17;9;1823.0;1797.0;1.0;1.0
18;9;4147.0;3107.0;1.0;1.0
19;9;1824.0;1797.0;1.0;1.0
20;9;354.0;2502.0;1.0;2.0
21;9;3998.0;3095.0;4.0;2.0
22;9;3991.0;3095.0;3.0;1.0
23;9;4139.0;3095.0;5.0;3.0
24;11;228.0;500.0;2.0;1.0
25;11;5805.0;631.0;1.0;1.0
26;11;268.0;1068.0;1.0;1.0
27;11;1137.0;158.0;1.0;2.0
28;11;4133.0;708.0;2.0;3.0
29;12;2295.0;3158.0;1.0;1.0
30;12;360.0;2630.0;1.0;1.0
31;12;2297.0;3160.0;1.0;1.0
32;12;876.0;2994.0;1.0;1.0
33;12;372.0;2649.0;1.0;1.0
34;12;2743.0;2746.0;3.0;1.0
35;12;5542.0;110.0;1.0;2.0
36;14;2762.0;2668.0;1.0;1.0
37;14;2763.0;2671.0;1.0;1.0
38;14;1432.0;546.0;1.0;2.0
39;14;2611.0;2228.0;4.0;5.0
40;14;5832.0;2824.0;1.0;2.0
41;15;3705.0;1407.0;1.0;1.0
42;15;5732.0;267.0;1.0;1.0
43;15;18.0;1909.0;4.0;4.0
44;15;2055.0;2583.0;1.0;2.0
45;15;5616.0;1463.0;5.0;6.0
46;16;2275.0;113.0;1.0;2.0
47;16;2475.0;205.0;2.0;3.0
48;16;3889.0;1132.0;1.0;2.0
49;16;4898.0;905.0;5.0;2.0
50;17;4198.0;2045.0;1.0;1.0
51;17;1375.0;2548.0;3.0;5.0
52;17;1698.0;112.0;3.0;4.0
53;17;2045.0;2113.0;1.0;2.0
54;17;4188.0;2038.0;5.0;5.0
55;17;5142.0;3180.0;1.0;2.0
56;17;5173.0;3145.0;1.0;2.0
57;17;5554.0;2931.0;3.0;2.0
58;18;733.0;3156.0;1.0;2.0
59;18;1943.0;2388.0;5.0;6.0
60;19;1848.0;1758.0;1.0;1.0
61;19;1847.0;1760.0;3.0;4.0
62;19;789.0;3115.0;2.0;2.0
63;19;2124.0;3180.0;4.0;3.0
64;19;2538.0;2280.0;1.0;2.0
65;20;5453.0;1453.0;1.0;1.0
66;22;218.0;922.0;2.0;1.0
67;22;2459.0;2943.0;1.0;1.0
68;22;209.0;58.0;1.0;2.0
69;22;2445.0;2926.0;2.0;3.0
70;24;2254.0;283.0;1.0;1.0
71;24;2483.0;1419.0;3.0;1.0
72;24;2460.0;1419.0;7.0;1.0
73;24;94.0;2137.0;1.0;2.0
74;24;939.0;2108.0;1.0;2.0
