ITEM_ID;LENGTH_ITEM;WIDTH_ITEM;STACK;SEQUENCE
0;1299;1925;0;1
1;1299;1920;0;2
2;1299;1920;0;3
3;1299;1920;0;4
4;1299;1920;0;5
5;1299;1960;0;6
6;1299;1960;0;7
7;1299;1960;0;8
8;1299;1960;0;9
9;1299;1935;0;10
10;1299;1935;0;11
11;1299;1920;0;12
12;1299;1920;0;13
13;1299;1920;0;14
14;1299;1920;0;15
15;1299;1920;0;16
16;1299;1920;0;17
17;1299;1920;0;18
18;1299;1920;0;19
19;1299;1920;0;20
20;1299;1920;0;21
21;862;2123;1;1
22;862;2123;1;2
23;862;2123;1;3
24;862;2123;1;4
25;1074;1953;1;5
26;1074;1953;1;6
27;1105;1768;1;7
28;1105;1768;1;8
29;1200;2239;1;9
30;1200;2239;1;10
31;1320;2239;1;11
32;1320;2239;1;12
33;1299;1935;1;13
34;1299;1935;1;14
35;1299;1925;1;15
36;1299;1925;1;16
37;1299;1925;1;17
38;1299;1925;1;18
39;1299;1925;1;19
40;1299;1925;1;20
41;1299;1925;1;21
42;645;1800;2;1
43;645;1800;2;2
44;645;1800;2;3
45;645;1800;2;4
46;645;1800;2;5
47;645;1800;2;6
48;645;1800;2;7
49;645;1800;2;8
50;645;1800;2;9
51;764;2130;2;10
52;645;1800;2;11
53;645;1800;2;12
54;645;1800;2;13
55;653;1800;2;14
56;653;1800;2;15
57;653;1800;2;16
58;625;648;2;17
59;625;648;2;18
60;1080;933;2;19
61;1080;933;2;20
62;912;1948;2;21
63;559;2165;3;1
64;559;2165;3;2
65;559;2165;3;3
66;559;2165;3;4
67;747;1741;3;5
68;929;743;3;6
69;929;743;3;7
70;1061;234;3;8
71;645;1800;3;9
72;645;1800;3;10
73;645;1800;3;11
74;645;1800;3;12
75;645;1800;3;13
76;645;1800;3;14
77;645;1800;3;15
78;645;1800;3;16
79;645;1800;3;17
80;645;1800;3;18
81;764;2130;3;19
82;764;2130;3;20
83;645;1800;3;21
84;979;878;4;1
85;979;878;4;2
86;839;2071;4;3
87;839;2071;4;4
88;839;2071;4;5
89;559;2165;4;6
90;559;2165;4;7
91;559;2165;4;8
92;559;2165;4;9
93;559;2165;4;10
94;559;2165;4;11
95;559;2165;4;12
96;859;2165;4;13
97;1759;2165;4;14
98;1759;2165;4;15
99;1759;2165;4;16
100;1759;2165;4;17
101;559;2165;4;18
102;559;2165;4;19
103;859;2165;4;20
104;859;2165;4;21
105;480;929;5;1
106;419;574;5;2
107;419;574;5;3
108;1461;1324;5;4
109;194;1946;5;5
110;194;1946;5;6
111;194;1946;5;7
112;194;1946;5;8
113;194;1946;5;9
114;194;1946;5;10
115;477;1929;5;11
116;477;1929;5;12
117;477;1929;5;13
118;477;1929;5;14
119;477;1929;5;15
120;477;1929;5;16
121;979;878;5;17
122;979;878;5;18
123;979;878;5;19
124;979;878;5;20
125;979;878;5;21
126;435;765;6;1
127;435;765;6;2
128;541;2021;6;3
129;541;2021;6;4
130;560;1922;6;5
131;560;1922;6;6
132;560;1922;6;7
133;560;1922;6;8
134;1107;1992;6;9
135;1107;1992;6;10
136;1107;1992;6;11
137;1107;1992;6;12
138;811;1922;6;13
139;811;1922;6;14
140;1430;1042;6;15
141;1430;1042;6;16
142;906;1922;6;17
143;906;1922;6;18
144;378;1664;6;19
145;378;1664;6;20
146;480;929;6;21
147;439;1275;7;1
148;939;397;7;2
149;420;1089;7;3
150;420;1089;7;4
151;939;444;7;5
152;889;397;7;6
153;395;1265;7;7
154;395;1265;7;8
155;516;1641;7;9
156;551;384;7;10
157;551;530;7;11
158;641;1500;7;12
159;641;1500;7;13
160;339;1327;7;14
161;339;1327;7;15
162;547;1176;7;16
163;547;1176;7;17
164;435;1176;7;18
165;435;1176;7;19
166;547;765;7;20
167;547;765;7;21
168;596;369;8;1
169;596;369;8;2
170;596;464;8;3
171;596;464;8;4
172;596;1070;8;5
173;596;1070;8;6
174;496;369;8;7
175;496;369;8;8
176;496;464;8;9
177;496;464;8;10
178;496;1070;8;11
179;496;1070;8;12
180;556;1741;8;13
181;556;1741;8;14
182;646;906;8;15
183;646;906;8;16
184;491;1770;8;17
185;491;1770;8;18
186;439;399;8;19
187;439;399;8;20
188;439;1275;8;21
189;347;2051;9;1
190;347;2051;9;2
191;347;2051;9;3
192;549;2051;9;4
193;549;2051;9;5
194;549;2051;9;6
195;549;2051;9;7
196;528;2051;9;8
197;528;2051;9;9
198;589;1100;9;10
199;589;1100;9;11
200;484;1057;9;12
201;484;1057;9;13
202;589;504;9;14
203;589;504;9;15
204;484;459;9;16
205;484;459;9;17
206;437;459;9;18
207;437;459;9;19
208;437;1062;9;20
209;437;1062;9;21
210;674;1780;10;1
211;646;1071;10;2
212;646;1071;10;3
213;646;1071;10;4
214;646;1071;10;5
215;646;1071;10;6
216;646;1071;10;7
217;674;1153;10;8
218;674;1071;10;9
219;674;1071;10;10
220;564;1467;10;11
221;564;1467;10;12
222;386;1507;10;13
223;386;1507;10;14
224;386;1507;10;15
225;386;1507;10;16
226;386;1507;10;17
227;386;1507;10;18
228;386;1507;10;19
229;386;1507;10;20
230;347;2051;10;21
231;494;1957;11;1
232;494;1957;11;2
233;494;1957;11;3
234;494;1957;11;4
235;494;1957;11;5
236;494;1957;11;6
237;627;657;11;7
238;499;1457;11;8
239;499;1457;11;9
240;401;1226;11;10
241;401;1226;11;11
242;674;1821;11;12
243;674;1821;11;13
244;674;1780;11;14
245;674;1780;11;15
246;674;1780;11;16
