ITEM_ID;LENGTH_ITEM;WIDTH_ITEM;STACK;SEQUENCE
0;606;2148;0;1
1;606;2148;0;2
2;606;2148;0;3
3;606;2148;0;4
4;606;2148;0;5
5;606;2148;0;6
6;1382;377;0;7
7;555;1949;0;8
8;555;1949;0;9
9;972;1128;0;10
10;972;1126;0;11
11;972;1142;0;12
12;443;1142;0;13
13;443;1142;0;14
14;443;1142;0;15
15;443;1142;0;16
16;543;2095;0;17
17;543;2095;0;18
18;398;778;0;19
19;398;778;0;20
20;826;1979;0;21
21;826;1979;0;22
22;1722;411;0;23
23;1922;453;0;24
24;822;1110;0;25
25;822;1110;0;26
26;822;1015;0;27
27;822;1015;0;28
28;833;1074;0;29
29;446;1380;0;30
30;446;1380;0;31
31;446;1380;0;32
32;446;1380;0;33
33;446;1380;0;34
34;446;1380;0;35
35;446;1380;0;36
36;446;1380;0;37
37;536;1232;0;38
38;446;1380;0;39
39;446;1380;0;40
40;1522;611;0;41
41;1522;611;0;42
42;940;507;1;1
43;830;1207;1;2
44;690;1863;1;3
45;591;1978;1;4
46;591;1978;1;5
47;348;588;1;6
48;348;588;1;7
49;348;588;1;8
50;508;1528;1;9
51;332;482;1;10
52;598;1528;1;11
53;598;1528;1;12
54;598;1528;1;13
55;598;1528;1;14
56;601;1218;1;15
57;601;1218;1;16
58;601;1528;1;17
59;601;1528;1;18
60;596;1208;1;19
61;596;1208;1;20
62;481;1420;1;21
63;481;1420;1;22
64;481;1420;1;23
65;654;1293;1;24
66;654;1303;1;25
67;654;1308;1;26
68;794;1313;1;27
69;794;1313;1;28
70;654;1333;1;29
71;1422;501;1;30
72;1422;501;1;31
73;854;2058;1;32
74;1419;394;1;33
75;1349;444;1;34
76;1874;424;1;35
77;934;1998;1;36
78;934;1998;1;37
79;259;1353;1;38
80;1722;553;1;39
81;809;1738;1;40
82;598;1528;1;41
83;488;1995;2;1
84;820;1586;2;2
85;764;1490;2;3
86;764;1490;2;4
87;784;1520;2;5
88;784;1520;2;6
89;314;580;2;7
90;314;580;2;8
91;383;1840;2;9
92;383;1840;2;10
93;403;1840;2;11
94;403;1840;2;12
95;390;1840;2;13
96;390;1840;2;14
97;398;1865;2;15
98;398;1865;2;16
99;398;1865;2;17
100;398;1865;2;18
101;840;647;2;19
102;730;1277;2;20
103;420;1360;2;21
104;420;1360;2;22
105;420;1360;2;23
106;420;1360;2;24
107;1117;966;2;25
108;1117;966;2;26
109;923;2023;2;27
110;526;1735;2;28
111;526;1735;2;29
112;526;1735;2;30
113;526;1735;2;31
114;526;1735;2;32
115;526;1735;2;33
116;720;1077;2;34
117;720;1077;2;35
118;489;500;2;36
119;489;500;2;37
120;481;1420;2;38
121;481;1420;2;39
122;481;1420;2;40
123;1082;1248;3;1
124;614;970;3;2
125;307;1208;3;3
126;307;1208;3;4
127;324;1420;3;5
128;324;1420;3;6
129;828;1057;3;7
130;938;1018;3;8
131;533;1786;3;9
132;533;1786;3;10
133;533;1786;3;11
134;533;1786;3;12
135;710;1046;3;13
136;488;1485;3;14
137;488;1485;3;15
138;488;1485;3;16
139;488;1485;3;17
140;383;1195;3;18
141;383;1195;3;19
142;488;1995;3;20
143;488;1995;3;21
144;488;1995;3;22
145;952;335;3;23
146;952;335;3;24
147;952;335;3;25
148;952;335;3;26
149;507;1742;3;27
150;507;1742;3;28
151;517;1730;3;29
152;517;1730;3;30
153;576;1510;3;31
154;576;1510;3;32
155;576;1510;3;33
156;576;1510;3;34
157;712;1367;3;35
158;515;810;3;36
159;515;810;3;37
160;515;1210;3;38
161;515;1210;3;39
162;923;903;3;40
163;917;2053;3;41
164;917;2053;3;42
165;453;1128;4;1
166;453;1128;4;2
167;453;1128;4;3
168;443;733;4;4
169;443;733;4;5
170;543;1033;4;6
171;543;1033;4;7
172;543;1033;4;8
173;543;1033;4;9
174;533;1038;4;10
175;533;1038;4;11
176;533;1038;4;12
177;533;1038;4;13
178;533;1038;4;14
179;533;1038;4;15
180;533;1038;4;16
181;533;1038;4;17
182;533;1038;4;18
183;543;2041;4;19
184;543;2041;4;20
185;530;826;4;21
186;530;1226;4;22
187;530;1226;4;23
188;942;446;4;24
189;942;446;4;25
190;953;2053;4;26
191;622;2088;4;27
192;964;281;4;28
193;964;281;4;29
194;888;335;4;30
195;584;290;4;31
196;584;290;4;32
197;584;1383;4;33
198;584;1383;4;34
199;566;281;4;35
200;568;281;4;36
201;568;281;4;37
202;568;1262;4;38
203;568;1262;4;39
204;952;335;4;40
205;618;924;5;1
206;618;924;5;2
207;558;1314;5;3
208;558;1314;5;4
209;710;700;5;5
210;640;710;5;6
211;553;973;5;7
212;553;973;5;8
213;503;1063;5;9
214;503;973;5;10
215;503;973;5;11
216;503;1063;5;12
217;503;1666;5;13
218;503;1666;5;14
219;503;1621;5;15
220;503;1621;5;16
221;503;1621;5;17
222;503;1621;5;18
223;503;1666;5;19
224;503;1666;5;20
225;389;980;5;21
226;389;980;5;22
227;761;1844;5;23
228;525;646;5;24
229;525;646;5;25
230;625;846;5;26
231;625;846;5;27
232;625;846;5;28
233;625;846;5;29
234;604;418;5;30
235;604;418;5;31
236;604;418;5;32
237;604;418;5;33
238;604;418;5;34
239;604;418;5;35
240;603;1526;5;36
241;603;1526;5;37
242;522;1758;5;38
243;533;1746;5;39
244;530;826;5;40
245;523;1700;6;1
246;523;1700;6;2
247;523;1700;6;3
248;523;1700;6;4
249;523;1700;6;5
250;523;1700;6;6
251;491;1700;6;7
252;491;1700;6;8
253;489;1128;6;9
254;489;1128;6;10
