DEFECT_ID;PLATE_ID;X;Y;WIDTH;HEIGHT
0;1;4310.0;2679.0;1.0;1.0
1;1;5651.0;1539.0;3.0;4.0
2;1;5513.0;1123.0;1.0;1.0
3;2;3214.0;80.0;3.0;2.0
4;2;5820.0;2785.0;1.0;1.0
5;2;5427.0;1851.0;1.0;1.0
6;2;4844.0;41.0;1.0;1.0
7;2;1524.0;1646.0;1.0;1.0
8;2;5011.0;52.0;1.0;1.0
9;2;5123.0;3106.0;1.0;1.0
10;4;1064.0;2383.0;6.0;4.0
11;4;5911.0;2826.0;2.0;1.0
12;4;5199.0;2469.0;1.0;1.0
13;4;5753.0;2904.0;1.0;1.0
14;4;264.0;1972.0;1.0;1.0
15;4;5722.0;950.0;1.0;1.0
16;5;1675.0;2933.0;3.0;1.0
17;5;261.0;1136.0;4.0;5.0
18;5;5644.0;2831.0;6.0;4.0
19;5;1365.0;444.0;1.0;1.0
20;5;1658.0;2914.0;1.0;1.0
21;5;1509.0;3031.0;1.0;1.0
22;7;3784.0;1137.0;2.0;2.0
23;7;4934.0;2311.0;3.0;3.0
24;8;971.0;59.0;1.0;1.0
25;8;1202.0;2791.0;1.0;1.0
26;8;3221.0;622.0;1.0;1.0
27;8;5274.0;292.0;1.0;1.0
28;8;1231.0;1868.0;1.0;1.0
29;8;5070.0;1336.0;1.0;1.0
30;8;3226.0;608.0;1.0;1.0
31;8;2617.0;2505.0;1.0;1.0
32;10;4869.0;469.0;2.0;2.0
33;10;2210.0;2618.0;4.0;3.0
34;10;158.0;572.0;1.0;1.0
35;10;3003.0;1272.0;1.0;1.0
36;10;3784.0;2804.0;1.0;1.0
37;10;1172.0;131.0;1.0;1.0
38;10;1319.0;2335.0;1.0;1.0
39;10;2901.0;1221.0;1.0;2.0
40;12;5054.0;1.0;1.0;3.0
41;12;5253.0;2453.0;1.0;1.0
42;12;1076.0;393.0;1.0;1.0
43;12;4351.0;2702.0;1.0;1.0
44;12;5056.0;0.0;1.0;1.0
45;12;4464.0;2162.0;1.0;1.0
46;14;616.0;1886.0;2.0;2.0
47;15;382.0;1558.0;1.0;2.0
48;17;3861.0;355.0;19.0;13.0
49;18;2366.0;1505.0;8.0;8.0
50;19;4688.0;1326.0;12.0;10.0
51;20;3036.0;2454.0;9.0;9.0
52;20;5361.0;948.0;1.0;3.0
53;21;3651.0;82.0;3.0;4.0
54;22;5352.0;1832.0;2.0;3.0
55;23;670.0;224.0;2.0;3.0
56;24;386.0;269.0;11.0;7.0
57;25;674.0;2439.0;48.0;11.0
58;25;1826.0;2353.0;1.0;3.0
59;26;888.0;2738.0;1.0;3.0
60;26;1703.0;1853.0;1.0;4.0
61;26;2012.0;792.0;2.0;3.0
62;26;2456.0;2878.0;21.0;13.0
63;26;3008.0;1051.0;5.0;5.0
64;26;5171.0;2496.0;1.0;3.0
65;27;3757.0;2458.0;5.0;5.0
66;27;3905.0;296.0;5.0;4.0
67;28;1589.0;3157.0;4.0;4.0
68;28;5540.0;40.0;14.0;11.0
69;29;128.0;144.0;9.0;8.0
70;29;1766.0;3060.0;1.0;3.0
71;30;1406.0;142.0;15.0;14.0
72;30;2079.0;967.0;1.0;3.0
73;32;2162.0;2376.0;2.0;3.0
74;32;2749.0;1564.0;4.0;3.0
75;33;317.0;92.0;7.0;7.0
76;34;2338.0;2792.0;4.0;3.0
77;34;2894.0;278.0;20.0;8.0
78;34;4265.0;898.0;1.0;3.0
79;34;5780.0;474.0;22.0;12.0
80;35;1016.0;1952.0;2.0;7.0
81;35;1998.0;3207.0;3.0;2.0
82;35;3379.0;2333.0;12.0;8.0
83;35;3852.0;1064.0;3.0;6.0
84;36;570.0;2536.0;1.0;4.0
85;36;4837.0;2745.0;20.0;10.0
86;38;4056.0;2698.0;1.0;1.0
87;39;4298.0;2944.0;1.0;2.0
88;39;4769.0;370.0;2.0;2.0
89;39;4795.0;361.0;1.0;1.0
90;41;2743.0;2387.0;5.0;6.0
91;41;5515.0;2038.0;4.0;4.0
92;42;85.0;1686.0;11.0;11.0
93;43;3512.0;2075.0;1.0;3.0
94;44;4446.0;2282.0;12.0;8.0
95;45;177.0;879.0;4.0;4.0
96;46;4890.0;915.0;2.0;3.0
97;47;11.0;2738.0;7.0;4.0
98;47;3441.0;1404.0;1.0;1.0
99;48;2071.0;2637.0;1.0;3.0
100;48;3493.0;2621.0;1.0;2.0
101;48;3911.0;2512.0;2.0;3.0
102;49;1244.0;409.0;4.0;3.0
103;50;2559.0;751.0;2.0;2.0
104;50;3198.0;3151.0;3.0;2.0
105;50;3677.0;443.0;1.0;2.0
106;50;5768.0;3154.0;2.0;2.0
107;51;552.0;1057.0;1.0;2.0
108;51;3121.0;2821.0;4.0;3.0
109;52;2763.0;1441.0;1.0;1.0
110;53;3682.0;60.0;3.0;2.0
111;54;445.0;1589.0;1.0;3.0
112;54;2716.0;2904.0;3.0;2.0
113;54;4872.0;223.0;1.0;2.0
114;55;276.0;521.0;3.0;4.0
115;55;881.0;2956.0;1.0;1.0
116;55;4252.0;2457.0;2.0;2.0
117;56;1100.0;1686.0;6.0;5.0
118;56;3637.0;429.0;2.0;2.0
119;56;4152.0;1686.0;2.0;2.0
120;57;946.0;2745.0;2.0;2.0
121;57;3272.0;1319.0;1.0;2.0
122;57;4382.0;794.0;3.0;2.0
