DEFECT_ID;PLATE_ID;X;Y;WIDTH;HEIGHT
0;0;1685.0;3170.0;15.0;4.0
1;1;3203.0;1805.0;3.0;5.0
2;1;5332.0;3184.0;2.0;2.0
3;3;470.0;1875.0;5.0;5.0
4;4;1594.0;44.0;2.0;3.0
5;4;1637.0;2721.0;5.0;6.0
6;4;5071.0;905.0;5.0;6.0
7;4;5679.0;3184.0;2.0;2.0
8;4;5916.0;2575.0;2.0;2.0
9;5;80.0;100.0;5.0;6.0
10;5;3536.0;1433.0;1.0;2.0
11;5;4435.0;78.0;1.0;2.0
12;6;1249.0;1868.0;3.0;2.0
13;6;5424.0;1502.0;2.0;3.0
14;8;131.0;715.0;2.0;3.0
15;8;2104.0;1555.0;2.0;3.0
16;8;2116.0;1571.0;2.0;3.0
17;8;2161.0;1415.0;2.0;3.0
18;8;2220.0;1589.0;2.0;3.0
19;8;5861.0;346.0;2.0;2.0
20;9;5775.0;2161.0;2.0;3.0
21;10;3585.0;318.0;1.0;2.0
22;11;1576.0;3148.0;1.0;2.0
23;11;3332.0;518.0;1.0;3.0
24;12;2867.0;3147.0;15.0;5.0
25;13;1275.0;849.0;6.0;6.0
26;15;5468.0;929.0;5.0;4.0
27;16;4907.0;181.0;5.0;5.0
28;17;4272.0;2298.0;5.0;5.0
29;19;4907.0;135.0;7.0;4.0
30;19;5378.0;2471.0;13.0;5.0
31;20;2113.0;1568.0;2.0;3.0
32;20;2960.0;1985.0;9.0;3.0
33;20;2960.0;1988.0;11.0;7.0
34;21;3556.0;196.0;5.0;2.0
35;21;3734.0;1977.0;6.0;3.0
36;21;3734.0;1979.0;6.0;3.0
37;22;3609.0;3027.0;3.0;2.0
38;23;3291.0;3080.0;4.0;3.0
39;23;3668.0;49.0;10.0;6.0
40;23;4241.0;2281.0;1.0;2.0
41;23;5957.0;2427.0;9.0;7.0
42;24;3470.0;3136.0;4.0;4.0
43;25;3792.0;360.0;1.0;2.0
44;26;4539.0;3097.0;3.0;3.0
45;27;3137.0;3167.0;5.0;3.0
46;27;5897.0;1433.0;1.0;2.0
47;29;934.0;89.0;1.0;2.0
48;30;1194.0;996.0;4.0;3.0
49;30;3185.0;1167.0;1.0;2.0
50;31;292.0;1850.0;4.0;3.0
51;31;1962.0;2905.0;2.0;2.0
52;32;709.0;3089.0;1.0;1.0
53;32;784.0;2944.0;1.0;1.0
54;32;1352.0;1985.0;2.0;2.0
55;32;2414.0;491.0;1.0;1.0
56;33;5170.0;2975.0;2.0;2.0
57;34;5379.0;539.0;1.0;1.0
58;34;1964.0;2680.0;1.0;1.0
59;34;4882.0;31.0;1.0;1.0
60;34;1366.0;72.0;8.0;5.0
61;35;1073.0;63.0;1.0;1.0
62;35;1287.0;84.0;3.0;3.0
63;36;644.0;1169.0;1.0;1.0
64;36;668.0;1159.0;3.0;2.0
65;37;78.0;942.0;5.0;4.0
66;37;813.0;294.0;2.0;2.0
67;37;2951.0;1931.0;2.0;2.0
68;37;4726.0;2756.0;1.0;2.0
69;39;1494.0;1259.0;5.0;5.0
70;40;101.0;2665.0;1.0;1.0
71;40;233.0;1012.0;3.0;3.0
72;40;5666.0;2990.0;2.0;2.0
73;41;3809.0;2355.0;1.0;1.0
74;41;3486.0;315.0;3.0;2.0
75;42;2391.0;1886.0;1.0;1.0
76;42;3952.0;622.0;1.0;1.0
77;42;1829.0;2460.0;3.0;2.0
78;42;1836.0;2515.0;3.0;3.0
79;42;2576.0;257.0;4.0;4.0
80;42;2576.0;258.0;4.0;4.0
81;43;5082.0;3061.0;1.0;1.0
82;44;2273.0;2702.0;1.0;1.0
83;44;4536.0;1770.0;2.0;2.0
84;45;2880.0;97.0;1.0;1.0
85;45;4219.0;71.0;2.0;3.0
86;46;2562.0;291.0;1.0;1.0
87;46;5539.0;2307.0;1.0;1.0
88;46;3619.0;101.0;1.0;1.0
89;46;435.0;743.0;3.0;3.0
90;46;3647.0;99.0;4.0;6.0
91;46;4391.0;656.0;2.0;3.0
92;46;5542.0;2305.0;9.0;7.0
93;47;235.0;542.0;1.0;1.0
94;47;3333.0;188.0;2.0;3.0
95;47;4566.0;620.0;1.0;2.0
96;48;5013.0;2454.0;4.0;3.0
97;49;857.0;2556.0;1.0;3.0
98;49;4645.0;147.0;2.0;2.0
99;49;4723.0;2911.0;4.0;5.0
100;51;2350.0;103.0;1.0;2.0
101;51;4663.0;763.0;2.0;4.0
102;51;4969.0;373.0;2.0;3.0
103;52;464.0;2015.0;6.0;5.0
104;52;5410.0;2360.0;2.0;3.0
105;53;2836.0;1208.0;5.0;6.0
106;53;3599.0;943.0;1.0;2.0
107;53;4508.0;3080.0;2.0;2.0
108;54;3474.0;766.0;3.0;3.0
109;54;3990.0;2522.0;1.0;2.0
110;54;5569.0;2447.0;1.0;1.0
111;56;2111.0;2108.0;3.0;2.0
112;56;4258.0;3009.0;9.0;6.0
113;57;2525.0;398.0;1.0;2.0
114;57;2563.0;395.0;1.0;2.0
115;57;5449.0;2565.0;3.0;3.0
116;57;5721.0;2652.0;3.0;3.0
117;58;168.0;1216.0;4.0;3.0
118;58;426.0;615.0;4.0;5.0
119;58;3264.0;2862.0;3.0;4.0
120;58;4881.0;479.0;3.0;6.0
121;59;3191.0;9.0;2.0;4.0
122;60;5526.0;376.0;1.0;2.0
123;60;5587.0;613.0;1.0;2.0
124;62;3969.0;2474.0;4.0;4.0
125;63;1249.0;1359.0;1.0;2.0
126;64;583.0;3002.0;1.0;2.0
127;64;4377.0;1966.0;2.0;3.0
128;65;773.0;2783.0;3.0;4.0
129;66;612.0;1015.0;3.0;3.0
130;66;1321.0;104.0;2.0;4.0
131;66;2506.0;1828.0;6.0;8.0
132;67;3697.0;2788.0;3.0;3.0
133;67;3859.0;721.0;2.0;3.0
134;67;4528.0;2809.0;2.0;1.0
135;67;4544.0;265.0;3.0;4.0
136;68;3740.0;2900.0;4.0;2.0
137;69;1375.0;2897.0;2.0;4.0
138;69;3284.0;1853.0;1.0;3.0
139;69;3582.0;78.0;14.0;6.0
140;69;4141.0;20.0;2.0;2.0
141;70;903.0;538.0;1.0;2.0
142;70;1941.0;2466.0;1.0;2.0
143;71;3893.0;2706.0;1.0;2.0
144;72;2481.0;200.0;2.0;3.0
145;72;3186.0;111.0;7.0;4.0
146;73;2226.0;2876.0;2.0;3.0
147;75;418.0;899.0;2.0;4.0
148;76;1195.0;13.0;2.0;2.0
149;77;37.0;2343.0;2.0;2.0
150;77;5766.0;2433.0;1.0;3.0
151;78;2036.0;451.0;2.0;2.0
152;78;5190.0;2588.0;5.0;6.0
153;79;407.0;632.0;27.0;10.0
154;79;1382.0;2778.0;2.0;3.0
155;79;4039.0;3024.0;2.0;1.0
156;80;416.0;2712.0;2.0;1.0
157;80;2721.0;3115.0;7.0;3.0
158;80;3237.0;2206.0;1.0;2.0
159;80;4059.0;878.0;2.0;3.0
160;81;1742.0;111.0;5.0;4.0
161;82;47.0;2020.0;1.0;3.0
162;82;434.0;602.0;9.0;4.0
163;82;1472.0;2910.0;2.0;3.0
164;84;1728.0;1955.0;2.0;3.0
165;84;5262.0;3037.0;1.0;1.0
166;85;130.0;972.0;2.0;3.0
167;85;2792.0;2697.0;4.0;3.0
168;86;2248.0;3167.0;1.0;2.0
169;86;2363.0;877.0;2.0;4.0
170;88;1081.0;59.0;2.0;2.0
171;88;1108.0;2886.0;2.0;3.0
172;88;1802.0;818.0;1.0;3.0
173;88;2560.0;445.0;3.0;3.0
174;88;4887.0;1775.0;2.0;3.0
175;89;1205.0;3095.0;4.0;3.0
176;89;5258.0;10.0;2.0;1.0
177;91;277.0;723.0;1.0;2.0
178;91;680.0;517.0;1.0;2.0
179;91;1023.0;2821.0;3.0;5.0
180;93;1846.0;2310.0;3.0;3.0
181;93;2007.0;1003.0;2.0;3.0
182;93;4689.0;176.0;2.0;3.0
183;93;5046.0;2068.0;3.0;5.0
184;94;5388.0;2057.0;5.0;5.0
185;96;637.0;723.0;3.0;4.0
186;96;2025.0;2810.0;2.0;4.0
187;96;2596.0;1063.0;4.0;2.0
