DEFECT_ID;PLATE_ID;X;Y;WIDTH;HEIGHT
0;0;3604.0;2172.0;10.0;7.0
1;0;4915.0;1892.0;2.0;5.0
2;1;965.0;2148.0;7.0;6.0
3;1;999.0;1600.0;2.0;5.0
4;1;3932.0;1806.0;3.0;7.0
5;1;5000.0;2584.0;7.0;7.0
6;1;5994.0;2814.0;2.0;3.0
7;2;936.0;2723.0;2.0;5.0
8;2;1499.0;1610.0;7.0;9.0
9;2;1909.0;1709.0;7.0;5.0
10;2;2984.0;2689.0;5.0;7.0
11;2;3800.0;965.0;1.0;3.0
12;2;4167.0;2218.0;9.0;7.0
13;2;4812.0;143.0;4.0;7.0
14;2;5933.0;2612.0;1.0;4.0
15;3;4134.0;1141.0;2.0;4.0
16;4;998.0;2098.0;1.0;3.0
17;4;1266.0;84.0;4.0;7.0
18;4;1817.0;2665.0;2.0;5.0
19;4;4327.0;1666.0;2.0;5.0
20;5;1382.0;2243.0;1.0;3.0
21;5;1761.0;2208.0;2.0;5.0
22;5;1768.0;2065.0;1.0;3.0
23;5;1767.0;2061.0;2.0;3.0
24;5;3239.0;2309.0;1.0;4.0
25;5;4999.0;2512.0;8.0;8.0
26;5;5788.0;76.0;3.0;7.0
27;6;2628.0;2427.0;2.0;5.0
28;6;3263.0;1902.0;1.0;3.0
29;6;4709.0;2222.0;14.0;8.0
30;6;5786.0;3111.0;4.0;7.0
31;7;1612.0;2148.0;1.0;5.0
32;7;1651.0;2218.0;3.0;4.0
33;8;83.0;1662.0;1.0;3.0
34;8;86.0;1660.0;1.0;3.0
35;8;1108.0;948.0;1.0;3.0
36;8;2654.0;1871.0;3.0;8.0
37;8;3456.0;115.0;3.0;6.0
38;8;3670.0;2759.0;15.0;7.0
39;9;914.0;1436.0;4.0;5.0
40;11;1001.0;326.0;2.0;3.0
41;11;1410.0;1778.0;4.0;5.0
42;11;1647.0;657.0;3.0;4.0
43;11;3926.0;924.0;1.0;7.0
44;12;1268.0;2018.0;1.0;3.0
45;12;1803.0;2350.0;3.0;6.0
46;12;3375.0;2318.0;1.0;3.0
47;13;5172.0;1988.0;3.0;7.0
48;14;2070.0;1950.0;4.0;6.0
49;14;3513.0;1449.0;1.0;3.0
50;14;4013.0;2449.0;2.0;6.0
51;15;1768.0;2337.0;1.0;3.0
52;16;3874.0;737.0;14.0;8.0
53;16;4142.0;784.0;12.0;6.0
54;16;5121.0;2249.0;1.0;3.0
55;17;1330.0;1388.0;2.0;6.0
56;17;4744.0;990.0;2.0;4.0
57;18;1007.0;1.0;13.0;7.0
58;20;2311.0;1323.0;6.0;4.0
59;22;947.0;1775.0;4.0;4.0
60;22;1840.0;1963.0;6.0;6.0
61;22;2235.0;1096.0;1.0;4.0
62;22;5345.0;1963.0;7.0;6.0
63;23;334.0;1533.0;8.0;7.0
64;23;1362.0;2860.0;2.0;3.0
65;23;2266.0;1560.0;3.0;4.0
66;23;2919.0;3014.0;2.0;3.0
67;23;2929.0;1562.0;7.0;6.0
68;23;3693.0;1490.0;4.0;4.0
69;23;3875.0;1731.0;11.0;9.0
70;24;2065.0;1590.0;1.0;3.0
71;25;799.0;3014.0;10.0;8.0
72;25;800.0;3013.0;3.0;3.0
73;25;2982.0;1547.0;11.0;8.0
74;25;5909.0;1484.0;3.0;6.0
75;26;3178.0;1507.0;4.0;5.0
76;26;3499.0;1438.0;4.0;4.0
77;27;3603.0;1548.0;6.0;5.0
78;27;4847.0;1721.0;2.0;2.0
79;27;5033.0;714.0;4.0;3.0
80;27;5256.0;1101.0;3.0;3.0
81;27;5748.0;183.0;1.0;1.0
82;28;445.0;1832.0;2.0;3.0
83;28;1487.0;1022.0;3.0;4.0
84;28;3201.0;1631.0;2.0;2.0
85;28;3888.0;394.0;2.0;2.0
86;28;3924.0;400.0;1.0;1.0
87;28;5600.0;1133.0;3.0;3.0
88;29;309.0;1538.0;2.0;3.0
89;29;783.0;2122.0;1.0;1.0
90;29;5780.0;780.0;1.0;1.0
91;29;5968.0;965.0;4.0;4.0
92;30;363.0;1925.0;2.0;4.0
93;30;560.0;1146.0;2.0;3.0
94;30;2246.0;1147.0;1.0;1.0
95;30;3458.0;1148.0;1.0;2.0
96;31;2749.0;2631.0;2.0;3.0
97;31;3165.0;69.0;5.0;2.0
98;31;5324.0;1153.0;1.0;2.0
99;32;918.0;2397.0;6.0;3.0
100;32;4632.0;217.0;1.0;1.0
101;32;4775.0;2838.0;1.0;2.0
102;33;158.0;1931.0;6.0;4.0
103;33;352.0;1184.0;1.0;1.0
104;33;2499.0;247.0;3.0;3.0
105;33;5074.0;168.0;2.0;2.0
106;34;242.0;1912.0;1.0;1.0
107;34;914.0;1984.0;2.0;2.0
108;34;2965.0;840.0;3.0;3.0
109;35;587.0;1654.0;3.0;3.0
110;35;2285.0;1655.0;2.0;2.0
111;35;2411.0;1655.0;2.0;3.0
112;35;2892.0;2667.0;1.0;3.0
113;35;3948.0;2123.0;1.0;1.0
114;35;5417.0;748.0;1.0;1.0
115;36;345.0;1067.0;2.0;3.0
116;38;694.0;695.0;1.0;3.0
117;38;1554.0;2372.0;3.0;4.0
118;38;4945.0;1655.0;2.0;3.0
119;39;1180.0;2536.0;1.0;1.0
120;39;5522.0;2250.0;1.0;1.0
121;40;452.0;2659.0;2.0;2.0
122;40;3122.0;1101.0;1.0;1.0
123;41;173.0;2624.0;3.0;2.0
124;41;1388.0;916.0;7.0;3.0
125;41;4754.0;2573.0;1.0;1.0
126;42;2724.0;2668.0;1.0;1.0
127;42;2951.0;3083.0;2.0;2.0
128;42;2993.0;1488.0;2.0;3.0
129;42;4659.0;210.0;3.0;2.0
130;42;4703.0;213.0;1.0;1.0
131;43;3487.0;932.0;4.0;4.0
132;43;3553.0;2334.0;1.0;1.0
133;43;4272.0;1986.0;2.0;2.0
134;44;4703.0;369.0;3.0;4.0
135;45;2592.0;678.0;5.0;2.0
136;45;2700.0;678.0;2.0;2.0
137;45;3765.0;205.0;2.0;3.0
138;45;4408.0;416.0;2.0;1.0
139;45;5247.0;2785.0;1.0;1.0
140;46;4851.0;846.0;1.0;2.0
141;46;5654.0;153.0;2.0;3.0
142;47;1999.0;2689.0;4.0;2.0
143;47;2029.0;2527.0;1.0;2.0
144;47;3906.0;1028.0;4.0;2.0
145;47;4031.0;21.0;3.0;3.0
146;48;5217.0;1074.0;1.0;2.0
147;49;1221.0;2995.0;2.0;3.0
148;50;1985.0;2331.0;2.0;4.0
149;50;3384.0;2490.0;2.0;3.0
150;50;4326.0;494.0;1.0;1.0
151;51;2454.0;2889.0;3.0;2.0
152;51;2497.0;2890.0;1.0;1.0
153;52;399.0;2890.0;1.0;2.0
154;52;5277.0;391.0;2.0;1.0
155;53;1395.0;1795.0;1.0;1.0
156;53;2702.0;2843.0;2.0;2.0
157;54;330.0;1726.0;5.0;3.0
158;54;2481.0;363.0;1.0;2.0
159;54;2799.0;2188.0;2.0;4.0
160;54;2970.0;1720.0;3.0;3.0
161;54;5049.0;328.0;1.0;2.0
162;54;5371.0;368.0;1.0;2.0
163;55;4722.0;427.0;2.0;1.0
164;55;5730.0;515.0;3.0;3.0
165;56;1304.0;377.0;1.0;2.0
166;56;1654.0;251.0;2.0;1.0
167;57;1444.0;180.0;1.0;1.0
168;57;3645.0;2809.0;1.0;1.0
169;59;1518.0;2234.0;1.0;2.0
170;60;531.0;230.0;3.0;3.0
171;60;759.0;2869.0;1.0;2.0
172;60;1068.0;2392.0;1.0;1.0
173;60;5273.0;288.0;1.0;3.0
174;62;529.0;253.0;2.0;3.0
175;62;763.0;1009.0;1.0;2.0
176;62;1740.0;1267.0;1.0;1.0
177;62;3755.0;3088.0;1.0;1.0
178;62;4911.0;399.0;1.0;2.0
179;64;1770.0;124.0;2.0;1.0
180;65;3067.0;784.0;1.0;2.0
181;65;5950.0;98.0;5.0;4.0
182;66;461.0;101.0;2.0;1.0
183;66;2627.0;1315.0;5.0;3.0
184;66;3928.0;2368.0;1.0;3.0
185;67;704.0;231.0;3.0;2.0
186;67;5229.0;470.0;1.0;2.0
187;68;1563.0;977.0;2.0;2.0
188;68;4823.0;951.0;2.0;2.0
189;69;2832.0;740.0;1.0;2.0
190;69;3395.0;2823.0;7.0;4.0
191;69;3682.0;972.0;2.0;2.0
192;70;467.0;2687.0;1.0;2.0
193;71;1399.0;438.0;2.0;1.0
194;71;1694.0;971.0;2.0;2.0
195;71;5693.0;2947.0;2.0;3.0
196;72;4213.0;2732.0;2.0;3.0
197;72;4612.0;2950.0;4.0;2.0
198;72;4766.0;2959.0;2.0;1.0
199;72;4998.0;2981.0;1.0;1.0
200;73;1619.0;2024.0;1.0;2.0
201;73;2453.0;2025.0;1.0;1.0
202;74;473.0;718.0;1.0;2.0
203;75;3511.0;2147.0;2.0;3.0
204;75;5931.0;1518.0;1.0;1.0
205;76;1872.0;3114.0;3.0;2.0
206;76;2202.0;1839.0;1.0;1.0
207;76;3471.0;281.0;2.0;1.0
208;76;5478.0;300.0;2.0;2.0
209;76;5939.0;266.0;4.0;3.0
210;77;710.0;136.0;2.0;3.0
211;77;870.0;385.0;2.0;3.0
212;77;1734.0;116.0;3.0;3.0
213;77;2767.0;234.0;2.0;1.0
214;77;3024.0;319.0;2.0;3.0
215;77;4108.0;50.0;4.0;3.0
216;77;4327.0;1125.0;1.0;1.0
217;78;575.0;2699.0;1.0;1.0
218;78;1681.0;457.0;4.0;2.0
219;78;3936.0;2431.0;3.0;2.0
220;78;4296.0;350.0;1.0;1.0
221;78;5375.0;374.0;1.0;1.0
222;80;1101.0;20.0;1.0;1.0
223;80;1201.0;1529.0;2.0;2.0
224;80;1431.0;4.0;1.0;1.0
225;82;5585.0;3023.0;2.0;3.0
226;83;4076.0;1788.0;1.0;2.0
227;83;5147.0;140.0;2.0;4.0
228;84;2797.0;2443.0;1.0;1.0
229;84;5824.0;1142.0;7.0;7.0
230;85;5347.0;2526.0;1.0;1.0
231;86;351.0;2358.0;1.0;1.0
232;87;1489.0;864.0;1.0;2.0
233;89;609.0;2821.0;1.0;1.0
234;89;2207.0;745.0;1.0;2.0
235;89;2490.0;3162.0;1.0;2.0
236;90;4420.0;1426.0;1.0;1.0
237;92;492.0;2770.0;5.0;5.0
