DEFECT_ID;PLATE_ID;X;Y;WIDTH;HEIGHT
0;0;1586.0;84.0;2.0;3.0
1;0;5807.0;706.0;2.0;2.0
2;1;1710.0;2535.0;1.0;2.0
3;1;2892.0;3139.0;2.0;3.0
4;2;962.0;906.0;1.0;2.0
5;2;1224.0;2621.0;6.0;5.0
6;2;2148.0;1559.0;2.0;4.0
7;2;5900.0;3000.0;5.0;2.0
8;3;5923.0;2332.0;8.0;5.0
9;4;1767.0;2599.0;2.0;1.0
10;5;670.0;1255.0;3.0;4.0
11;5;1199.0;224.0;1.0;3.0
12;5;3454.0;308.0;2.0;3.0
13;5;3445.0;3108.0;2.0;3.0
14;5;4852.0;1006.0;1.0;2.0
15;6;1616.0;386.0;3.0;4.0
16;7;767.0;320.0;3.0;4.0
17;7;1762.0;669.0;3.0;4.0
18;7;3438.0;2327.0;6.0;5.0
19;7;4622.0;1695.0;12.0;13.0
20;7;5840.0;2721.0;1.0;3.0
21;8;805.0;1943.0;3.0;5.0
22;8;1095.0;3070.0;1.0;3.0
23;9;523.0;1217.0;3.0;5.0
24;9;1749.0;1922.0;1.0;2.0
25;9;2725.0;506.0;3.0;4.0
26;10;1983.0;2223.0;1.0;2.0
27;10;3515.0;26.0;1.0;2.0
28;11;2190.0;2057.0;3.0;5.0
29;11;2216.0;918.0;1.0;1.0
30;11;3190.0;135.0;1.0;2.0
31;11;4636.0;546.0;3.0;4.0
32;12;4158.0;1780.0;1.0;3.0
33;13;467.0;742.0;4.0;5.0
34;13;1043.0;286.0;2.0;4.0
35;14;4173.0;2098.0;4.0;4.0
36;15;429.0;475.0;3.0;4.0
37;15;1746.0;2907.0;2.0;2.0
38;16;1052.0;2564.0;3.0;5.0
39;16;2576.0;635.0;2.0;4.0
40;16;5420.0;273.0;4.0;5.0
41;17;910.0;2366.0;1.0;2.0
42;17;5744.0;2317.0;3.0;5.0
43;18;684.0;265.0;2.0;4.0
44;18;5466.0;769.0;2.0;2.0
45;19;2340.0;236.0;2.0;3.0
46;19;2339.0;237.0;2.0;1.0
47;19;2330.0;3142.0;11.0;6.0
48;20;1002.0;14.0;2.0;2.0
49;21;1950.0;70.0;3.0;5.0
50;21;4082.0;2805.0;2.0;3.0
51;22;1120.0;2215.0;3.0;5.0
52;22;2727.0;530.0;6.0;5.0
53;23;3408.0;26.0;1.0;2.0
54;23;3517.0;2635.0;3.0;5.0
55;24;2353.0;2228.0;3.0;3.0
56;24;4134.0;292.0;9.0;4.0
57;24;5983.0;1668.0;1.0;2.0
58;25;583.0;631.0;2.0;3.0
59;25;1257.0;2390.0;4.0;3.0
60;25;5410.0;2069.0;2.0;3.0
61;26;1502.0;2940.0;2.0;3.0
62;26;2970.0;133.0;2.0;4.0
63;27;80.0;777.0;8.0;8.0
64;28;1186.0;2215.0;12.0;6.0
65;29;3093.0;3020.0;1.0;2.0
66;29;5189.0;59.0;1.0;2.0
67;30;43.0;597.0;2.0;2.0
68;30;93.0;618.0;1.0;2.0
69;30;1893.0;3083.0;1.0;3.0
70;30;5315.0;3011.0;1.0;2.0
71;30;5328.0;1395.0;1.0;3.0
72;31;2578.0;1751.0;4.0;4.0
73;32;2562.0;2150.0;1.0;3.0
74;33;1296.0;1490.0;1.0;1.0
75;33;3170.0;2805.0;4.0;4.0
76;33;4835.0;2634.0;1.0;3.0
77;33;5478.0;3031.0;2.0;2.0
78;33;5870.0;2551.0;3.0;4.0
79;33;5973.0;3043.0;2.0;2.0
80;34;242.0;683.0;1.0;2.0
81;34;1326.0;1795.0;1.0;2.0
82;34;3152.0;1072.0;2.0;2.0
83;34;4135.0;3053.0;3.0;4.0
84;34;4265.0;2291.0;1.0;2.0
85;35;5909.0;173.0;1.0;1.0
86;35;379.0;2788.0;2.0;3.0
87;35;5765.0;1232.0;2.0;4.0
88;36;86.0;635.0;1.0;1.0
89;36;1629.0;195.0;1.0;1.0
90;36;3755.0;3149.0;1.0;1.0
91;37;2987.0;2899.0;1.0;1.0
92;37;1916.0;3166.0;1.0;1.0
93;37;1726.0;276.0;1.0;1.0
94;37;791.0;1347.0;3.0;5.0
95;37;5048.0;1215.0;1.0;2.0
96;38;3562.0;1384.0;1.0;1.0
97;38;1915.0;1175.0;1.0;1.0
98;38;3630.0;2400.0;1.0;1.0
99;39;1555.0;2357.0;1.0;1.0
100;39;4826.0;278.0;2.0;1.0
101;39;1549.0;2344.0;14.0;6.0
102;40;2831.0;3010.0;1.0;1.0
103;40;4525.0;2581.0;1.0;1.0
104;40;126.0;2338.0;1.0;1.0
105;40;192.0;2590.0;1.0;1.0
106;40;1582.0;2692.0;3.0;3.0
107;40;3146.0;3106.0;2.0;3.0
108;41;548.0;2714.0;3.0;3.0
109;42;1868.0;3165.0;1.0;1.0
110;42;5959.0;2395.0;1.0;1.0
111;42;647.0;2723.0;17.0;12.0
112;42;2287.0;2648.0;2.0;4.0
