ITEM_ID;LENGTH_ITEM;WIDTH_ITEM;STACK;SEQUENCE
0;582;797;0;1
1;397;717;0;2
2;720;838;0;3
3;720;838;0;4
4;720;838;0;5
5;720;838;0;6
6;802;1202;0;7
7;259;1115;0;8
8;259;1115;0;9
9;490;1282;0;10
10;247;1105;0;11
11;247;1105;0;12
12;247;1010;0;13
13;247;1010;0;14
14;259;1115;0;15
15;259;1115;0;16
16;257;1115;0;17
17;257;1115;0;18
18;297;430;0;19
19;297;430;0;20
20;710;1856;0;21
21;775;1831;0;22
22;695;1886;0;23
23;720;1836;0;24
24;720;1590;0;25
25;394;1606;0;26
26;394;1606;0;27
27;394;1606;0;28
28;394;1606;0;29
29;644;1058;0;30
30;326;1478;0;31
31;326;1478;0;32
32;710;1640;0;33
33;339;1276;0;34
34;339;1276;0;35
35;720;838;0;36
36;348;1018;1;1
37;348;1018;1;2
38;348;1018;1;3
39;403;508;1;4
40;404;694;1;5
41;438;778;1;6
42;438;778;1;7
43;425;1963;1;8
44;425;1963;1;9
45;542;1933;1;10
46;440;1250;1;11
47;440;1250;1;12
48;440;1250;1;13
49;440;1250;1;14
50;440;1250;1;15
51;440;1250;1;16
52;760;1000;1;17
53;623;860;1;18
54;578;860;1;19
55;548;840;1;20
56;329;975;1;21
57;329;975;1;22
58;252;1025;1;23
59;252;1025;1;24
60;257;1035;1;25
61;257;1035;1;26
62;292;585;1;27
63;292;585;1;28
64;257;1070;2;1
65;321;1070;2;2
66;321;1070;2;3
67;257;1070;2;4
68;426;1378;2;5
69;426;1378;2;6
70;426;1378;2;7
71;426;1378;2;8
72;834;334;2;9
73;934;484;2;10
74;639;924;2;11
75;639;924;2;12
76;639;924;2;13
77;594;954;2;14
78;674;1264;2;15
79;753;849;2;16
80;753;849;2;17
81;495;1460;2;18
82;495;1460;2;19
83;502;1732;2;20
84;502;1732;2;21
85;544;1592;2;22
86;383;523;2;23
87;348;1018;2;24
88;348;1018;2;25
89;348;1018;2;26
90;348;1018;2;27
91;348;1018;2;28
92;475;1403;3;1
93;475;1403;3;2
94;648;764;3;3
95;555;1866;3;4
96;555;1866;3;5
97;313;1334;3;6
98;313;1334;3;7
99;318;1074;3;8
100;318;1074;3;9
101;313;1174;3;10
102;313;1174;3;11
103;298;1124;3;12
104;298;1124;3;13
105;243;1154;3;14
106;243;1154;3;15
107;307;988;3;16
108;752;988;3;17
109;488;1024;3;18
110;488;1024;3;19
111;625;1837;3;20
112;625;1837;3;21
113;628;1747;3;22
114;628;1747;3;23
115;411;1174;3;24
116;411;1174;3;25
117;411;684;3;26
118;411;684;3;27
119;480;1866;3;28
120;480;1866;3;29
121;1658;771;3;30
122;512;1412;4;1
123;708;1714;4;2
124;748;1704;4;3
125;383;684;4;4
126;383;684;4;5
127;253;954;4;6
128;253;954;4;7
129;268;1024;4;8
130;268;1024;4;9
131;265;1034;4;10
132;265;1034;4;11
133;265;1034;4;12
134;265;1034;4;13
135;265;1029;4;14
136;265;1029;4;15
137;411;1174;4;16
138;411;684;4;17
139;818;324;4;18
140;378;1724;4;19
141;378;1724;4;20
142;423;1824;4;21
143;423;1824;4;22
144;398;1684;4;23
145;398;1684;4;24
146;388;1644;4;25
147;388;1644;4;26
148;620;1453;4;27
149;620;1453;4;28
150;423;1824;4;29
151;398;1684;4;30
152;398;1684;4;31
153;388;1644;4;32
154;388;1644;4;33
155;620;1453;4;34
156;620;1453;4;35
157;308;974;5;1
158;678;1139;5;2
159;603;1473;5;3
160;603;1473;5;4
161;618;1489;5;5
162;598;1084;5;6
163;598;1084;5;7
164;598;1084;5;8
165;598;1084;5;9
166;598;1084;5;10
167;598;1084;5;11
