ITEM_ID;LENGTH_ITEM;WIDTH_ITEM;STACK;SEQUENCE
0;519;823;0;1
1;535;637;0;2
2;535;637;0;3
3;535;637;0;4
4;535;637;0;5
5;1135;538;0;6
6;735;837;0;7
7;508;638;0;8
8;269;504;0;9
9;827;1822;1;1
10;827;1822;1;2
11;548;547;1;3
12;548;547;1;4
13;657;1032;1;5
14;408;838;1;6
15;514;813;1;7
16;514;813;1;8
17;519;823;1;9
18;718;1942;2;1
19;440;1743;2;2
20;440;1743;2;3
21;540;2043;2;4
22;1505;194;2;5
23;242;2092;2;6
24;1141;872;2;7
25;827;1822;2;8
26;827;1822;2;9
27;381;1170;3;1
28;656;875;3;2
29;656;875;3;3
30;656;875;3;4
31;656;1011;3;5
32;656;1011;3;6
33;656;1011;3;7
34;702;1124;3;8
35;718;1942;3;9
36;735;1485;4;1
37;1141;2422;4;2
38;1331;2422;4;3
39;741;408;4;4
40;1151;2587;4;5
41;1135;837;4;6
42;1102;619;4;7
43;702;334;4;8
44;819;1150;4;9
45;1382;2089;5;1
46;570;772;5;2
