ID,WIDTH,HEIGHT
0,5,4
1,3,13
2,49,3
3,3,5
4,5,5
5,3,5
6,5,5
7,3,3
8,4,10
9,3,4
10,4,11
11,3,7
12,9,8
13,7,33
14,5,5
15,5,3
16,4,5
17,5,4
18,5,3
19,3,5
20,12,5
21,3,3
22,3,4
23,3,3
24,3,5
25,5,3
26,3,5
27,3,7
28,5,5
29,5,3
30,5,3
31,3,7
32,5,3
33,3,3
34,3,4
35,5,4
36,4,4
37,3,4
38,3,3
39,4,8
40,5,4
41,5,3
42,4,3
43,12,33
44,3,5
45,3,3
46,4,4
47,3,5
48,5,5
49,5,4
50,7,3
51,5,3
52,5,4
53,5,3
54,3,4
55,3,4
56,3,5
57,3,3
58,3,4
59,7,3
60,5,8
61,34,12
62,5,5
63,3,6
64,3,3
65,3,3
66,5,34
67,3,5
68,3,3
69,5,3
70,3,3
71,3,4
72,3,5
73,5,3
74,3,21
75,4,4
76,3,28
77,3,3
78,3,14
79,31,5
80,3,3
81,4,4
82,3,5
83,5,3
84,5,3
85,5,20
86,3,26
87,5,3
88,17,3
89,5,7
90,5,9
91,3,7
92,54,13
93,10,10
94,14,3
95,3,4
96,3,3
97,3,5
98,3,3
99,3,3
100,3,3
101,3,3
102,3,3
103,5,6
104,5,3
105,5,5
106,3,4
107,5,3
108,4,3
109,3,3
110,3,4
111,14,27
112,3,3
113,3,4
114,11,3
115,3,3
116,4,4
117,3,3
118,3,4
119,3,3
120,4,5
121,4,5
122,3,5
123,18,9
124,4,16
125,3,4
126,3,5
127,5,5
128,3,3
129,4,4
130,3,3
131,3,3
132,3,3
133,3,16
134,3,5
135,12,3
136,3,5
137,3,3
138,3,4
139,5,3
140,4,4
141,5,3
142,5,4
143,5,5
144,3,18
145,3,3
146,3,6
147,3,3
148,3,4
149,3,3
150,3,5
151,4,3
152,3,3
153,7,6
154,4,3
155,3,3
156,12,19
157,3,17
158,3,3
159,3,3
160,3,5
161,3,5
162,3,3
163,4,3
164,4,3
165,3,3
166,4,3
167,3,4
168,3,4
169,3,12
170,3,3
171,3,3
172,3,3
173,3,3
174,5,10
175,3,3
176,3,3
177,3,3
178,3,5
179,3,13
180,3,3
181,3,3
182,4,5
183,4,5
184,3,3
185,54,19
186,5,3
187,12,3
188,5,10
189,3,3
190,15,23
191,3,3
192,5,3
