ID,WIDTH,HEIGHT
0,2,3
1,3,3
2,3,21
3,54,33
4,8,5
5,2,2
6,3,2
7,2,2
8,3,2
9,5,3
10,2,2
11,29,3
12,3,3
13,2,3
14,6,50
15,3,2
16,22,6
17,2,2
18,2,2
19,2,3
20,3,3
21,3,2
22,2,2
23,3,62
24,3,5
25,2,2
26,2,3
27,2,2
28,6,6
29,3,3
30,2,2
31,2,2
32,2,2
33,7,2
34,2,2
35,3,2
36,3,2
37,25,3
38,2,2
39,2,2
40,2,2
41,2,4
42,60,25
43,2,2
44,59,18
45,5,28
46,3,2
47,12,3
48,29,2
49,2,2
50,3,6
51,6,2
52,3,2
53,2,2
54,25,3
55,2,8
56,2,2
57,2,2
58,2,3
59,3,3
60,5,13
61,4,3
62,4,2
63,2,2
64,2,2
65,48,3
66,2,2
67,3,3
68,2,2
69,2,2
70,2,8
71,20,2
72,2,3
73,4,2
74,2,3
75,3,8
76,2,11
77,2,3
78,5,12
79,32,2
80,2,2
81,3,2
82,5,2
83,2,3
84,3,3
85,2,2
86,2,2
87,13,2
88,2,2
89,2,3
90,2,2
91,2,3
92,2,2
93,2,3
94,19,8
95,9,4
96,17,8
97,5,2
98,2,2
99,2,3
100,5,3
101,23,2
102,4,6
103,51,3
104,3,2
105,9,2
106,5,9
107,2,2
108,25,2
109,2,2
110,3,2
111,3,3
112,2,3
113,32,2
114,11,3
115,17,6
116,3,2
117,2,2
118,2,2
119,2,2
120,2,3
121,6,3
122,34,2
123,2,2
124,13,33
125,2,2
126,16,3
127,4,2
128,2,7
129,2,5
130,2,2
131,2,2
132,2,2
133,7,2
134,8,3
135,2,2
136,3,12
137,2,2
138,16,31
139,2,2
140,3,2
141,13,3
142,2,2
143,2,6
144,16,4
145,8,3
146,2,5
147,3,2
148,3,3
149,2,2
150,2,2
151,2,2
152,2,3
153,3,2
154,14,3
155,2,2
156,3,12
157,2,2
158,4,2
159,3,3
160,2,3
161,27,2
162,3,2
163,2,4
164,7,5
165,5,2
166,3,10
167,5,3
168,14,3
169,18,3
170,5,2
171,3,3
172,4,4
173,42,3
174,2,2
175,3,11
176,2,3
177,2,2
178,2,2
179,31,28
180,2,2
181,2,3
182,2,2
183,2,2
184,2,7
185,2,2
186,5,6
187,6,2
188,8,3
189,2,2
190,2,2
191,3,3
192,2,3
193,2,3
194,2,3
195,2,2
196,19,2
197,2,2
198,2,2
199,20,2
