ID,WIDTH,HEIGHT
0,5,3
1,3,5
2,5,3
3,5,5
4,4,5
5,4,15
6,5,5
7,3,3
8,44,35
9,3,5
10,4,3
11,47,7
12,4,4
13,11,3
14,3,4
15,4,5
16,19,6
17,3,5
18,4,3
19,5,3
20,4,4
21,4,3
22,8,7
23,3,3
24,4,4
25,28,5
26,9,5
27,3,4
28,12,23
29,28,7
30,4,3
31,3,40
32,4,5
33,24,4
34,4,3
35,3,3
36,3,3
37,3,5
38,3,3
39,9,5
40,3,3
41,5,3
42,3,20
43,3,3
44,3,4
45,3,6
46,4,5
47,6,5
48,7,3
49,3,8
50,4,5
51,3,5
52,47,4
53,3,3
54,4,28
55,3,5
56,3,3
57,4,4
58,4,4
59,3,35
60,3,13
61,4,3
62,3,3
63,5,3
64,4,3
65,28,11
66,3,3
67,4,3
68,10,3
69,10,5
70,3,8
71,3,4
72,4,32
73,3,5
74,8,3
75,3,5
76,3,4
77,4,3
78,4,9
79,5,3
80,4,5
81,3,4
82,3,39
83,19,17
84,10,5
85,6,54
86,9,4
87,7,3
88,3,54
89,3,5
90,3,10
91,4,9
92,15,50
93,12,27
94,22,4
95,8,4
96,3,4
97,16,5
98,18,4
99,3,14
