ID,WIDTH,HEIGHT
0,3,3
1,17,3
2,21,9
3,2,3
4,2,11
5,2,3
6,3,3
7,31,17
8,2,2
9,2,3
10,20,3
11,2,3
12,2,3
13,70,4
14,5,4
15,23,2
16,5,3
17,2,12
18,2,3
19,2,3
20,7,2
21,2,3
22,5,16
23,2,2
24,15,6
25,3,4
26,3,2
27,2,3
28,2,5
29,2,10
30,2,3
31,3,2
32,2,3
33,3,2
34,3,3
35,2,5
36,2,3
37,2,2
38,12,14
39,2,3
40,3,30
41,3,3
42,2,3
43,2,3
44,8,3
45,4,2
46,2,3
47,2,2
48,24,7
49,3,3
50,3,20
51,2,5
52,3,3
53,2,2
54,3,2
55,7,3
56,2,3
57,10,11
58,5,4
59,3,2
60,3,2
61,38,3
62,48,2
63,2,5
64,6,2
65,3,3
66,8,16
67,2,3
68,2,3
69,3,2
70,15,2
71,15,6
72,2,3
73,2,3
74,3,3
75,3,2
76,19,23
77,3,2
78,3,2
79,2,2
80,2,3
81,19,19
82,3,2
83,2,5
84,2,3
85,3,3
86,2,3
87,3,2
88,3,3
89,4,11
90,2,3
91,2,3
92,3,3
93,2,3
94,3,5
95,2,2
96,2,3
97,2,2
98,4,6
99,5,3
100,3,17
101,3,2
102,2,2
103,63,3
104,2,2
105,2,2
106,4,3
107,3,2
108,8,2
109,4,3
110,3,10
111,3,2
112,3,2
113,2,2
114,2,2
115,2,2
116,3,3
117,2,23
118,2,3
119,2,3
120,18,2
121,2,3
122,3,2
123,2,3
124,3,3
125,70,7
126,2,3
127,32,6
128,4,2
129,4,2
130,2,7
131,2,3
132,2,2
133,15,17
134,3,2
135,2,3
136,2,2
137,3,3
138,3,2
139,30,4
140,21,3
141,3,3
142,2,2
143,2,3
144,3,3
145,3,5
146,3,3
147,3,3
148,27,4
149,3,3
150,2,2
151,2,2
152,9,11
153,4,16
154,3,3
155,3,3
156,2,3
157,2,2
158,7,2
159,2,6
160,23,6
161,18,2
162,3,2
163,4,8
164,3,2
165,10,2
166,8,3
167,10,2
168,2,8
169,5,2
170,3,5
171,3,2
172,2,2
173,5,4
174,5,16
175,3,3
176,6,9
177,3,2
178,2,13
179,3,2
180,2,2
181,2,3
182,15,2
183,2,2
184,2,3
185,2,2
186,2,2
187,3,4
188,3,3
189,24,2
190,4,13
191,3,16
192,26,6
193,2,2
194,3,2
195,2,3
196,5,11
197,70,5
198,3,5
199,2,2
200,2,3
201,2,3
202,3,3
203,2,2
204,6,17
205,3,5
206,3,2
207,2,2
208,4,2
209,3,2
210,2,7
211,10,4
212,3,2
213,2,2
214,2,3
215,4,3
216,2,3
217,3,2
218,3,3
219,3,3
220,6,16
221,2,2
222,2,2
223,25,2
224,2,2
225,2,2
226,3,3
227,8,4
228,9,3
229,9,2
230,8,2
231,6,2
232,2,4
233,2,3
234,8,3
235,10,2
236,3,6
237,30,5
238,3,2
239,10,3
240,3,4
241,2,2
242,3,2
243,5,2
244,7,3
245,3,4
246,2,2
247,3,3
248,12,4
249,2,2
250,2,6
251,3,3
252,11,4
253,5,5
254,9,5
255,4,6
256,13,17
257,2,2
258,2,14
259,14,17
260,3,3
261,3,8
262,27,2
263,10,21
264,2,4
265,6,2
266,21,2
267,4,2
268,2,4
269,7,3
270,2,3
271,3,2
272,3,2
273,19,5
274,10,4
275,32,10
276,3,3
277,2,2
278,2,3
279,2,2
280,3,12
281,3,9
282,2,5
283,14,17
284,12,2
285,2,2
286,11,4
287,3,4
288,3,3
289,7,3
290,2,3
291,3,2
292,4,3
293,3,2
294,16,2
295,5,5
296,4,11
297,5,17
298,3,4
299,2,4
