ID,WIDTH,HEIGHT
0,6,82
1,3,2
2,3,38
3,19,23
4,7,36
5,46,12
6,3,4
7,3,2
8,2,82
9,3,15
10,3,2
11,3,22
12,2,2
13,3,37
14,2,2
15,2,2
16,3,2
17,3,40
18,6,2
19,7,2
20,7,7
21,2,2
22,18,2
23,13,7
24,2,4
25,2,2
26,8,2
27,3,2
28,28,22
29,22,2
30,3,6
31,2,2
32,37,22
33,24,2
34,13,2
35,11,2
36,4,33
37,9,12
38,5,2
39,25,5
40,2,2
41,2,2
42,3,2
43,2,2
44,3,4
45,3,22
46,9,22
47,3,5
48,3,40
49,3,4
50,8,2
51,3,20
52,2,2
53,2,2
54,3,4
55,2,2
56,3,2
57,23,38
58,2,2
59,11,38
60,4,2
61,12,7
62,2,4
63,3,2
64,3,52
65,3,14
66,3,2
67,18,4
68,19,59
69,23,2
