ID,WIDTH,HEIGHT,GROUP
0,4,10,0
1,5,3,0
2,10,2,1
3,2,4,1
4,7,12,1
5,3,2,2
6,5,2,3
7,19,10,4
8,7,4,4
9,1,7,5
10,5,20,5
11,8,3,5
12,2,4,6
13,22,7,7
14,5,4,8
15,13,3,8
16,4,3,9
17,2,12,10
18,15,3,11
19,23,11,11
20,5,13,12
21,18,3,12
22,4,21,12
23,5,9,13
24,2,5,14
25,4,4,14
26,4,14,14
27,4,12,15
28,3,2,16
29,1,6,17
30,4,20,17
31,15,3,18
32,18,13,19
33,4,2,19
34,5,11,19
35,4,9,20
36,3,11,20
37,3,3,20
38,5,11,20
39,13,35,21
40,22,6,22
41,8,11,22
42,13,5,23
43,4,9,24
44,11,21,25
45,23,9,26
46,10,2,27
47,9,9,28
48,23,11,28
