ID,WIDTH,HEIGHT,GROUP
0,4,7,0
1,3,6,0
2,7,4,1
3,11,5,2
4,25,19,2
5,7,19,2
6,37,6,3
7,6,3,3
8,6,3,4
9,8,12,5
10,18,15,6
11,18,7,6
12,5,4,6
13,5,5,7
14,17,12,8
15,12,13,9
16,12,13,10
17,7,12,11
18,18,4,11
19,10,5,12
20,10,10,13
21,4,6,14
22,4,3,15
23,13,20,15
24,2,3,16
25,5,3,16
26,1,2,16
27,10,7,17
28,4,5,18
29,18,3,19
30,11,6,19
31,1,5,19
32,11,4,20
33,18,4,21
34,2,4,22
35,18,3,22
36,15,7,23
37,9,5,23
38,5,12,23
39,15,10,24
40,5,4,24
41,13,6,25
42,4,2,25
43,4,13,26
44,12,15,26
45,5,28,26
46,8,5,27
47,12,15,27
48,5,7,28
49,5,2,28
50,2,5,29
51,16,4,29
52,5,4,29
53,12,2,29
54,2,4,30
55,7,9,30
56,22,9,31
57,9,4,32
58,12,5,33
59,3,1,34
60,24,4,34
61,10,2,35
62,5,2,35
63,5,5,35
64,8,4,36
65,4,7,36
66,25,4,37
67,8,10,38
68,4,1,39
69,7,13,40
70,16,5,41
71,25,5,42
72,18,3,42
