        50       100       100
      4760        68        70         2
      1188        44        27         3
      3380        52        65         2
      3660        61        60         4
      1452        33        44         4
       986        34        29         4
      3312        69        48         1
      2115        45        47         4
      2064        48        43         1
      2542        41        62         3
      2695        55        49         3
      4680        65        72         4
      1479        51        29         4
      1776        48        37         3
      2552        44        58         2
       837        27        31         2
      1800        30        60         1
      2450        50        49         4
      1656        36        46         4
      4536        63        72         3
      3472        56        62         3
      4154        62        67         2
      2000        40        50         4
      1428        42        34         1
      2800        70        40         2
      1890        63        30         4
      2048        64        32         2
      3965        61        65         3
      1566        54        29         2
      3906        63        62         2
      3410        55        62         3
      2380        68        35         4
      1472        32        46         1
      2610        58        45         2
      1575        35        45         4
      1472        32        46         3
      2263        73        31         4
      3290        70        47         2
      1881        57        33         1
      1156        34        34         1
      2107        49        43         4
      2405        37        65         4
      2916        54        54         2
      2660        70        38         1
      1960        56        35         2
      3976        71        56         2
      1725        69        25         3
      3360        60        56         3
      3672        68        54         3
      2576        56        46         1
