        50       100       100
      2091        51        41         2
      2448        51        48         3
      1365        39        35         4
      1638        63        26         4
      1056        33        32         1
      3050        61        50         1
      4270        70        61         1
      3744        52        72         2
      1952        32        61         3
      2160        40        54         3
      1680        56        30         2
      2356        62        38         3
      3360        70        48         1
      2772        42        66         4
      1768        26        68         2
      2176        34        64         3
      1408        44        32         4
      2028        52        39         2
      2704        52        52         3
      1924        74        26         2
      3080        44        70         4
      1862        49        38         4
      1800        72        25         4
      1517        37        41         4
      2516        68        37         4
      2272        71        32         2
      1560        39        40         2
      1612        31        52         2
      2852        62        46         4
      2967        69        43         1
      3504        48        73         2
      2006        59        34         3
      4818        73        66         2
      1848        33        56         3
      3933        57        69         2
      1924        74        26         3
      3672        54        68         4
      2596        59        44         3
      1269        27        47         2
      1470        30        49         1
      2560        40        64         2
      2812        74        38         4
      2448        34        72         4
      2116        46        46         4
      1736        56        31         1
      1050        42        25         3
       925        37        25         3
      2442        66        37         4
      4307        59        73         1
      3080        55        56         4
