        50       100       100
      4071        59        69         1
      1092        39        28         2
      3266        46        71         3
      2014        38        53         1
      1848        42        44         4
      2028        52        39         3
      3780        60        63         2
      2914        47        62         2
      1479        51        29         3
      4624        68        68         3
      2829        69        41         1
      2520        60        42         2
      1189        29        41         1
      2320        40        58         3
      3528        63        56         2
      1015        35        29         1
      3835        65        59         3
      2809        53        53         2
       950        25        38         1
       999        37        27         2
      3478        74        47         2
      2112        66        32         2
      1539        57        27         4
      2065        35        59         3
      1820        52        35         3
      3922        74        53         4
      3538        61        58         3
      1775        71        25         1
      1147        37        31         1
      2160        36        60         3
      2130        71        30         1
      2968        53        56         4
      1300        50        26         3
      3111        61        51         1
      1269        27        47         3
      4686        66        71         4
      3180        53        60         3
      4830        70        69         1
      3888        54        72         3
      4218        74        57         2
      2585        55        47         4
      3705        65        57         2
      2244        68        33         3
      1680        56        30         4
      4884        74        66         3
      1652        28        59         3
      3240        45        72         1
      1872        52        36         3
      1782        66        27         2
      4828        71        68         4
