        50       100       100
      2132        52        41         4
      2310        70        33         2
      2650        50        53         1
      2310        42        55         3
      1161        43        27         4
      3528        49        72         4
      2816        64        44         4
      3072        48        64         3
      2070        30        69         4
       960        30        32         4
      2394        57        42         2
      2904        44        66         3
      3233        61        53         3
      2624        64        41         2
      1120        35        32         1
      1170        30        39         2
      2623        43        61         4
      3723        73        51         3
      2470        65        38         3
      2024        46        44         3
      4002        69        58         1
       992        32        31         3
      1287        39        33         1
      4485        69        65         4
      1656        36        46         4
      3195        45        71         4
      2275        35        65         3
      2130        71        30         3
      5329        73        73         1
      2146        29        74         2
      1073        37        29         2
      2184        42        52         3
      2016        32        63         3
      1539        27        57         1
      2419        41        59         4
      1350        25        54         3
      2613        39        67         3
      2709        43        63         4
      1653        29        57         2
      2491        53        47         3
      3256        74        44         4
      1485        55        27         4
      3192        56        57         4
      1932        42        46         2
      2255        55        41         2
      3604        53        68         4
      4760        68        70         4
      1947        59        33         4
      1404        27        52         1
      1591        43        37         3
