        50       100       100
      4550        70        65         1
      2322        54        43         3
      3922        74        53         2
      2256        48        47         3
      3621        71        51         4
       650        26        25         2
      3591        63        57         1
      2520        63        40         2
      1066        41        26         2
      2346        69        34         1
      2542        62        41         4
      3120        52        60         3
      2501        61        41         4
      2530        46        55         3
      2001        29        69         3
      2040        60        34         3
      2499        51        49         4
       780        30        26         2
      2691        69        39         3
      3500        70        50         2
      3190        58        55         4
      2088        29        72         3
      2730        39        70         4
      3990        57        70         4
      2294        31        74         4
      2200        44        50         3
      2120        53        40         4
      2176        68        32         1
      3876        68        57         3
      2288        44        52         1
      2448        68        36         2
      1950        39        50         3
      3976        56        71         3
      1645        35        47         4
      2268        42        54         2
      1360        34        40         4
      3776        59        64         4
      2714        59        46         2
      2546        67        38         3
      1932        28        69         4
      4620        70        66         2
      2240        70        32         2
      3036        44        69         1
      3976        56        71         1
      1400        35        40         3
      5106        69        74         3
      2343        33        71         2
      3618        67        54         2
      2880        45        64         4
      2730        65        42         2
