        50       100       100
      3422        59        58         3
      1312        41        32         1
      2496        48        52         1
      1564        46        34         2
      1960        40        49         1
      1364        44        31         1
      1066        41        26         2
      4355        65        67         4
      1716        26        66         4
      1989        51        39         3
      2176        34        64         4
      3182        74        43         4
      2856        51        56         4
      2904        66        44         4
      5040        70        72         4
      2112        66        32         3
      2201        31        71         4
      3124        44        71         2
      5032        68        74         1
      1352        26        52         2
      3096        72        43         3
       675        25        27         2
      3990        57        70         1
      1820        52        35         1
      1998        54        37         3
      2948        67        44         3
      1665        37        45         1
      2655        59        45         2
      4118        71        58         1
      1696        32        53         4
      2088        58        36         2
      2584        38        68         2
      1960        70        28         3
      4060        70        58         2
      4104        57        72         1
      3195        45        71         4
      2160        48        45         1
      4092        66        62         1
      3024        63        48         3
      4104        72        57         4
      3640        52        70         2
      1950        65        30         3
      2773        59        47         4
      2809        53        53         2
      3657        53        69         4
      1394        41        34         4
      2262        58        39         4
      2072        28        74         3
      2146        74        29         3
      1725        69        25         4
