        50       100       100
      2288        44        52         3
      2520        60        42         1
      4104        57        72         1
      2336        32        73         3
      3621        71        51         2
      4488        66        68         2
      2881        67        43         2
      3306        57        58         2
      1836        27        68         2
      2268        54        42         4
      1156        34        34         3
      3102        66        47         3
      2108        34        62         1
      2924        68        43         1
      1995        57        35         2
      1170        30        39         3
      2009        41        49         1
      1645        47        35         4
      3762        66        57         2
      1053        39        27         1
      2232        62        36         3
      3016        58        52         1
      2736        57        48         2
      2806        61        46         3
      1476        41        36         2
      2296        41        56         1
      2891        49        59         3
      1312        32        41         2
      3894        66        59         1
      1640        41        40         3
      1456        28        52         2
      2856        56        51         3
      1148        28        41         2
      2580        60        43         3
      2014        53        38         2
      1320        44        30         1
      2173        53        41         3
      3450        69        50         2
      1485        27        55         4
      3996        54        74         4
      2173        53        41         4
      2412        36        67         1
      4088        73        56         3
      2405        37        65         3
      2773        59        47         4
      2601        51        51         4
      1610        46        35         1
      3540        60        59         4
      3886        58        67         1
      2135        61        35         3
