        50       100       100
      1612        26        62         1
       960        30        32         4
      1690        65        26         3
      1248        32        39         2
      2520        63        40         4
      4824        67        72         3
      1980        60        33         3
      2816        64        44         1
      2343        71        33         1
      2695        49        55         2
      2352        48        49         1
      1736        31        56         4
       858        33        26         3
      1400        35        40         3
      1972        68        29         4
      3538        58        61         2
      1250        50        25         4
      2205        63        35         1
      3192        57        56         3
      2860        44        65         4
      1085        31        35         1
      2597        49        53         1
      3520        64        55         3
      2173        41        53         3
      1980        44        45         2
      3650        73        50         3
      5328        74        72         2
      1769        29        61         1
      4410        63        70         1
      1736        62        28         2
      2074        61        34         2
      2015        65        31         4
      4514        74        61         2
      4410        63        70         1
      1408        44        32         3
      2862        54        53         1
      2184        52        42         1
      2408        56        43         1
      2394        63        38         3
      2332        44        53         3
      1360        40        34         1
      4380        73        60         2
      2380        70        34         2
      3445        65        53         2
      3744        72        52         4
      2024        44        46         2
      3328        64        52         4
      1815        55        33         1
       775        31        25         3
      2196        61        36         4
