        50       100       100
      1710        30        57         4
      1520        40        38         3
      3888        72        54         1
      1978        43        46         4
      1815        33        55         1
      2460        41        60         2
      3050        61        50         3
      2788        41        68         2
      1653        57        29         1
      4060        70        58         2
      4745        65        73         3
       676        26        26         2
      2600        52        50         2
      2881        67        43         1
       924        28        33         3
      2475        55        45         2
      3283        67        49         3
       780        26        30         2
      1716        26        66         3
      2112        66        32         2
      3828        66        58         1
      1947        33        59         4
      4140        69        60         1
      2808        39        72         2
      2220        74        30         1
      1734        34        51         3
      2244        44        51         4
      4672        73        64         3
      1480        40        37         3
      1700        50        34         1
      2088        36        58         1
      2613        67        39         2
      2263        73        31         3
      1936        44        44         3
      1260        36        35         1
      2736        48        57         1
      2565        57        45         1
       924        28        33         4
      1675        67        25         3
      2074        61        34         4
      2970        45        66         1
      1755        27        65         1
      3186        54        59         2
      2590        70        37         2
      3186        54        59         2
      2304        72        32         4
      1271        41        31         4
      2077        31        67         4
      2706        66        41         3
      4402        71        62         4
