        50       100       100
      2592        48        54         4
      1764        42        42         1
      2077        67        31         1
      1760        32        55         1
      1988        28        71         4
      3905        71        55         2
      2604        62        42         3
      1749        53        33         1
      3712        58        64         2
      1755        45        39         2
      2772        63        44         1
      1848        28        66         3
      1593        59        27         2
      2376        66        36         4
      2552        44        58         3
      1625        65        25         3
      1755        39        45         1
      1222        26        47         1
      4290        65        66         3
      1554        37        42         4
      1404        26        54         4
      3808        68        56         4
      1600        32        50         1
      1827        29        63         2
      2400        50        48         3
      4118        71        58         3
      3055        47        65         4
      1410        47        30         2
      1600        32        50         2
      1482        57        26         1
      1430        55        26         1
      2072        56        37         2
      1632        48        34         3
      1505        43        35         4
      4588        74        62         4
      2115        45        47         4
      3835        59        65         2
      1632        32        51         4
      1378        53        26         1
      2145        65        33         1
      2464        56        44         1
      2256        48        47         2
      2862        54        53         3
      1848        44        42         3
      3843        63        61         3
      2880        48        60         1
       841        29        29         1
      2664        36        74         4
      4047        57        71         2
      1980        66        30         3
