        50       100       100
      4690        67        70         1
      3304        56        59         3
      2156        44        49         2
      2860        52        55         4
      2915        55        53         2
      3570        51        70         2
      1440        30        48         1
      1798        31        58         2
      3640        70        52         1
      1102        29        38         3
      2146        29        74         1
      3498        66        53         2
      3604        53        68         1
      3111        61        51         2
      3150        50        63         2
      2574        39        66         1
      2301        39        59         4
      2856        51        56         4
      1508        52        29         2
      1728        54        32         2
      1968        41        48         4
      1296        27        48         4
      1599        41        39         2
      3723        51        73         2
      1350        30        45         3
      1431        53        27         3
      3150        50        63         3
      1624        56        29         3
       945        35        27         3
       675        27        25         2
      2145        55        39         3
      1196        46        26         4
      2916        54        54         1
      2124        36        59         2
      3182        74        43         4
       675        27        25         4
      3055        47        65         3
      1240        31        40         1
      3944        58        68         3
      2684        61        44         3
      1564        34        46         3
      4352        64        68         1
      3330        74        45         3
      2145        65        33         3
      3445        65        53         1
      4032        63        64         4
      2790        45        62         2
      4047        57        71         1
      3024        42        72         1
       988        26        38         1
