ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,108,76,30,1,1,0,0,0,0,10
1,110,43,25,1,1,0,0,1,1,6
2,92,81,55,1,1,1,1,1,1,5
3,81,33,28,1,1,0,0,1,1,5
4,120,99,73,1,1,1,1,1,1,6
5,111,70,48,1,1,0,0,1,1,4
6,98,72,46,1,1,0,0,1,1,7
7,95,66,31,1,1,0,0,0,0,6
8,85,84,30,1,1,0,0,0,0,5
9,71,32,25,1,1,0,0,1,1,5
10,36,34,25,1,1,1,1,1,1,4
11,97,67,62,1,1,1,1,1,1,8
12,33,25,23,1,1,1,1,1,1,2
13,95,27,26,1,1,0,0,1,1,5
14,94,81,44,1,1,0,0,1,1,8
15,41,39,38,1,1,1,1,1,1,4
16,104,74,65,1,1,1,1,1,1,4
17,52,41,36,1,1,1,1,1,1,4
18,104,78,34,1,1,0,0,0,0,6
19,83,77,46,1,1,1,1,1,1,6
