ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,86,84,45,1,1,1,1,1,1,6
1,81,45,34,1,1,0,0,1,1,14
2,70,54,37,1,1,1,1,1,1,13
3,71,61,52,1,1,1,1,1,1,7
4,78,73,40,1,1,1,1,1,1,8
5,69,63,46,1,1,1,1,1,1,7
6,72,67,56,1,1,1,1,1,1,8
7,75,75,36,1,1,0,0,0,0,9
8,94,88,50,1,1,1,1,1,1,5
9,65,51,50,1,1,1,1,1,1,10
10,81,56,46,1,1,1,1,1,1,8
11,68,44,27,1,1,0,0,1,1,7
12,108,52,45,1,1,0,0,1,1,9
13,114,80,44,1,1,0,0,1,1,7
14,84,39,22,1,1,0,0,1,1,6
15,62,58,30,1,1,0,0,1,1,6
16,86,68,33,1,1,0,0,0,0,8
17,59,52,22,1,1,0,0,0,0,3
18,42,33,21,1,1,0,0,1,1,10
19,110,74,38,1,1,0,0,1,1,5
