ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,114,77,42,1,1,0,0,1,1,8
1,105,81,74,1,1,1,1,1,1,5
2,76,73,50,1,1,1,1,1,1,9
3,104,91,41,1,1,0,0,0,0,10
4,75,70,23,1,1,0,0,0,0,6
5,93,67,20,1,1,0,0,0,0,8
6,89,54,25,1,1,0,0,0,0,6
7,89,46,28,1,1,0,0,1,1,10
8,36,35,24,1,1,1,1,1,1,7
9,72,50,29,1,1,0,0,1,1,8
10,72,41,38,1,1,1,1,1,1,9
11,84,32,24,1,1,0,0,1,1,9
12,85,53,31,1,1,0,0,1,1,5
13,115,94,38,1,1,0,0,0,0,5
14,60,51,38,1,1,1,1,1,1,10
15,74,46,40,1,1,1,1,1,1,8
16,52,50,41,1,1,1,1,1,1,10
17,85,58,50,1,1,1,1,1,1,10
18,116,78,34,1,1,0,0,0,0,5
19,85,53,41,1,1,0,0,1,1,6
