ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,118,79,51,1,1,0,0,1,1,6
1,86,32,31,1,1,0,0,1,1,6
2,64,58,52,1,1,1,1,1,1,5
3,42,42,32,1,1,1,1,1,1,4
4,64,55,43,1,1,1,1,1,1,6
5,84,70,35,1,1,0,0,0,0,7
6,76,57,36,1,1,0,0,1,1,6
7,95,60,55,1,1,1,1,1,1,6
8,80,66,52,1,1,1,1,1,1,8
9,109,73,23,1,1,0,0,0,0,6
10,72,65,54,1,1,1,1,1,1,3
11,98,55,44,1,1,0,0,1,1,4
12,88,61,31,1,1,0,0,1,1,5
13,94,82,66,1,1,1,1,1,1,5
14,78,77,64,1,1,1,1,1,1,6
15,77,32,30,1,1,0,0,1,1,6
16,91,61,61,1,1,1,1,1,1,5
17,101,100,77,1,1,1,1,1,1,4
18,103,63,59,1,1,1,1,1,1,5
19,117,61,57,1,1,0,0,1,1,6
