ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,89,56,45,1,1,1,1,1,1,12
1,53,37,34,1,1,1,1,1,1,7
2,54,35,25,1,1,0,0,1,1,8
3,73,39,33,1,1,0,0,1,1,10
4,73,39,38,1,1,1,1,1,1,6
5,50,42,29,1,1,1,1,1,1,8
6,62,59,54,1,1,1,1,1,1,10
7,98,53,44,1,1,0,0,1,1,5
8,94,32,31,1,1,0,0,1,1,10
9,97,64,28,1,1,0,0,0,0,10
10,102,77,42,1,1,0,0,1,1,8
11,80,75,44,1,1,1,1,1,1,3
12,93,52,41,1,1,0,0,1,1,13
13,77,51,38,1,1,0,0,1,1,5
14,57,54,52,1,1,1,1,1,1,8
15,105,97,46,1,1,0,0,0,0,8
16,103,76,54,1,1,1,1,1,1,9
17,72,53,34,1,1,0,0,1,1,7
18,42,38,35,1,1,1,1,1,1,12
19,61,58,46,1,1,1,1,1,1,8
